method,metric,n,median,q1,q3,iqr
mpc,roll_deg,1742,0.17694288063835034,-1.5407950541064963,1.6371075515928464,3.1779026056993427
mpc,pitch_deg,1742,0.8031482841234594,-0.11854476323474131,1.6258548149352503,1.7443995781699917
mpc,yaw_deg,1742,8.609146090288423,-19.708743076503573,35.47562688864188,55.18436996514545
mpc,landing_error_xy_m,1742,2.4443562030792236,2.1070505380630493,2.633772373199463,0.5267218351364136
mpc,release_to_target_xy_m,1742,2.4638187885284424,2.3031094074249268,2.7611677050590515,0.45805829763412476
mpc,delta_theta_rad,1742,0.005852246657013893,0.005469862371683121,0.006288445321843028,0.0008185829501599073
mpc,delta_theta_deg,1742,0.33530903411644114,0.3134000284148616,0.36030137664039213,0.04690134822553055
mpc,delta_omega_rad_s,1742,0.1103443056344986,0.10842280648648739,0.11339764110744,0.004974834620952606
mpc,delta_omega_deg_s,1742,6.322263006158399,6.212169214639373,6.497206242195523,0.28503702755614935
mpc,impulse_metric,1742,0.12817837297916412,0.12625854462385178,0.13094238936901093,0.004683844745159149
ppo,roll_deg,2000,0.0,-2.109053132673217,2.0435891845732304,4.152642317246448
ppo,pitch_deg,2000,1.3201594533475745,0.0,2.4986061417957246,2.4986061417957246
ppo,yaw_deg,2000,-0.09618272389211957,-17.209768104492667,11.584014492719966,28.793782597212633
ppo,landing_error_xy_m,2000,13.345070362091064,0.820885956287384,18.008269786834717,17.187383830547333
ppo,release_to_target_xy_m,2000,13.70098066329956,1.1186410188674927,18.343128204345703,17.22448718547821
ppo,delta_theta_rad,2000,0.013923299498856068,0.00838084938004613,0.03546698950231075,0.027086140122264624
ppo,delta_theta_deg,2000,0.7977462981810668,0.4801872982114757,2.0321088105172023,1.5519215123057266
ppo,delta_omega_rad_s,2000,0.17208174616098404,0.11715361103415489,0.212592925876379,0.09543931484222412
ppo,delta_omega_deg_s,2000,9.859557786265942,6.712407466974347,12.180677407054066,5.468269940079719
ppo,impulse_metric,2000,0.25159941613674164,0.2070944458246231,0.30549369007349014,0.09839924424886703
ppo_gru,roll_deg,1991,-0.3940882547313957,-5.628171498738887,5.555648550131691,11.183820048870578
ppo_gru,pitch_deg,1991,3.0310330479765586,0.8140492660387997,7.076028168809019,6.2619789027702195
ppo_gru,yaw_deg,1991,-7.640208624441243,-30.47333977449711,15.89876793482208,46.37210770931919
ppo_gru,landing_error_xy_m,1991,0.7069428563117981,0.44435447454452515,1.0486536622047424,0.6042991876602173
ppo_gru,release_to_target_xy_m,1991,1.1255663633346558,0.675685465335846,1.6256116032600403,0.9499261379241943
ppo_gru,delta_theta_rad,1991,0.035541851073503494,0.02439209073781967,0.05296642333269119,0.02857433259487152
ppo_gru,delta_theta_deg,1991,2.0363980625942646,1.3975638527772134,3.0347525128664534,1.63718866008924
ppo_gru,delta_omega_rad_s,1991,0.16069161891937256,0.1162087693810463,0.2124238684773445,0.09621509909629822
ppo_gru,delta_omega_deg_s,1991,9.206951567204618,6.6582720279430605,12.17099113159393,5.512719103650869
ppo_gru,impulse_metric,1991,0.26089155673980713,0.19125239551067352,0.3529040664434433,0.16165167093276978
ppo_rnn,roll_deg,1967,5.180944372264792,-0.42512463431993364,10.029203890436603,10.454328524756537
ppo_rnn,pitch_deg,1967,0.7114051831918481,-1.3945743643548636,3.3601388829444527,4.754713247299316
ppo_rnn,yaw_deg,1967,6.186730708684189,-18.404122303517777,33.318482394022595,51.722604697540376
ppo_rnn,landing_error_xy_m,1967,0.9221934676170349,0.6269448101520538,1.288922905921936,0.6619780957698822
ppo_rnn,release_to_target_xy_m,1967,1.586570143699646,1.115182101726532,2.1924757957458496,1.0772936940193176
ppo_rnn,delta_theta_rad,1967,0.031010370701551437,0.01848307717591524,0.05110466666519642,0.03262158948928118
ppo_rnn,delta_theta_deg,1967,1.7767633623350392,1.0590023145945238,2.928081713338662,1.8690793987441383
ppo_rnn,delta_omega_rad_s,1967,0.11902160197496414,0.06416428089141846,0.2168690785765648,0.15270479768514633
ppo_rnn,delta_omega_deg_s,1967,6.819435464051389,3.6763424905701934,12.42568290932818,8.749340418757988
ppo_rnn,impulse_metric,1967,0.228997603058815,0.18173020333051682,0.36385202407836914,0.18212182074785233
