dist,speed,max_hold_steps
4.0492,0.0000,0
1.2482,0.0000,0
4.0803,0.0000,0
6.1260,0.0000,0
5.5110,0.0000,0
5.9560,0.0000,0
4.8891,0.0000,0
5.0121,0.0000,0
5.0118,0.0000,0
6.8520,0.0000,0
4.9784,0.0000,0
3.4780,0.0000,0
3.9652,0.0000,0
5.6013,0.0000,0
5.4956,0.0000,0
5.7267,0.0000,0
4.5532,0.0000,0
3.2422,0.0000,0
4.4929,0.0000,0
5.7756,0.0000,0
3.1770,0.0000,0
7.0785,0.0000,0
6.7677,0.0000,0
5.2037,0.0000,0
5.3551,0.0000,0
7.4353,0.0000,0
1.6162,0.0000,0
3.8983,0.0000,0
4.9169,0.0000,0
4.2796,0.0000,0
6.2045,0.0000,0
5.9172,0.0000,0
2.8596,0.0000,0
3.3789,0.0000,0
7.0188,0.0000,0
6.8395,0.0000,0
3.0454,0.0000,0
6.1056,0.0000,0
2.5643,0.0000,0
4.8799,0.0000,0
7.5242,0.0000,0
2.8281,0.0000,0
3.8440,0.0000,0
5.4461,0.0000,0
3.4355,0.0000,0
3.0295,0.0000,0
3.4125,0.0000,0
4.2271,0.0000,0
2.8120,0.0000,0
7.3519,0.0000,0
5.5486,0.0000,0
4.3561,0.0000,0
8.1415,0.0000,0
6.2110,0.0000,0
7.5244,0.0000,0
4.7166,0.0000,0
6.6703,0.0000,0
2.7157,0.0000,0
6.3229,0.0000,0
3.7153,0.0000,0
4.5004,0.0000,0
6.1705,0.0000,0
4.4723,0.0000,0
5.7207,0.0000,0
2.7157,0.0000,0
4.0574,0.0000,0
5.4772,0.0000,0
4.0801,0.0000,0
3.0244,0.0000,0
3.5950,0.0000,0
4.6081,0.0000,0
6.9704,0.0000,0
8.1233,0.0000,0
6.5873,0.0000,0
4.4390,0.0000,0
6.4429,0.0000,0
6.2758,0.0000,0
5.7014,0.0000,0
5.6074,0.0000,0
8.0684,0.0000,0
3.6087,0.0000,0
3.0013,0.0000,0
3.5726,0.0000,0
2.3712,0.0000,0
5.9067,0.0000,0
3.6888,0.0000,0
4.2233,0.0000,0
7.3965,0.0000,0
5.3730,0.0000,0
4.1963,0.0000,0
6.0343,0.0000,0
4.1481,0.0000,0
4.4320,0.0000,0
3.1994,0.0000,0
7.3532,0.0000,0
5.9754,0.0000,0
3.8187,0.0000,0
6.4735,0.0000,0
4.4425,0.0000,0
8.0965,0.0000,0
2.6704,0.0000,0
4.4365,0.0000,0
6.0689,0.0000,0
4.3183,0.0000,0
3.1125,0.0000,0
2.3897,0.0000,0
6.0559,0.0000,0
2.7072,0.0000,0
4.4887,0.0000,0
4.4227,0.0000,0
3.1443,0.0000,0
5.5470,0.0000,0
5.1978,0.0000,0
3.8868,0.0000,0
2.8167,0.0000,0
6.2544,0.0000,0
5.5548,0.0000,0
7.0822,0.0000,0
3.7611,0.0000,0
2.7445,0.0000,0
3.4815,0.0000,0
2.4831,0.0000,0
4.9398,0.0000,0
5.9886,0.0000,0
2.0493,0.0000,0
3.2124,0.0000,0
2.7495,0.0000,0
6.6126,0.0000,0
5.5548,0.0000,0
3.4198,0.0000,0
2.9647,0.0000,0
6.2661,0.0000,0
2.0019,0.0000,0
6.9448,0.0000,0
6.9825,0.0000,0
6.6472,0.0000,0
5.4147,0.0000,0
3.3514,0.0000,0
5.5221,0.0000,0
5.3672,0.0000,0
6.6152,0.0000,0
3.4725,0.0000,0
5.5914,0.0000,0
5.5396,0.0000,0
2.3068,0.0000,0
4.6098,0.0000,0
3.4212,0.0000,0
4.7947,0.0000,0
5.4004,0.0000,0
7.7425,0.0000,0
3.2184,0.0000,0
5.7434,0.0000,0
6.8275,0.0000,0
3.0936,0.0000,0
5.8619,0.0000,0
8.2961,0.0000,0
3.7422,0.0000,0
4.8991,0.0000,0
4.3327,0.0000,0
8.0161,0.0000,0
6.6155,0.0000,0
5.3243,0.0000,0
5.0127,0.0000,0
5.2024,0.0000,0
5.4815,0.0000,0
3.2320,0.0000,0
3.6738,0.0000,0
5.7186,0.0000,0
6.9356,0.0000,0
6.1937,0.0000,0
2.9247,0.0000,0
6.1375,0.0000,0
5.2766,0.0000,0
4.8778,0.0000,0
3.0961,0.0000,0
5.6018,0.0000,0
3.6147,0.0000,0
7.6171,0.0000,0
0.6178,0.0000,0
6.7924,0.0000,0
4.3477,0.0000,0
4.5533,0.0000,0
7.3001,0.0000,0
4.1631,0.0000,0
6.5213,0.0000,0
3.5093,0.0000,0
4.4164,0.0000,0
3.6510,0.0000,0
6.2997,0.0000,0
3.7348,0.0000,0
4.8946,0.0000,0
6.0914,0.0000,0
3.4192,0.0000,0
1.1678,0.0000,0
5.9982,0.0000,0
2.8949,0.0000,0
5.4373,0.0000,0
2.9334,0.0000,0
3.5453,0.0000,0
6.6492,0.0000,0
5.6356,0.0000,0
7.4350,0.0000,0
6.8864,0.0000,0
7.6002,0.0000,0
6.5362,0.0000,0
6.6167,0.0000,0
5.0944,0.0000,0
4.8905,0.0000,0
5.2248,0.0000,0
4.4263,0.0000,0
4.9488,0.0000,0
1.9102,0.0000,0
5.8797,0.0000,0
4.2464,0.0000,0
5.9682,0.0000,0
6.4301,0.0000,0
4.9238,0.0000,0
4.1740,0.0000,0
4.6304,0.0000,0
3.7780,0.0000,0
4.2802,0.0000,0
6.3571,0.0000,0
2.8267,0.0000,0
4.2888,0.0000,0
4.9696,0.0000,0
4.9475,0.0000,0
4.3085,0.0000,0
5.1501,0.0000,0
9.1069,0.0000,0
3.2535,0.0000,0
4.1815,0.0000,0
4.9436,0.0000,0
6.6195,0.0000,0
6.2043,0.0000,0
5.6565,0.0000,0
5.8903,0.0000,0
6.8310,0.0000,0
3.2170,0.0000,0
6.8111,0.0000,0
4.8113,0.0000,0
7.9503,0.0000,0
5.8477,0.0000,0
4.2749,0.0000,0
5.6969,0.0000,0
1.5426,0.0000,0
3.5690,0.0000,0
5.4267,0.0000,0
3.6372,0.0000,0
1.8912,0.0000,0
4.0083,0.0000,0
7.2065,0.0000,0
1.5939,0.0000,0
4.9499,0.0000,0
1.6838,0.0000,1
5.5015,0.0000,0
4.8011,0.0000,0
5.7809,0.0000,0
5.6929,0.0000,0
4.9761,0.0000,0
7.9540,0.0000,0
5.3991,0.0000,0
6.5772,0.0000,0
4.6067,0.0000,0
2.6872,0.0000,0
2.6814,0.0000,0
4.8686,0.0000,0
7.6232,0.0000,0
6.0028,0.0000,0
7.5106,0.0000,0
5.4984,0.0000,0
4.2396,0.0000,0
3.0819,0.0000,0
2.7075,0.0000,0
5.8001,0.0000,0
7.2383,0.0000,0
3.1795,0.0000,0
6.9938,0.0000,0
5.1173,0.0000,0
4.5275,0.0000,0
2.8590,0.0000,0
2.5694,0.0000,0
5.2995,0.0000,0
6.1205,0.0000,0
3.8904,0.0000,0
4.2681,0.0000,0
9.0105,0.0000,0
3.6382,0.0000,0
4.1626,0.0000,0
3.6506,0.0000,0
4.2196,0.0000,0
3.1818,0.0000,0
4.0233,0.0000,0
1.9201,0.0000,0
0.6151,0.0000,0
4.7030,0.0000,0
7.2705,0.0000,0
4.9245,0.0000,0
5.5232,0.0000,0
5.4992,0.0000,0
3.1458,0.0000,0
5.4003,0.0000,0
1.9617,0.0000,0
2.4621,0.0000,0
6.3689,0.0000,0
4.9934,0.0000,0
3.4720,0.0000,0
6.2850,0.0000,0
7.7388,0.0000,0
5.7316,0.0000,0
7.3201,0.0000,0
4.5609,0.0000,0
4.3718,0.0000,0
3.3861,0.0000,0
6.5122,0.0000,0
3.5015,0.0000,0
3.2529,0.0000,0
4.8318,0.0000,0
5.3993,0.0000,0
5.0454,0.0000,0
2.3511,0.0000,0
5.2740,0.0000,0
4.4078,0.0000,0
7.2932,0.0000,0
6.4533,0.0000,0
7.1926,0.0000,0
2.8617,0.0000,0
4.6744,0.0000,0
2.3982,0.0000,0
3.2306,0.0000,0
5.9451,0.0000,0
3.8202,0.0000,0
6.1383,0.0000,0
7.0670,0.0000,0
4.4085,0.0000,0
2.3928,0.0000,0
3.2502,0.0000,0
4.9518,0.0000,0
2.3094,0.0000,0
7.0110,0.0000,0
5.2463,0.0000,0
3.7927,0.0000,0
3.9259,0.0000,0
3.7889,0.0000,0
5.1104,0.0000,0
1.5277,0.0000,0
6.2381,0.0000,0
1.3722,0.0000,0
4.6424,0.0000,0
7.5330,0.0000,0
3.8743,0.0000,0
5.7082,0.0000,0
5.5291,0.0000,0
6.8281,0.0000,0
7.4149,0.0000,0
4.4685,0.0000,0
7.1090,0.0000,0
4.0079,0.0000,0
6.4142,0.0000,0
7.6528,0.0000,0
3.4521,0.0000,0
4.9743,0.0000,0
4.5517,0.0000,0
2.1926,0.0000,0
3.8690,0.0000,3
2.3229,0.0000,0
6.7171,0.0000,0
5.0745,0.0000,0
3.4303,0.0000,0
6.7799,0.0000,0
2.9095,0.0000,0
5.4447,0.0000,0
6.4604,0.0000,0
2.5001,0.0000,0
5.4750,0.0000,0
7.1166,0.0000,0
2.9353,0.0000,0
6.6462,0.0000,0
3.3052,0.0000,0
6.2814,0.0000,0
2.0375,0.0000,0
7.6752,0.0000,0
6.2086,0.0000,0
4.3859,0.0000,0
5.4763,0.0000,0
2.5510,0.0000,0
3.5067,0.0000,0
4.1575,0.0000,0
4.1708,0.0000,0
3.7547,0.0000,0
5.2024,0.0000,0
3.0837,0.0000,0
5.5597,0.0000,4
4.1094,0.0000,0
5.8910,0.0000,0
5.3179,0.0000,0
5.3230,0.0000,0
1.8468,0.0000,0
8.3826,0.0000,0
5.3472,0.0000,0
7.4382,0.0000,0
2.7041,0.0000,0
4.5273,0.0000,0
3.3853,0.0000,3
4.3383,0.0000,0
5.9034,0.0000,0
1.5293,0.0000,4
8.7877,0.0000,0
4.6219,0.0000,0
5.3985,0.0000,0
5.9053,0.0000,0
5.3991,0.0000,0
5.7321,0.0000,0
2.6851,0.0000,0
5.0769,0.0000,0
3.7739,0.0000,7
6.2379,0.0000,0
6.3169,0.0000,0
5.4206,0.0000,0
6.0943,0.0000,0
4.1844,0.0000,0
3.9835,0.0000,0
6.8633,0.0000,0
4.7421,0.0000,0
4.3922,0.0000,0
4.7169,0.0000,0
3.9183,0.0000,0
5.0511,0.0000,0
3.8153,0.0000,0
5.6196,0.0000,0
1.8832,0.0000,0
3.1703,0.0000,0
1.7302,0.0000,0
6.8962,0.0000,0
6.5436,0.0000,0
5.5157,0.0000,0
7.4583,0.0000,0
3.3485,0.0000,0
5.3806,0.0000,0
4.3461,0.0000,0
6.9177,0.0000,0
4.2701,0.0000,0
4.8695,0.0000,1
2.1468,0.0000,0
5.7206,0.0000,0
2.5825,0.0000,0
4.5730,0.0000,0
8.4922,0.0000,2
6.0144,0.0000,0
6.2732,0.0000,0
4.3659,0.0000,0
4.2719,0.0000,0
6.1312,0.0000,0
4.4321,0.0000,0
6.5023,0.0000,0
5.8298,0.0000,0
6.2304,0.0000,0
5.2961,0.0000,0
4.2502,0.0000,0
5.4480,0.0000,0
6.5582,0.0000,0
6.4631,0.0000,0
6.4013,0.0000,0
5.1682,0.0000,2
7.0585,0.0000,0
7.4842,0.0000,0
4.9379,0.0000,0
3.8068,0.0000,0
4.9946,0.0000,0
6.8425,0.0000,0
4.6756,0.0000,0
5.1686,0.0000,0
5.6612,0.0000,0
3.6568,0.0000,0
5.1451,0.0000,0
5.2648,0.0000,0
6.7108,0.0000,0
5.8847,0.0000,0
3.6099,0.0000,0
5.2987,0.0000,0
5.9073,0.0000,0
3.8857,0.0000,0
5.3123,0.0000,0
2.9497,0.0000,0
3.7536,0.0000,0
4.6125,0.0000,0
6.3934,0.0000,0
3.9083,0.0000,0
6.5248,0.0000,0
4.4764,0.0000,0
7.4051,0.0000,0
1.6110,0.0000,0
3.1303,0.0000,0
7.6426,0.0000,0
7.5338,0.0000,1
6.2592,0.0000,0
5.1511,0.0000,0
5.1731,0.0000,0
1.5590,0.0000,0
7.5896,0.0000,0
6.1010,0.0000,3
3.5658,0.0000,0
5.7821,0.0000,0
6.5217,0.0000,0
5.0872,0.0000,0
4.1840,0.0000,0
6.8714,0.0000,0
5.1959,0.0000,0
6.2176,0.0000,0
6.5460,0.0000,0
4.9827,0.0000,3
6.9242,0.0000,0
3.9062,0.0000,0
3.3700,0.0000,0
4.0408,0.0000,0
6.7169,0.0000,0
6.4151,0.0000,0
2.8688,0.0000,0
5.7133,0.0000,0
6.6820,0.0000,0
8.2589,0.0000,0
5.4093,0.0000,0
5.7204,0.0000,0
6.6116,0.0000,2
3.9709,0.0000,0
5.8427,0.0000,0
5.2950,0.0000,0
4.1649,0.0000,0
6.1104,0.0000,0
5.8900,0.0000,0
5.1956,0.0000,0
7.2009,0.0000,0
2.9538,0.0000,0
4.5205,0.0000,0
6.4338,0.0000,0
8.1882,0.0000,0
4.3168,0.0000,0
6.7685,0.0000,0
5.4588,0.0000,0
6.3900,0.0000,0
5.4293,0.0000,0
5.4784,0.0000,0
4.8120,0.0000,0
3.6983,0.0000,0
5.5573,0.0000,0
3.7878,0.0000,0
5.4865,0.0000,4
4.7308,0.0000,0
3.6344,0.0000,0
5.9385,0.0000,0
5.3539,0.0000,2
5.3334,0.0000,0
4.3089,0.0000,0
2.2618,0.0000,0
7.2574,0.0000,0
6.3304,0.0000,1
3.6422,0.0000,0
5.5513,0.0000,0
6.6330,0.0000,0
7.0851,0.0000,0
7.4826,0.0000,0
7.5139,0.0000,0
7.7361,0.0000,0
4.7365,0.0000,0
2.6737,0.0000,0
5.9621,0.0000,0
5.5208,0.0000,0
1.2097,0.0000,0
7.6475,0.0000,0
3.8087,0.0000,0
6.0751,0.0000,0
4.4937,0.0000,0
0.9022,0.0000,0
5.5520,0.0000,0
6.4827,0.0000,0
6.9755,0.0000,0
5.9419,0.0000,0
6.7907,0.0000,0
2.2580,0.0000,0
3.1035,0.0000,4
2.9193,0.0000,0
3.8872,0.0000,0
5.6528,0.0000,0
5.9449,0.0000,0
5.6538,0.0000,0
4.2117,0.0000,0
5.1306,0.0000,0
6.6072,0.0000,2
5.6221,0.0000,0
1.4915,0.0000,0
3.2836,0.0000,0
7.8968,0.0000,0
7.1740,0.0000,0
6.5082,0.0000,0
5.4202,0.0000,0
5.1884,0.0000,0
7.9660,0.0000,0
2.3557,0.0000,0
2.6953,0.0000,0
6.0358,0.0000,0
4.3904,0.0000,0
6.4475,0.0000,0
8.2683,0.0000,0
5.2112,0.0000,0
4.8356,0.0000,0
2.4521,0.0000,0
2.5909,0.0000,0
6.6183,0.0000,0
5.1394,0.0000,0
4.5711,0.0000,0
2.8168,0.0000,0
4.9130,0.0000,0
5.5135,0.0000,0
5.4249,0.0000,0
3.9760,0.0000,0
3.7949,0.0000,0
6.9911,0.0000,0
4.6873,0.0000,0
6.2016,0.0000,0
1.7904,0.0000,0
3.9776,0.0000,0
7.1171,0.0000,0
7.2983,0.0000,0
2.4223,0.0000,0
8.6020,0.0000,0
4.8123,0.0000,0
3.4046,0.0000,1
5.9622,0.0000,0
2.9261,0.0000,0
5.4232,0.0000,0
4.5221,0.0000,0
3.5263,0.0000,0
7.0137,0.0000,0
4.1704,0.0000,0
4.5431,0.0000,0
3.7078,0.0000,0
5.4598,0.0000,0
3.5405,0.0000,0
3.0169,0.0000,0
2.8672,0.0000,0
3.2979,0.0000,0
3.6342,0.0000,0
3.6190,0.0000,0
3.5114,0.0000,0
5.9547,0.0000,0
4.4863,0.0000,0
4.4649,0.0000,0
4.0114,0.0000,0
3.7471,0.0000,0
6.5176,0.0000,0
6.6858,0.0000,0
8.6818,0.0000,0
4.9559,0.0000,0
3.8552,0.0000,0
3.6781,0.0000,1
2.1853,0.0000,0
6.5928,0.0000,0
2.8915,0.0000,0
6.8549,0.0000,0
6.6419,0.0000,0
1.6388,0.0000,0
4.8904,0.0000,0
6.2431,0.0000,0
1.0594,0.0000,0
5.8863,0.0000,1
1.6667,0.0000,5
6.0888,0.0000,0
6.6514,0.0000,0
2.3143,0.0000,0
4.5621,0.0000,0
6.7972,0.0000,0
6.7930,0.0000,0
5.4813,0.0000,0
4.8397,0.0000,0
5.6428,0.0000,0
2.2087,0.0000,4
2.3220,0.0000,0
4.1355,0.0000,0
4.1849,0.0000,0
5.2174,0.0000,1
5.1073,0.0000,0
3.6515,0.0000,0
4.7225,0.0000,0
5.4337,0.0000,0
8.6604,0.0000,0
2.0530,0.0000,0
6.7255,0.0000,0
6.5103,0.0000,0
6.2559,0.0000,0
5.0374,0.0000,0
4.4145,0.0000,0
5.9847,0.0000,0
4.1316,0.0000,0
6.7687,0.0000,0
6.4134,0.0000,0
6.9965,0.0000,0
5.4598,0.0000,0
1.9778,0.0000,0
7.2063,0.0000,0
2.5011,0.0000,0
5.7498,0.0000,0
6.5402,0.0000,0
1.4451,0.0000,0
5.0732,0.0000,0
7.6839,0.0000,0
2.1063,0.0000,0
3.9566,0.0000,0
7.5768,0.0000,0
6.4599,0.0000,1
7.9094,0.0000,1
6.4599,0.0000,0
4.8658,0.0000,4
3.5245,0.0000,0
6.4869,0.0000,0
2.3600,0.0000,0
6.6599,0.0000,0
6.0844,0.0000,0
4.0622,0.0000,0
1.7714,0.0000,0
5.8146,0.0000,0
4.0004,0.0000,0
3.8732,0.0000,0
3.1080,0.0000,0
5.8065,0.0000,0
3.5514,0.0000,0
2.4419,0.0000,0
2.6042,0.0000,0
5.7770,0.0000,0
1.5658,0.0000,0
2.4942,0.0000,0
3.2198,0.0000,0
5.7514,0.0000,0
6.0469,0.0000,0
4.6044,0.0000,0
4.1960,0.0000,0
5.6643,0.0000,0
4.7154,0.0000,0
4.4340,0.0000,0
6.7578,0.0000,0
6.8812,0.0000,0
5.1410,0.0000,0
3.4971,0.0000,0
6.5281,0.0000,0
7.0583,0.0000,1
5.1385,0.0000,0
4.9293,0.0000,0
3.7406,0.0000,0
5.5510,0.0000,0
4.8503,0.0000,0
3.0682,0.0000,0
4.9353,0.0000,0
6.0498,0.0000,0
0.6408,0.0000,0
7.6546,0.0000,0
6.6262,0.0000,0
6.9516,0.0000,0
4.0490,0.0000,0
2.2123,0.0000,1
2.8669,0.0000,0
7.2177,0.0000,5
5.8063,0.0000,0
4.1170,0.0000,0
7.2972,0.0000,0
2.1987,0.0000,0
5.2545,0.0000,0
4.0459,0.0000,0
5.4849,0.0000,0
6.4775,0.0000,0
6.4235,0.0000,0
5.7064,0.0000,0
5.1748,0.0000,0
6.9701,0.0000,0
5.2995,0.0000,3
5.6835,0.0000,0
8.0542,0.0000,0
4.6906,0.0000,0
6.8206,0.0000,5
6.9435,0.0000,0
4.3713,0.0000,0
5.3908,0.0000,0
4.5924,0.0000,0
5.3538,0.0000,0
2.8483,0.0000,0
6.1007,0.0000,0
4.9858,0.0000,0
7.3351,0.0000,0
2.8038,0.0000,3
5.6250,0.0000,3
5.4987,0.0000,0
3.5472,0.0000,0
4.9746,0.0000,0
3.4719,0.0000,0
6.7907,0.0000,1
6.4366,0.0000,0
6.1521,0.0000,0
3.4973,0.0000,0
5.9588,0.0000,0
3.2548,0.0000,0
5.9287,0.0000,0
3.9929,0.0000,0
4.9625,0.0000,6
4.3858,0.0000,0
3.6809,0.0000,0
5.1892,0.0000,1
6.3239,0.0000,0
4.0308,0.0000,0
4.0038,0.0000,2
4.7262,0.0000,0
6.7410,0.0000,0
3.0732,0.0000,0
3.5118,0.0000,10
3.9370,0.0000,0
4.9482,0.0000,0
3.3902,0.0000,0
4.8839,0.0000,0
3.2357,0.0000,0
1.9378,0.0000,0
5.5444,0.0000,0
6.4683,0.0000,0
6.1554,0.0000,0
5.9875,0.0000,1
8.2675,0.0000,0
3.1501,0.0000,0
6.5050,0.0000,0
7.4628,0.0000,0
3.9918,0.0000,0
4.2103,0.0000,0
5.4226,0.0000,0
3.0385,0.0000,0
4.6801,0.0000,0
3.3553,0.0000,0
5.2434,0.0000,0
6.0395,0.0000,0
5.6132,0.0000,0
4.7825,0.0000,0
5.9187,0.0000,0
2.7945,0.0000,0
4.5727,0.0000,0
5.1554,0.0000,0
5.2647,0.0000,0
6.2830,0.0000,0
5.0442,0.0000,0
6.3629,0.0000,0
7.0970,0.0000,0
1.9091,0.0000,0
5.0804,0.0000,0
4.1454,0.0000,0
6.0604,0.0000,0
6.0118,0.0000,0
4.2354,0.0000,0
4.4696,0.0000,0
5.0682,0.0000,0
6.4118,0.0000,2
6.3355,0.0000,0
5.0397,0.0000,0
6.6389,0.0000,0
5.7771,0.0000,0
3.2052,0.0000,0
4.5364,0.0000,0
6.0409,0.0000,0
4.2350,0.0000,0
6.8085,0.0000,0
7.6666,0.0000,0
5.4996,0.0000,0
5.2134,0.0000,0
3.9730,0.0000,2
3.0139,0.0000,0
5.9693,0.0000,0
4.0754,0.0000,0
6.2560,0.0000,0
4.7179,0.0000,0
4.1341,0.0000,0
3.9792,0.0000,0
2.9737,0.0000,0
2.3651,0.0000,0
5.5279,0.0000,0
5.5566,0.0000,0
7.0004,0.0000,0
3.3218,0.0000,0
6.1400,0.0000,0
4.1444,0.0000,0
3.7574,0.0000,0
6.7789,0.0000,0
8.2249,0.0000,10
5.7784,0.0000,0
4.5610,0.0000,1
6.9910,0.0000,0
5.6445,0.0000,0
6.3786,0.0000,0
6.2708,0.0000,0
4.8184,0.0000,0
7.1053,0.0000,0
7.9248,0.0000,0
2.5517,0.0000,1
3.8192,0.0000,0
3.9250,0.0000,0
3.6411,0.0000,0
6.7313,0.0000,0
6.2108,0.0000,0
7.7899,0.0000,0
5.8583,0.0000,0
5.1224,0.0000,0
2.6713,0.0000,0
5.3208,0.0000,0
6.7164,0.0000,0
4.6822,0.0000,0
3.7880,0.0000,0
3.0720,0.0000,0
2.2991,0.0000,0
4.5914,0.0000,0
3.0494,0.0000,0
3.2313,0.0000,0
1.1873,0.0000,0
6.3755,0.0000,0
5.4215,0.0000,5
2.6898,0.0000,0
6.5333,0.0000,0
6.0226,0.0000,0
5.4189,0.0000,0
5.4165,0.0000,0
6.6041,0.0000,0
7.0245,0.0000,1
6.4520,0.0000,0
3.2674,0.0000,0
5.5066,0.0000,0
4.5131,0.0000,0
6.9640,0.0000,0
1.9809,0.0000,3
6.5604,0.0000,0
4.5446,0.0000,0
6.0221,0.0000,0
5.2064,0.0000,0
5.6126,0.0000,0
5.4425,0.0000,0
8.9485,0.0000,0
6.0477,0.0000,0
4.4363,0.0000,0
5.3428,0.0000,0
6.8384,0.0000,0
5.1493,0.0000,0
4.1272,0.0000,0
3.4123,0.0000,0
6.0867,0.0000,0
6.7097,0.0000,0
5.7374,0.0000,0
2.5194,0.0000,0
4.9409,0.0000,4
3.2883,0.0000,0
5.6330,0.0000,0
3.8262,0.0000,0
2.9710,0.0000,1
8.4726,0.0000,0
6.4227,0.0000,0
5.0095,0.0000,0
4.5081,0.0000,0
6.6339,0.0000,0
6.1916,0.0000,0
4.2150,0.0000,0
7.5032,0.0000,0
4.8046,0.0000,0
2.9945,0.0000,0
2.4237,0.0000,0
7.5536,0.0000,0
3.1722,0.0000,0
4.0231,0.0000,0
4.7424,0.0000,0
4.0434,0.0000,0
3.3810,0.0000,0
5.9850,0.0000,0
4.3859,0.0000,2
4.8201,0.0000,4
6.1223,0.0000,0
3.2986,0.0000,0
5.3372,0.0000,0
6.1830,0.0000,0
2.0407,0.0000,0
2.7881,0.0000,0
6.0310,0.0000,0
4.1999,0.0000,0
4.7823,0.0000,0
5.7384,0.0000,0
3.2971,0.0000,0
7.2626,0.0000,0
7.0047,0.0000,10
5.4690,0.0000,0
5.4414,0.0000,0
5.8576,0.0000,2
5.5981,0.0000,0
5.9166,0.0000,2
5.2413,0.0000,0
3.6221,0.0000,0
5.6438,0.0000,0
4.0627,0.0000,0
6.7271,0.0000,0
4.1354,0.0000,0
7.9510,0.0000,0
6.0701,0.0000,0
4.1694,0.0000,0
1.2559,0.0000,0
7.5268,0.0000,0
6.1786,0.0000,0
7.3484,0.0000,0
2.1209,0.0000,0
5.8972,0.0000,0
5.1325,0.0000,0
2.3882,0.0000,0
4.5993,0.0000,0
6.1753,0.0000,0
3.4520,0.0000,0
1.8572,0.0000,0
8.6562,0.0000,0
4.5958,0.0000,0
5.0698,0.0000,0
6.6443,0.0000,0
6.2011,0.0000,0
2.6859,0.0000,2
6.5922,0.0000,1
7.0397,0.0000,0
3.9846,0.0000,4
2.7506,0.0000,0
4.7372,0.0000,0
6.6077,0.0000,0
4.3195,0.0000,7
4.0485,0.0000,0
7.0257,0.0000,0
7.6958,0.0000,3
3.3110,0.0000,0
6.5900,0.0000,0
5.8196,0.0000,0
8.0306,0.0000,0
4.4322,0.0000,5
5.2801,0.0000,0
7.2979,0.0000,0
5.0181,0.0000,0
5.0409,0.0000,0
5.8487,0.0000,1
6.8340,0.0000,0
3.6918,0.0000,0
3.8503,0.0000,1
4.5022,0.0000,2
2.8530,0.0000,0
2.5698,0.0000,0
5.5824,0.0000,0
7.5229,0.0000,0
6.1394,0.0000,0
5.8610,0.0000,0
4.9518,0.0000,0
6.1525,0.0000,0
4.3380,0.0000,0
4.7271,0.0000,0
4.0307,0.0000,0
5.8765,0.0000,0
7.2439,0.0000,0
6.0722,0.0000,0
3.7567,0.0000,0
6.3689,0.0000,0
