method,metric,n,mean,std,min,max
mpc,roll_deg,1053,-0.2991475485242468,7.12073455127422,-102.84260912536722,116.67467110037015
mpc,pitch_deg,1053,-0.052056951616222674,3.2302632125895667,-51.91589905105174,45.65466463890105
mpc,yaw_deg,1053,8.07572788560779,39.87078818031276,-95.74292801146244,133.01723740670298
mpc,landing_error_xy_m,1053,5.890899280876855,5.823942447370363,0.4630994200706482,27.085845947265625
mpc,release_to_target_xy_m,1053,5.4639275690995275,5.055674172470015,1.581982970237732,25.071237564086914
mpc,delta_theta_rad,1053,0.011216857814953502,0.03233332086673833,0.0009708990110084414,0.5268256068229675
mpc,delta_theta_deg,1053,0.6426786121951703,1.852562823306383,0.05562841566420935,30.184883810374547
mpc,delta_omega_rad_s,1053,0.13032353533553942,0.2769439606085737,0.035021863877773285,8.848966598510742
mpc,delta_omega_deg_s,1053,7.46698854595046,15.86772010450859,2.0066049908780803,507.00843914690154
mpc,impulse_metric,1053,0.1660515400603173,0.554187297955625,0.11564023047685623,17.77712059020996
ppo,roll_deg,1988,2.021394924636005,23.720842808384454,-165.0259080839706,166.86238202724692
ppo,pitch_deg,1988,4.958226869378375,17.056665609560596,-76.94619277407399,86.92184798141768
ppo,yaw_deg,1988,-6.672628091799646,51.25404522165556,-161.76441079301944,168.94468813913036
ppo,landing_error_xy_m,1988,2.272588530278969,3.331773700155889,0.016026640310883522,23.821849822998047
ppo,release_to_target_xy_m,1988,2.55114628730428,3.4917490718405073,0.03245501592755318,22.683439254760742
ppo,delta_theta_rad,1988,0.1375204265927868,0.3347547922499123,0.0015656126197427511,5.265305995941162
ppo,delta_theta_deg,1988,7.879340040605333,19.180036767698656,0.08970299546367987,301.67981141235515
ppo,delta_omega_rad_s,1988,0.35507329929818193,0.3267790109188119,0.002768514212220907,1.4045320749282837
ppo,delta_omega_deg_s,1988,20.344201467571317,18.723058159107367,0.1586241798822439,80.47376008414297
ppo,impulse_metric,1988,0.5606368704168669,0.4314326896190791,0.10150299966335297,1.9017146825790405
ppo_gru,roll_deg,1981,-2.8691113703643185,27.52300266973909,-137.93224153344417,176.94964252562863
ppo_gru,pitch_deg,1981,5.600324945063163,10.868589092932684,-65.29990061650184,84.71162608675824
ppo_gru,yaw_deg,1981,-0.961052562382339,52.55075689484761,-178.70161336849358,174.91031196400291
ppo_gru,landing_error_xy_m,1981,2.358921215693306,4.212314880734835,0.003172073746100068,24.399965286254883
ppo_gru,release_to_target_xy_m,1981,2.9618191884394314,4.428044154943566,0.00839316938072443,23.89914321899414
ppo_gru,delta_theta_rad,1981,0.10049214010035037,0.22247898888829493,0.00042247879900969565,5.346221923828125
ppo_gru,delta_theta_deg,1981,5.757775501987454,12.747107093637238,0.024206252117011343,306.31595257566306
ppo_gru,delta_omega_rad_s,1981,0.33740079267409334,0.30853126479910836,0.007140197325497866,2.1569385528564453
ppo_gru,delta_omega_deg_s,1981,19.33164142459405,17.67753932082213,0.4091031716416258,123.58347574772975
ppo_gru,impulse_metric,1981,0.5362263240525663,0.4224584079045924,0.10699088126420975,2.491594076156616
ppo_rnn,roll_deg,1991,11.437228293493737,30.773740853111693,-159.14992366176529,171.79252185318884
ppo_rnn,pitch_deg,1991,3.6329655920846644,11.77820633166181,-72.33876572603683,77.36573031365285
ppo_rnn,yaw_deg,1991,16.298195915494613,71.87092459213089,-175.94579596293352,152.30170279234372
ppo_rnn,landing_error_xy_m,1991,2.8898985057085516,4.513603847294328,0.0040772152133286,25.993419647216797
ppo_rnn,release_to_target_xy_m,1991,3.347169952024577,4.501269633061909,0.04907040670514107,23.32149887084961
ppo_rnn,delta_theta_rad,1991,0.09522712595879167,0.168202282522929,0.0010773033136501908,4.101541042327881
ppo_rnn,delta_theta_deg,1991,5.456112412599446,9.637280893030919,0.061724933127614304,235.00099122507612
ppo_rnn,delta_omega_rad_s,1991,0.3189764079457268,0.30042897467111673,0.005134630482643843,1.7777111530303955
ppo_rnn,delta_omega_deg_s,1991,18.276001939533362,17.213312292097697,0.29419265601471306,101.85534626197689
ppo_rnn,impulse_metric,1991,0.527798658909509,0.459607745781847,0.07907683402299881,2.344202756881714
