dist,speed,max_hold_steps
16.4492,0.0000,0
21.0967,0.0000,0
23.9087,0.0000,0
15.7824,0.0000,0
16.8168,0.0000,0
21.9348,0.0000,0
16.2802,0.0000,0
16.2875,0.0000,0
18.0224,0.0000,0
17.7357,0.0000,0
17.5839,0.0000,0
25.3083,0.0000,0
17.1676,0.0000,0
17.4702,0.0000,0
19.1512,0.0000,0
22.6224,0.0000,0
16.5142,0.0000,0
25.8224,0.0000,0
25.0265,0.0000,0
17.8219,0.0000,0
20.9769,0.0000,0
21.8692,0.0000,0
17.7991,0.0000,0
20.5095,0.0000,0
17.1133,0.0000,0
25.6665,0.0000,0
17.3063,0.0000,0
16.4239,0.0000,0
23.8495,0.0000,0
24.6236,0.0000,0
16.5240,0.0000,0
22.7623,0.0000,0
21.6040,0.0000,0
20.4443,0.0000,0
17.4565,0.0000,0
21.1728,0.0000,0
17.8895,0.0000,0
21.3212,0.0000,0
24.0999,0.0000,0
19.7347,0.0000,0
20.4938,0.0000,0
17.5882,0.0000,0
25.6017,0.0000,0
23.7690,0.0000,0
17.4600,0.0000,0
22.1594,0.0000,0
20.0037,0.0000,0
21.7996,0.0000,0
23.7342,0.0000,0
25.0869,0.0000,0
18.5860,0.0000,0
19.2132,0.0000,0
25.4035,0.0000,0
21.2512,0.0000,0
18.0721,0.0000,0
16.2046,0.0000,0
15.9519,0.0000,0
21.1000,0.0000,0
18.3256,0.0000,0
17.6316,0.0000,0
21.0729,0.0000,0
18.0493,0.0000,0
17.4190,0.0000,0
16.6743,0.0000,0
16.4280,0.0000,0
21.2856,0.0000,0
16.8083,0.0000,0
17.0233,0.0000,0
23.0030,0.0000,0
16.7668,0.0000,0
20.7753,0.0000,0
24.9781,0.0000,0
16.8957,0.0000,0
19.1177,0.0000,0
18.9456,0.0000,0
19.8216,0.0000,0
19.6852,0.0000,0
24.7383,0.0000,0
24.9785,0.0000,0
16.5908,0.0000,0
24.3210,0.0000,0
21.3617,0.0000,0
15.6603,0.0000,0
17.4679,0.0000,0
21.9381,0.0000,0
16.7646,0.0000,0
16.4088,0.0000,0
17.7083,0.0000,0
24.2974,0.0000,0
19.5685,0.0000,0
20.2076,0.0000,0
25.6449,0.0000,0
17.5313,0.0000,0
17.5249,0.0000,0
16.9633,0.0000,0
21.3986,0.0000,0
19.8106,0.0000,0
16.1128,0.0000,0
23.7331,0.0000,0
20.0023,0.0000,0
16.2038,0.0000,0
18.6787,0.0000,0
20.5907,0.0000,0
18.6677,0.0000,0
19.2573,0.0000,0
16.8579,0.0000,0
23.7341,0.0000,0
22.9537,0.0000,0
16.3822,0.0000,0
18.2939,0.0000,0
24.2320,0.0000,0
23.8219,0.0000,0
20.0924,0.0000,0
17.5959,0.0000,0
19.4640,0.0000,0
17.0478,0.0000,0
17.7310,0.0000,0
17.4543,0.0000,0
22.5487,0.0000,0
16.7091,0.0000,0
19.3859,0.0000,0
21.8485,0.0000,0
25.3460,0.0000,0
17.3974,0.0000,0
17.3698,0.0000,0
16.9793,0.0000,0
19.0626,0.0000,0
16.1424,0.0000,0
23.6834,0.0000,0
25.8570,0.0000,0
19.0829,0.0000,0
25.7392,0.0000,0
18.8273,0.0000,0
21.1397,0.0000,0
24.2963,0.0000,0
22.3482,0.0000,0
22.9878,0.0000,0
15.6497,0.0000,0
19.9082,0.0000,0
24.6931,0.0000,0
20.0603,0.0000,0
15.9460,0.0000,0
16.4140,0.0000,0
24.9685,0.0000,0
21.1685,0.0000,0
20.7444,0.0000,0
21.3338,0.0000,0
24.1716,0.0000,0
