method,metric,n,mean,std,min,max
ppo_baseline,roll_deg,1965,2.2519023089654486,16.04257909960294,-72.07080374451888,134.42190679065112
ppo_baseline,pitch_deg,1965,5.323973976780655,13.870964093038554,-25.17188354451661,82.27264749641674
ppo_baseline,yaw_deg,1965,-6.830893162650592,46.9244022115124,-130.4152631820083,105.15339872536593
ppo_baseline,landing_error_xy_m,1965,3.03415096535255,4.104265804738211,0.018550164997577667,24.183120727539062
ppo_baseline,release_to_target_xy_m,1965,3.1059555171432005,4.2382504627447695,0.02055252529680729,23.84816551208496
ppo_baseline,delta_theta_rad,1965,0.10502038854316502,0.161817620871729,0.0025226338766515255,2.792829990386963
ppo_baseline,delta_theta_deg,1965,6.01722502634742,9.271466726798131,0.1445362743888579,160.01737134673525
ppo_baseline,delta_omega_rad_s,1965,0.3525070754872782,0.33794948089266275,0.01233670674264431,1.404227614402771
ppo_baseline,delta_omega_deg_s,1965,20.197167673920557,19.363078943786633,0.7068412294441044,80.45631578100274
ppo_baseline,impulse_metric,1965,0.28127392567409815,0.2893886044885546,0.023001864552497864,3.08640718460083
ppo_gru,roll_deg,2000,-0.8214909620452039,17.600558885498515,-165.62147325883902,56.34888306768678
ppo_gru,pitch_deg,2000,7.703255081726018,13.666334465120388,-28.490317292388966,82.01965728955946
ppo_gru,yaw_deg,2000,-5.830673821515639,45.55350705763418,-131.9082878930597,106.9490281374056
ppo_gru,landing_error_xy_m,2000,2.7782298012087123,4.517848616895019,0.027931315824389458,24.394821166992188
ppo_gru,release_to_target_xy_m,2000,3.6554567064084114,4.506049586929432,0.07612769305706024,23.989166259765625
ppo_gru,delta_theta_rad,2000,0.09535705193021203,0.16496332349991713,0.00011559982522157952,3.5096681118011475
ppo_gru,delta_theta_deg,2000,5.4635566224109695,9.451702210996524,0.006623382097646473,201.0891702978545
ppo_gru,delta_omega_rad_s,2000,0.3409372457403224,0.28452713791055784,0.006306254770606756,1.3895074129104614
ppo_gru,delta_omega_deg_s,2000,19.534265259735076,16.302204159211687,0.36132178289000827,79.61291036191123
ppo_gru,impulse_metric,2000,0.2658256749175489,0.2702065635813403,0.019829142838716507,3.8805999755859375
