method,metric,n,median,q1,q3,iqr
ppo_baseline,roll_deg,1965,0.8777339498599986,-7.185099459664953,11.118455138513557,18.30355459817851
ppo_baseline,pitch_deg,1965,1.4048469688665626,-1.688381781692132,6.618562588769076,8.306944370461208
ppo_baseline,yaw_deg,1965,-6.906263816988353,-45.39962537529277,26.674169992082575,72.07379536737534
ppo_baseline,landing_error_xy_m,1965,1.4606313705444336,0.8338357210159302,2.977215528488159,2.143379807472229
ppo_baseline,release_to_target_xy_m,1965,1.5480455160140991,0.8569601774215698,3.039097309112549,2.182137131690979
ppo_baseline,delta_theta_rad,1965,0.05484439805150032,0.034443199634552,0.12588128447532654,0.09143808484077454
ppo_baseline,delta_theta_deg,1965,3.142352538286484,1.9734499719863692,7.212466320121902,5.239016348135533
ppo_baseline,delta_omega_rad_s,1965,0.19794760644435883,0.12212803959846497,0.49439242482185364,0.37226438522338867
ppo_baseline,delta_omega_deg_s,1965,11.341562413978377,6.997421229198635,28.326599365531052,21.329178136332416
ppo_baseline,impulse_metric,1965,0.14359796047210693,0.10162658244371414,0.37459641695022583,0.2729698345065117
ppo_gru,roll_deg,2000,-0.5738041921727712,-7.008211220539963,5.739892902992786,12.748104123532748
ppo_gru,pitch_deg,2000,3.076187428579513,-0.0704329107211715,10.363808027686357,10.434240938407529
ppo_gru,yaw_deg,2000,-6.01506073408509,-39.53032087809576,27.022147639727216,66.55246851782297
ppo_gru,landing_error_xy_m,2000,0.8829382359981537,0.499177061021328,2.333338499069214,1.834161438047886
ppo_gru,release_to_target_xy_m,2000,2.1377553939819336,1.1938154697418213,3.5244017839431763,2.330586314201355
ppo_gru,delta_theta_rad,2000,0.04402406886219978,0.023117881268262863,0.10910859145224094,0.08599071018397808
ppo_gru,delta_theta_deg,2000,2.522393342797352,1.324557027956005,6.251461798830576,4.926904770874571
ppo_gru,delta_omega_rad_s,2000,0.21805699169635773,0.13967694714665413,0.48054366558790207,0.34086671844124794
ppo_gru,delta_omega_deg_s,2000,12.493745317520535,8.002899566775149,27.533123909932804,19.530224343157656
ppo_gru,impulse_metric,2000,0.15220864862203598,0.09781133942306042,0.3522460088133812,0.2544346693903208
