step,mean,std,ema
52,7.090342863798141,3.8430888151462077,7.164933587699504
53,7.157722824811936,3.9568059849383945,7.164861480070628
54,6.955718868970871,3.757824790995907,7.162770053959631
55,7.011852240562439,3.8038290473083207,7.161260875825659
56,6.905370762348175,3.813190980706502,7.158701974690884
57,6.9347410488128665,3.861051600657989,7.156462365432104
58,6.907798427343368,3.810797092762141,7.153975726051216
59,6.952242740392685,3.867760977732484,7.15195839619463
60,7.082856723070145,3.974576530806511,7.151267379463384
61,7.046946065425873,3.7328914767897783,7.150224166323009
62,7.0271341562271115,3.8262940099562086,7.14899326622205
63,6.8185829830169675,3.6844824424948275,7.145689163389998
64,6.9679638957977295,3.7466921732145515,7.143911910714075
65,6.681340273618698,3.6370732645934623,7.139286194343121
66,6.721080611944199,3.7387273774848047,7.135104138519131
67,6.679638361930847,3.7246833122524268,7.130549480753249
68,6.785935255289078,3.86967595918946,7.127103338498608
69,6.8154137063026425,3.962857132341774,7.123986442176649
70,6.932059458494186,4.096634541817858,7.122067172339824
71,6.619624865055084,4.064276243705267,7.117042749266976
72,6.514989860057831,3.804174955106754,7.111022220374885
73,6.553999609947205,3.8693658243618425,7.1054519942706085
74,6.696129462718964,3.985822565211703,7.101358768955092
75,6.770162932872772,4.0418189020070825,7.098046810594268
76,6.868103609085083,4.145811668319033,7.095747378579176
77,6.818897105455399,4.128075364904672,7.092978875847939
78,6.729929481744766,4.056107196860379,7.089348381906907
79,6.792798254489899,4.0440338939152864,7.086382880632737
80,6.825480382442475,4.092822896942395,7.083773855650834
81,6.798808622360229,4.040812620228223,7.080924203317927
82,6.752786504030228,4.0839042998005235,7.077642826325051
83,6.589267581701279,3.983260714835526,7.072759073878814
84,6.574374345541,3.959656362727155,7.067775226595436
85,6.55750815153122,3.9952883291788344,7.062672555844794
86,6.627447378635407,4.07238481504385,7.0583203040727005
87,6.6076930499076845,4.0549876590027765,7.05381403153105
88,6.622802944183349,4.08232934621401,7.049503920657573
89,6.659251102209091,4.066677708319687,7.045601392473088
90,6.654501118659973,3.9345919100643605,7.041690389734957
91,6.80553829908371,4.040773899009643,7.039328868828445
92,6.710980350971222,3.927985671521264,7.036045383649873
93,6.631240327358245,3.9676526069611673,7.031997333086957
94,6.654519687891007,4.0769281734751175,7.028222556634997
95,6.7871154284477235,3.999662246527841,7.025811485353124
96,6.77613804101944,4.036677831670981,7.023314750909788
97,6.7196754813194275,3.941784920725415,7.020278358213884
98,6.802296955585479,4.031167508067236,7.0180985441876
99,6.884822465181351,4.124126978563211,7.016765783397537
100,6.739414010047913,4.0094734939481755,7.013992265664041
101,6.792218779325485,4.033892909310798,7.011774530800656
102,6.757115126848221,3.97719445372767,7.009227936761132
103,6.821745915412903,3.9939368108148594,7.007353116547649
104,6.9625294601917265,4.104486462081011,7.00690487998409
105,6.9063946676254275,4.034612151325528,7.005899777860503
106,7.0182219660282135,4.048250253615301,7.00602299974218
107,6.9768223428726195,4.053284058213716,7.005730993173485
108,6.992111324071884,3.9998443073292353,7.005594796482469
109,7.074023449420929,4.05830491789664,7.0062790830118535
110,7.064955829381943,4.105495367755077,7.006865850475554
111,7.090768208503723,4.125713753571666,7.007704874055836
112,6.901242570877075,3.9194786691050103,7.006640251024049
113,6.954189853668213,3.8284519268617268,7.00611574705049
114,7.022010717391968,3.909441651746841,7.006274696753905
115,7.043000020384788,3.949518874495042,7.006641949990213
116,7.101074239015579,4.076738622025647,7.0075862728804665
117,7.221505270600319,4.240691701457727,7.009725462857665
118,7.245542904734611,4.283193365493169,7.012083637276434
119,7.178701855540275,4.196905167094333,7.013749819459073
120,7.254729498028755,4.215701194466511,7.01615961624477
121,7.300349344611168,4.271369246587565,7.019001513528433
122,7.188782993555069,4.231977811080028,7.0206993283287
123,7.145412203669548,4.294655835691163,7.021946457082108
124,7.058612169027328,4.133294791455585,7.022313114201561
125,7.034934338927269,4.222246759400184,7.022439326448818
126,7.114778442382812,4.295253603500399,7.0233627176081574
127,6.974104776978493,4.064123753773187,7.022870138201861
128,6.993141712546349,4.134748641390411,7.022572853945306
129,6.958912655115127,3.9335931217145057,7.021936251957004
130,6.8847416633367535,3.898147891873514,7.020564306070802
131,6.900617754459381,3.9327643953429057,7.019364840554688
132,6.89243772149086,3.933082843743107,7.01809556936405
133,7.053753662705422,3.9789864596738544,7.018452150297464
134,7.092099640369415,4.026728178665987,7.019188625198184
135,6.889778022766113,3.8428026009806913,7.017894519173863
136,6.851221852302551,3.839913277090643,7.01622779250515
137,6.796071357727051,3.6667078961429365,7.014026228157369
138,6.885560542345047,3.701536355658633,7.012741571299245
139,6.844373610019684,3.701758278387518,7.01105789168645
140,6.821250704526901,3.716161804387719,7.009159819814855
141,6.808921605348587,3.81103840205002,7.007157437670192
142,6.752487881183624,3.8846989534768515,7.004610742105326
143,6.749802515506745,3.913030084694385,7.002062659839341
144,6.7203716063499455,3.9264955190123683,6.999245749304447
145,6.659502807855606,3.9669871994747234,6.995848319889959
146,6.645913054943085,4.082062434980792,6.99234896724049
147,6.690838757753372,4.169757226293184,6.9893338651456185
148,6.527750070691109,3.9603376903649425,6.984718027201073
149,6.55702908039093,4.0566499721669125,6.980441137732972
150,6.577850927710533,4.15757995558341,6.976415235632747
151,6.449896732568741,3.9415137402266756,6.971150050602107
152,6.439820973277092,3.966937659143172,6.965836759828857
153,6.50574556350708,4.1273384168781755,6.961235847865639
154,6.6080420506000515,4.199814029064107,6.957703909892983
155,6.431642293930054,4.11144022547729,6.952443293733353
156,6.360777199268341,4.121385016044845,6.946526632788703
157,6.4968493461608885,4.1858289985470645,6.942029859922425
158,6.504615108966828,4.210141359351978,6.937655712412869
159,6.57019976735115,4.246654952280337,6.933981152962251
160,6.506775509119034,4.167267330008215,6.929709096523819
161,6.4756832957267765,4.123170181957693,6.925168838515848
162,6.505990392565727,4.17871930960674,6.9209770540563476
163,6.547823315262795,4.253515891791301,6.9172455166684115
164,6.498942001461983,4.275482822625562,6.913062481516348
165,6.582165672779083,4.326883044457429,6.909753513428975
166,6.71834704875946,4.463247189641623,6.90783944878228
167,6.634729244709015,4.473700665614233,6.905108346741547
168,6.812605811357498,4.546024057857221,6.904183321387706
169,6.8034065508842465,4.387176526810511,6.903175553682672
170,6.638545356988907,4.222075754888254,6.900529251715735
171,6.646727699041366,4.31119273374987,6.897991236188991
172,6.661879109144211,4.401687617755333,6.895630114918544
173,6.880360909700394,4.514855550786817,6.895477422866362
174,6.391375110149384,3.7606957343796026,6.890436399739192
175,6.417805925607682,3.7983888164780364,6.885710094997877
176,6.326173450946808,3.836923480480559,6.880114728557366
177,6.341174919605255,3.8950258599340226,6.874725330467845
178,6.2856440150737765,3.7455269277655887,6.868834517313904
179,6.339414167404175,3.827371328384158,6.8635403138148074
180,6.434348700046539,3.734763340666123,6.859248397677125
181,6.334399034976959,3.6801832381553727,6.853999904050124
182,6.355442513227462,3.7042083543371715,6.849014330141897
183,6.394353963136673,3.733760136610779,6.844467726471844
184,6.342845277786255,3.773145939227098,6.839451501984988
185,6.2186042314767835,3.7318707705357275,6.833243029279907
186,6.251753165721893,3.9106571058039163,6.827428130644327
187,6.166581699848175,3.875335109154623,6.820819666336365
188,6.1281982517242435,3.7827908419789606,6.813893452190244
189,6.16171116232872,3.7310116022172153,6.807371629291628
190,6.178221465349197,3.7707644651516685,6.801080127652204
191,6.100250900387764,3.753114854020791,6.79407183537956
192,6.076228528618812,3.754740988614427,6.786893402311953
193,6.146236091852188,3.876804787751923,6.780486829207355
194,5.991145615577698,3.460730451594847,6.772593417071058
195,6.005686538219452,3.495801970524376,6.764924348282542
196,5.9909303373098375,3.6947586698326536,6.757184408172815
197,5.975940297842026,3.7060072772913504,6.749371967069507
198,6.113531554937363,3.739249763102712,6.743013562948185
199,6.289385961294174,3.853083280839831,6.738477286931645
200,6.511618248224258,4.094483664987336,6.736208696544571
201,6.523431552648544,4.106841042496311,6.73408092510561
202,6.647556450366974,4.155188685037982,6.733215680358224
203,6.582748030424118,4.221487266878497,6.731711003858884
204,6.461742123365402,4.138755571745338,6.729011315053949
205,6.499379042387009,4.163365655766486,6.726714992327279
206,6.5768076145648955,4.214883015724059,6.725215918549655
207,6.686784772872925,4.367509300280988,6.724831607092888
208,6.720978006124496,4.400517887266134,6.724793071083204
209,6.789162181615829,4.449473949350263,6.72543676218853
210,6.809124839305878,4.493203328706459,6.726273642959704
211,6.634890089035034,4.3920119211802024,6.725359807420458
212,6.6790426015853885,4.426059857502984,6.724896635362107
213,6.735064420700073,4.316535768657194,6.724998313215487
214,6.8032674992084505,4.3578619100039,6.725781005075417
215,6.99156725525856,4.602582772421348,6.728438867577249
216,7.054585653543472,4.64168788785869,6.731700335436911
217,6.99805229306221,4.54895703716833,6.734363855013164
218,6.998016784191131,4.4378155795488325,6.7370003843049435
219,7.058250079154968,4.470745328153309,6.740212881253443
220,6.988580923080445,4.278301634074986,6.742696561671713
221,7.03935042142868,4.308790931258457,6.745663100269282
222,7.129332811832428,4.263707706333812,6.749499797384914
223,6.807304517030716,3.9180920050070385,6.750077844581372
224,6.86448498249054,3.928066953309802,6.751221915960464
225,6.947557291984558,3.98301443793585,6.753185269720705
226,7.079941078424453,4.0672289728369515,6.756452827807743
227,7.213850804567337,4.147489896871419,6.761026807575339
228,7.022590777873993,3.953186697796521,6.763642447278325
229,7.130178108215332,4.032254490362711,6.767307803887696
230,6.937555173635483,3.781144183847114,6.769010277585174
231,6.878687623739243,3.7038771326337225,6.770107051046715
232,6.929346472024918,3.7209171517218445,6.7716994452564965
233,6.995155628919601,3.7141948962824856,6.7739340070931275
234,6.987602435350418,3.753893577873281,6.7760706913757005
235,6.888427367210388,3.7435512192237934,6.777194258134048
236,6.95005406498909,3.735472385195899,6.778922856202598
237,6.97383039355278,3.8226998002154597,6.7808719315761
238,6.597989747524261,3.459559427726324,6.779043109735582
239,6.616562622785568,3.4819085785084525,6.7774183048660825
240,6.641628359556198,3.5086441167476003,6.776060405412984
241,6.6742044699192045,3.540959503251773,6.775041846058047
242,6.673235809803009,3.6176313012453227,6.774023785695497
243,6.64447132229805,3.6135097780570815,6.7727282610615225
244,6.734846813678741,3.6858540022524036,6.772349446587694
245,6.8221819460391995,3.842762732191548,6.772847771582209
246,6.85784595131874,3.89766443088336,6.773697753379574
247,6.862835836410523,3.9477985367407813,6.774589134209883
248,7.073853719234466,4.153855990087735,6.777581780060128
249,7.095694873332977,4.286134074216343,6.780762910992856
250,7.015258842706681,4.343240256323953,6.783107870309995
251,7.028422598242759,4.3516761298858055,6.785561017589322
252,7.095396527051926,4.385754136609916,6.788659372683948
253,6.974978193640709,4.278205476445115,6.790522560893515
254,6.932283372879028,4.3040149822543485,6.79194016901337
255,6.979476552009583,4.355101437256223,6.7938155328433325
256,7.049100464582443,4.46406848090972,6.796368382160724
257,6.944475800991058,4.254950018726418,6.797849456349027
258,6.9910747641325,4.2988486733186315,6.7997817094268616
259,6.9381510031223295,4.228303766260201,6.801165402363816
260,7.137942907214165,4.342690372280745,6.80453317741232
261,7.197258454561234,4.402130834249022,6.808460430183809
262,7.266496014595032,4.425095640755126,6.813040786027922
263,7.111507855057717,4.265819349485103,6.81602545671822
264,7.211532083749771,4.3205595038401485,6.819980522988536
265,7.177851521968842,4.336161264149257,6.823559232978339
266,6.994411243200302,3.953896890333335,6.825267753080559
267,7.002392165660858,3.980263601217486,6.827038997206362
268,6.895918869972229,3.9230302420597654,6.82772779593402
269,6.909214715957642,3.945122401868034,6.828542665134257
270,6.869848632216454,3.854515208827654,6.828955724805079
271,6.810223604440689,3.755523106490919,6.828768403601435
272,6.751100771427154,3.7984444213102817,6.827991727279692
273,6.793651294708252,3.8418071066972512,6.827648322953978
274,6.828620729446411,3.6555183861684863,6.827658047018902
275,6.846517158746719,3.6424128028359344,6.82784663813618
276,6.896868335008621,3.633609168431226,6.828536855104905
277,6.813016443252564,3.531545082517254,6.8283816509863815
278,6.555053530335426,3.320954085808305,6.825648369779872
279,6.635638536214828,3.407349680720502,6.823748271444221
280,6.691760811805725,3.4864618231005466,6.822428396847836
281,6.775389314889908,3.596361939533801,6.8219580060282565
282,6.75944699883461,3.6066890800170426,6.82133289595632
283,6.667238288521767,3.500000923873921,6.8197919498819735
284,6.707133870720863,3.5455608085632195,6.818665369090362
285,6.703271007537841,3.5763569180769976,6.817511425474836
286,6.744059206843376,3.620609891999343,6.816776903288522
287,6.821662884354591,3.567093605916652,6.816825763099183
288,6.8664333736896515,3.631246245256858,6.817321839205087
289,6.9366520768404,3.74540234585794,6.8185151415814405
290,6.996021428108215,3.8382258892728873,6.8202902044467075
291,7.108781298398972,4.000083151613772,6.82317511538623
292,7.094973472356796,4.047075370582366,6.825893098955936
293,7.167810257673263,4.059531374614585,6.829312270543109
294,6.993022515773773,3.8667493768626646,6.830949372995415
295,7.003639637231827,3.914206763226096,6.8326762756377795
296,6.973731303215027,3.997932669812583,6.834086825913552
297,6.92046997666359,3.8758810736838436,6.834950657421052
298,7.016149963140488,3.8980546323102017,6.836762650478247
299,7.10938099861145,3.9709450453933917,6.839488833959579
300,7.045354156494141,3.8773822942805807,6.841547487184925
301,7.089617093801499,3.9418503755917924,6.8440281832510905
302,7.071549595594406,3.825916395148088,6.846303397374523
303,7.069774492979049,3.9019502661121996,6.848538108330569
304,7.22840848326683,4.032879567021963,6.8523368120799315
305,7.245011031627655,4.064195189407507,6.856263554275409
306,7.181202802658081,4.12293879376535,6.859512946759235
307,7.186478916406632,4.181530971956206,6.862782606455709
308,7.15173887014389,4.143600507661005,6.865672169092591
309,7.192421438694001,4.231859005287192,6.8689396617886045
310,7.2451725935935976,4.299699813813169,6.872701991106655
311,7.264852542877197,4.344724134093435,6.87662349662436
312,7.378546286821365,4.432558112729219,6.88164272452633
313,7.493511666059494,4.522765468567897,6.887761413941662
314,7.521186833381653,4.530803877316098,6.894095668136062
315,7.67814627289772,4.651664537642161,6.901936174183679
316,7.508987760543823,4.350005858690916,6.908006690047281
317,7.465707141160965,4.408608426032418,6.913583694558417
318,7.377293549776077,4.321415556340054,6.918220793110594
319,7.368192354440689,4.34196957280468,6.922720508723895
320,7.426384338140488,4.4075762389553645,6.927757147018061
321,7.350460714101791,4.363843259072909,6.931984182688898
322,7.261151087284088,4.231472524860368,6.93527585173485
323,6.981898273229599,3.5990888955654476,6.935742075949797
324,6.901027034521103,3.605552798721624,6.935394925535509
325,6.9495694065094,3.6576460479017237,6.935536670345249
326,7.020509395599365,3.7170439473561703,6.93638639759779
327,6.924500381946563,3.5882789036988894,6.936267537441278
328,6.902184652090073,3.489173214538859,6.935926708587766
329,7.08422999382019,3.591730945389766,6.93740974144009
330,7.130869315862656,3.6358678008064023,6.939344337184316
331,7.036496601104736,3.5346507594290446,6.940315859823521
332,6.978308273553848,3.535564124409128,6.940695783960824
333,6.927833659648895,3.566676321308373,6.940567162717705
334,6.918294882774353,3.5625257863335658,6.940344439918272
335,6.979037240743637,3.637996049528701,6.940731367926526
336,7.033395655155182,3.812440136004831,6.941658010798812
337,7.144894307851791,3.9319770031986905,6.943690373769342
338,7.208436214923859,4.0006374629257735,6.9463378321808875
339,7.302199432849884,4.019812599998535,6.949896448187578
340,7.06438501238823,3.671416301678387,6.951041333829584
341,7.1535117781162265,3.704020407949793,6.95306603827245
342,7.118010966777802,3.6328666205333318,6.954715487557503
343,7.103575170040131,3.652415954444053,6.956204084382329
344,7.129811440706253,3.7291040462333127,6.957940157945568
345,7.168092432022095,3.732610755825802,6.960041680686333
346,7.159148252010345,3.7979177062562273,6.962032746399574
347,7.142334079742431,3.8131340859707405,6.963835759733002
348,7.181238791942596,3.863668222302319,6.966009790055098
349,7.331293016672134,3.912774411742895,6.969662622321269
350,7.289054456949234,3.7792839672154686,6.972856540667549
351,7.1009789562225345,3.7563704693973095,6.974137764823099
352,7.136181679964065,3.7635484588162424,6.975758203974508
353,7.2569464635848995,3.9228913007366963,6.978570086570612
354,7.247701759338379,3.9378010398797056,6.98126140329829
355,7.3760670936107635,4.087158846274266,6.985209460201414
356,7.322348914146423,4.034762396233539,6.9885808547408645
357,7.2739155328273775,4.131810132382204,6.99143420152173
358,7.367265179157257,4.21834462793495,6.995192511298085
359,7.35186380982399,4.056737024177294,6.9987592242833445
360,7.435559190511704,4.142995309369766,7.003127223945628
361,7.222377016544342,3.8612073974638625,7.005319721871616
362,7.219032222032547,3.978424470457002,7.007456846873225
363,7.318717252016068,4.060916907841104,7.0105694509246534
364,7.3116677951812745,4.108721637879221,7.01358043436722
365,7.0723522746562955,3.702497593438496,7.014168152770111
366,7.1572343337535855,3.809588063504457,7.0155988145799455
367,7.227083595991135,3.9041540768864595,7.0177136623940575
368,7.197487440109253,4.008303136582114,7.01951140017121
369,7.00268226981163,3.8195001880042616,7.019343108867614
370,7.005760275125503,3.8812266213031097,7.019207280530193
371,7.0281314074993135,4.0285295062136015,7.019296521799884
372,7.125350800752639,4.102300227472086,7.020357064589411
373,6.952459610700608,3.998859462726389,7.0196780900505225
374,7.004870918989181,4.038847792058174,7.019530018339909
375,6.993034430742264,4.03998289576819,7.019265062463933
376,6.990459871292114,4.0320128841475835,7.018977010552215
377,7.011282675266266,4.076179232634094,7.018900067199355
378,7.050350347757339,4.206938579244656,7.0192145700049355
379,7.0647873532772065,4.2703103458196034,7.019670297837658
380,7.192127568721771,4.502837893271589,7.021394870546499
381,7.438711129426956,4.683380770117497,7.025568033135303
382,7.501064710617065,4.726511723810716,7.030322999910121
383,7.43391130566597,4.648758092181754,7.0343588829676795
384,7.478549369573593,4.6152626884740595,7.038800787833739
385,7.502963086366654,4.661184424714367,7.043442410819068
386,7.401496975421906,4.570912318104541,7.047022956465097
387,7.476306363344192,4.6084061466408235,7.051315790533888
388,7.746794420480728,4.722420928140496,7.0582705768333565
389,7.47679246544838,4.371352721869693,7.062455795719507
390,7.4880142951011655,4.385301342000872,7.066711380713323
391,7.402221622467041,4.412447950705345,7.07006648313086
392,7.447225770950317,4.4344979514340634,7.073838076009055
393,7.477808438539505,4.46947372668697,7.07787777963436
394,7.6434521949291225,4.6118738208667445,7.083533523787308
395,7.705015476942062,4.548336388529467,7.089748343318856
396,7.675492670536041,4.458855841204025,7.095605786591028
397,7.677440800666809,4.530900452558081,7.101424136731786
398,7.694643107652664,4.604568330625974,7.1073563264409945
399,7.744488388299942,4.535426447173021,7.113727647059584
400,7.78480101108551,4.571641745980681,7.120438380699842
401,7.703777452707291,4.489608411861091,7.126271771419917
402,7.6555605733394625,4.440208200595246,7.131564659439113
403,7.628562222719193,4.404028603359427,7.136534635071913
404,7.290185630321503,4.10606244705013,7.138071145024409
405,7.4016868376731875,4.145531881429107,7.140707301950897
406,7.611988894939422,4.224145176097297,7.145420117880782
407,7.515656445026398,4.266861253079144,7.149122481152238
408,7.499272747039795,4.265205177411212,7.152623983811114
409,7.4768370389938354,4.308288593384532,7.15586611436294
410,7.330560714006424,3.993270088313847,7.157613060359375
411,7.286970264911652,4.015448068839999,7.158906632404897
412,7.289956775903701,4.1497059213359275,7.160217133839885
413,7.3596116065979,4.16014763197897,7.1622110785674655
414,7.1242818105220795,4.112957568689366,7.161831785887012
415,6.9310502409935,4.003244640747329,7.159523970438077
416,6.812042920589447,3.9724977839155846,7.15604915993959
417,6.601719502210617,3.710049049675761,7.150505863362301
418,6.630201706886291,3.730175138682271,7.14530282179754
419,6.396952231526375,3.6420427728767124,7.137819315894829
420,6.5032720267772675,3.7410675656987826,7.131473843003653
421,6.571148299574852,3.770214802713076,7.1258705875693655
422,6.569936847686767,3.6057052249545274,7.1203112501705395
423,6.597703158855438,3.6485901767559925,7.115085169257388
424,6.704350810050965,3.723762720810375,7.110977825665325
425,6.665184917449952,3.6886691218986916,7.106519896583171
426,6.72498604953289,3.6189421562659736,7.102704558112667
427,6.69624685883522,3.7116253111686897,7.098639981119893
428,6.7257472950220105,3.7163990750436136,7.094911054258914
429,6.832433130145073,3.784011610162138,7.092286275017776
430,6.981924691200256,4.011075453982543,7.091182659179601
431,7.024134165048599,4.075139870105694,7.090512174238291
432,6.85576959848404,3.982610151798052,7.088164748480748
433,6.927028465270996,4.072110209168343,7.08655338564865
434,6.998419026136398,4.099733777477344,7.0856720420535275
435,6.987727823257447,4.164423455475786,7.0846925998655665
436,6.97596214056015,4.246472279549315,7.083605295272513
437,6.951385741233826,4.26006838216979,7.082283099732126
438,7.0094845783710475,4.320400177747871,7.081555114518515
439,6.956488894224167,4.3765758214422,7.080304452315572
440,6.934150162935257,4.408499232938182,7.078842909421769
441,6.927918213605881,4.420101722328925,7.0773336624636105
442,7.03155228972435,4.508745906462118,7.0768758487362176
443,7.1081123650074005,4.592639411499818,7.077188213898929
444,7.246048220396042,4.706922451533922,7.078876813963901
445,7.0970912253856655,4.671424477639965,7.079058958078118
446,7.0848659420013425,4.591431133707126,7.07911702791735
447,6.940123301744461,4.135630684007825,7.077727090655621
448,6.726136053800583,3.572407374016223,7.074211180287071
449,6.705476764440537,3.4838418942837275,7.070523836128605
450,6.828760957717895,3.581511845385022,7.068106207344497
451,6.786751238107681,3.717244175265324,7.0652926576521295
452,6.654358906745911,3.6165105528233186,7.061183320143067
453,6.694681992530823,3.632474767862708,7.057518306866945
454,6.700591442584991,3.5778536327864656,7.0539490382241254
455,6.694016683101654,3.6194150027201455,7.0503497146729
456,6.749720152616501,3.703950141299981,7.0473434190523365
457,6.754009870290756,3.7434627072128066,7.0444100835647205
458,6.7296839725971225,3.6870286388259883,7.041262822455044
459,6.776773071289062,3.7318758078037693,7.0386179249433845
460,6.878103280067444,3.7969994379730174,7.037012778494625
461,7.0574340093135834,3.6951207223085816,7.037216990802814
462,7.045001957416535,3.768266314655595,7.0372948404689515
463,7.029946087598801,3.756814132119794,7.03722135294025
464,7.024623832702637,3.8193031491936154,7.037095377737874
465,7.01795738697052,3.8688602865915933,7.0369039978302
466,7.04523994922638,3.992677873019304,7.036987357344162
467,7.135599108934403,3.93384622878957,7.037973474860065
468,7.15845941066742,3.943253700898732,7.039178334218139
469,7.119876610040665,4.039089884268825,7.039985316976365
470,7.015322297811508,3.987822089857344,7.039738686784717
471,6.988524272441864,3.9637959302009156,7.0392265426412886
472,7.069259383678436,4.054321007969818,7.03952687105166
473,7.075667743682861,4.08164006286568,7.039888279777972
474,6.930125436782837,3.7802075090588922,7.0387906513480205
475,6.831612359285355,3.7125916781794737,7.036718868427394
476,6.860249661207199,3.706127514261792,7.034954176355192
477,6.883913495540619,3.750333629806712,7.033443769547047
478,6.668638821840286,3.642213870915668,7.029795720069979
479,6.704513330459594,3.6962495090572474,7.026542896173875
480,6.464782837629318,3.4588540948879296,7.0209252955884285
481,6.62485667347908,3.6351969058664375,7.016964609367335
482,6.587411671876907,3.6351674555038676,7.01266907999243
483,6.670109646320343,3.701928490500695,7.00924348565571
484,6.503653144836425,3.6436535801206777,7.004187582247518
485,6.487713235616684,3.703754449340433,6.999022838781209
486,6.396883280277252,3.6128351532008245,6.993001443196169
487,6.3331258535385135,3.525905557165103,6.986402687299592
488,6.3723261988163,3.570327592727698,6.980261922414759
489,6.183354951143265,3.3603448923484356,6.9722928527020445
490,6.293603950738907,3.4287684637137565,6.965505963682413
491,6.406842751502991,3.46832536029916,6.959919331560619
492,6.446686918735504,3.548952348777258,6.954787007432368
493,6.474234107732773,3.570596317232905,6.949981478435372
494,6.541622978448868,3.581430911839887,6.945897893435507
495,6.590687570571899,3.6381589842620934,6.942345790206871
496,6.446211482286453,3.639090332690179,6.937384447127667
497,6.412553936243057,3.571664084723228,6.9321361420188214
498,6.456355526447296,3.6075340969284824,6.927378335863106
499,6.7278531444072724,3.6450101638764725,6.925383083948548
500,6.925741385221482,3.75193001327399,6.925386666961277
501,6.974217442274093,3.8095361264900123,6.925874974714405
502,7.0164586651325225,3.884388072092513,6.926780811618586
503,7.130801277160645,3.968087199712311,6.928821016274006
504,7.04954882979393,4.067646416118016,6.9300282944092055
505,7.072076417207718,4.159726066991479,6.9314487756371905
506,6.89621921300888,4.1230786870841625,6.931096480010908
507,6.959246153831482,4.174135348203788,6.931377976749114
508,6.812368918657302,4.1754033445794505,6.930187886168197
509,6.898023195266724,4.217512593269219,6.929866239259182
510,6.951964235305786,4.290475041668557,6.930087219219647
511,6.9926371574401855,4.3843024366106675,6.9307127186018525
512,6.975978044271469,4.337361057445714,6.931165371858548
513,7.082549314498902,4.473075162465961,6.932679211284952
514,6.991605118513108,4.36297309322889,6.933268470357233
515,6.86676899433136,4.397699466035007,6.9326034755969745
516,6.825022172927857,4.263262353968392,6.931527662570283
517,6.66590294957161,4.0412921781245625,6.928871415440296
518,6.634672613143921,4.060098287438019,6.925929427417333
519,6.805665550231933,4.091161055807191,6.924726788645478
520,6.798365386724472,4.1385868799403465,6.923463174626268
521,6.8474005091190335,4.198035311402574,6.922702547971196
522,6.913793230056763,4.277169484278352,6.922613454792051
523,6.667139735221863,4.1068934955882295,6.9200587175963495
524,6.563404805660248,4.018771133216208,6.916492178476989
