step,mean,std,ema
108,38.59703003712453,19.188610831542487,20.22826033100657
109,38.59703003712453,19.188610831542487,20.411948028067748
110,38.59703003712453,19.188610831542487,20.593798848158315
111,38.59703003712453,19.188610831542487,20.773831160047976
112,38.59703003712453,19.188610831542487,20.95206314881874
113,38.59703003712453,19.188610831542487,21.128512817701797
114,38.62246963562753,19.23528359010046,21.303452385881055
115,38.62246963562753,19.23528359010046,21.476642558378522
116,38.62246963562753,19.23528359010046,21.648100829151012
117,38.62246963562753,19.23528359010046,21.81784451721578
118,38.62246963562753,19.23528359010046,21.985890768399898
119,38.62246963562753,19.23528359010046,22.152256557072175
120,38.62246963562753,19.23528359010046,22.316958687857728
121,38.62246963562753,19.23528359010046,22.480013797335427
122,38.62246963562753,19.23528359010046,22.64143835571835
123,38.62246963562753,19.23528359010046,22.80124866851744
124,38.62246963562753,19.23528359010046,22.959460878188544
125,38.62246963562753,19.23528359010046,23.116090965762936
126,38.62246963562753,19.23528359010046,23.271154752461584
127,38.62246963562753,19.23528359010046,23.424667901293244
128,38.62246963562753,19.23528359010046,23.576645918636586
129,38.62246963562753,19.23528359010046,23.727104155806497
130,38.62246963562753,19.23528359010046,23.87605781060471
131,38.62246963562753,19.23528359010046,24.02352192885494
132,38.62246963562753,19.23528359010046,24.169511405922666
133,38.62246963562753,19.23528359010046,24.314040988219716
134,38.62246963562753,19.23528359010046,24.457125274693794
135,38.62246963562753,19.23528359010046,24.598778718303134
136,38.62246963562753,19.23528359010046,24.739015627476377
137,38.62246963562753,19.23528359010046,24.877850167557888
138,38.62246963562753,19.23528359010046,25.015296362238583
139,38.62246963562753,19.23528359010046,25.151368094972472
140,38.62246963562753,19.23528359010046,25.286079110379024
141,38.62246963562753,19.23528359010046,25.41944301563151
142,38.62246963562753,19.23528359010046,25.551473281831473
143,38.62246963562753,19.23528359010046,25.682183245369433
144,38.62246963562753,19.23528359010046,25.811586109272014
145,38.62246963562753,19.23528359010046,25.93969494453557
146,38.62246963562753,19.23528359010046,26.06652269144649
147,38.62246963562753,19.23528359010046,26.1920821608883
148,38.62246963562753,19.23528359010046,26.316386035635695
149,38.62246963562753,19.23528359010046,26.439446871635614
150,38.62246963562753,19.23528359010046,26.561277099275532
151,38.62246963562753,19.23528359010046,26.68188902463905
152,38.62246963562753,19.23528359010046,26.801294830748937
153,38.62246963562753,19.23528359010046,26.919506578797723
154,38.62246963562753,19.23528359010046,27.036536209366023
155,38.62246963562753,19.23528359010046,27.15239554362864
156,38.62246963562753,19.23528359010046,27.26709628454863
157,38.62246963562753,19.23528359010046,27.38065001805942
158,38.62246963562753,19.23528359010046,27.4930682142351
159,38.62246963562753,19.23528359010046,27.604362228449027
160,38.62246963562753,19.23528359010046,27.714543302520813
161,38.62246963562753,19.23528359010046,27.82362256585188
162,38.62246963562753,19.23528359010046,27.93161103654964
163,38.62246963562753,19.23528359010046,28.03851962254042
164,38.62246963562753,19.23528359010046,28.144359122671293
165,38.62246963562753,19.23528359010046,28.249140227800858
166,38.62246963562753,19.23528359010046,28.352873521879125
167,38.62246963562753,19.23528359010046,28.45556948301661
168,38.62246963562753,19.23528359010046,28.55723848454272
169,38.62246963562753,19.23528359010046,28.657890796053568
170,38.62246963562753,19.23528359010046,28.75753658444931
171,38.62246963562753,19.23528359010046,28.85618591496109
172,38.62246963562753,19.23528359010046,28.953848752167758
173,38.62246963562753,19.23528359010046,29.050534961002356
174,38.62246963562753,19.23528359010046,29.14625430774861
175,38.62246963562753,19.23528359010046,29.2410164610274
176,38.62246963562753,19.23528359010046,29.3348309927734
177,38.62246963562753,19.23528359010046,29.427707379201944
178,38.62246963562753,19.23528359010046,29.5196550017662
179,38.62246963562753,19.23528359010046,29.610683148104815
180,38.62246963562753,19.23528359010046,29.700801012980044
181,38.62246963562753,19.23528359010046,29.79001769920652
182,38.62246963562753,19.23528359010046,29.87834221857073
183,38.62246963562753,19.23528359010046,29.9657834927413
184,38.62246963562753,19.23528359010046,30.052350354170162
185,38.62246963562753,19.23528359010046,30.138051546984737
186,38.62246963562753,19.23528359010046,30.222895727871165
187,38.62246963562753,19.23528359010046,30.30689146694873
188,38.62246963562753,19.23528359010046,30.39004724863552
189,38.62246963562753,19.23528359010046,30.47237147250544
190,38.62246963562753,19.23528359010046,30.553872454136663
191,38.62246963562753,19.23528359010046,30.63455842595157
192,38.62246963562753,19.23528359010046,30.71443753804833
193,38.62246963562753,19.23528359010046,30.79351785902412
194,38.62246963562753,19.23528359010046,30.871807376790155
195,38.62246963562753,19.23528359010046,30.94931399937853
196,38.62246963562753,19.23528359010046,31.026045555741018
197,38.62246963562753,19.23528359010046,31.102009796539882
198,38.62246963562753,19.23528359010046,31.177214394930758
199,38.62246963562753,19.23528359010046,31.251666947337725
200,38.62246963562753,19.23528359010046,31.325374974220622
201,38.62246963562753,19.23528359010046,31.398345920834693
202,38.62246963562753,19.23528359010046,31.47058715798262
203,38.62246963562753,19.23528359010046,31.54210598275907
204,38.62246963562753,19.23528359010046,31.612909619287755
205,38.62246963562753,19.23528359010046,31.683005219451154
206,38.62246963562753,19.23528359010046,31.75239986361292
207,38.62246963562753,19.23528359010046,31.821100561333065
208,38.62246963562753,19.23528359010046,31.88911425207601
209,38.62246963562753,19.23528359010046,31.956447805911523
210,38.62246963562753,19.23528359010046,32.02310802420868
211,38.62246963562753,19.23528359010046,32.089101640322866
212,38.62246963562753,19.23528359010046,32.15443532027591
213,38.62246963562753,19.23528359010046,32.21911566342942
214,38.62246963562753,19.23528359010046,32.2831492031514
215,38.62246963562753,19.23528359010046,32.346542407476164
216,38.62246963562753,19.23528359010046,32.409301679757675
217,38.62246963562753,19.23528359010046,32.47143335931637
218,38.62246963562753,19.23528359010046,32.53294372207948
219,38.62246963562753,19.23528359010046,32.59383898121496
220,38.62246963562753,19.23528359010046,32.65412528775908
221,38.62246963562753,19.23528359010046,32.71380873123776
222,38.62246963562753,19.23528359010046,32.77289534028166
223,38.62246963562753,19.23528359010046,32.83139108323511
224,38.62246963562753,19.23528359010046,32.889301868759034
225,38.62246963562753,19.23528359010046,32.94663354642772
226,38.62246963562753,19.23528359010046,33.00339190731972
227,38.62246963562753,19.23528359010046,33.059582684602795
228,38.62246963562753,19.23528359010046,33.11521155411304
229,38.62246963562753,19.23528359010046,33.17028413492818
230,38.62246963562753,19.23528359010046,33.22480598993517
231,38.62246963562753,19.23528359010046,33.27878262639209
232,38.62246963562753,19.23528359010046,33.33221949648444
233,38.62246963562753,19.23528359010046,33.38512199787587
234,38.62246963562753,19.23528359010046,33.43749547425338
235,38.62246963562753,19.23528359010046,33.48934521586712
236,38.62246963562753,19.23528359010046,33.54067646006472
237,38.62246963562753,19.23528359010046,33.59149439182034
238,38.62246963562753,19.23528359010046,33.64180414425841
239,38.62246963562753,19.23528359010046,33.691610799172096
240,38.62246963562753,19.23528359010046,33.74091938753665
241,38.62246963562753,19.23528359010046,33.789734890017556
242,38.62246963562753,19.23528359010046,33.83806223747365
243,38.62246963562753,19.23528359010046,33.88590631145519
244,38.62246963562753,19.23528359010046,33.933271944696905
245,38.62246963562753,19.23528359010046,33.980163921606206
246,38.62246963562753,19.23528359010046,34.026586978746415
247,38.62246963562753,19.23528359010046,34.07254580531522
248,38.62246963562753,19.23528359010046,34.118045043618345
249,38.62246963562753,19.23528359010046,34.16308928953843
250,38.62246963562753,19.23528359010046,34.20768309299932
251,38.62246963562753,19.23528359010046,34.2518309584256
252,38.62246963562753,19.23528359010046,34.295537345197616
253,38.62246963562753,19.23528359010046,34.33880666810191
254,38.62246963562753,19.23528359010046,34.38164329777716
255,38.62246963562753,19.23528359010046,34.42405156115566
256,38.62246963562753,19.23528359010046,34.46603574190037
257,38.62246963562753,19.23528359010046,34.50760008083764
258,38.62246963562753,19.23528359010046,34.54874877638554
259,38.62246963562753,19.23528359010046,34.589485984977955
260,38.62246963562753,19.23528359010046,34.62981582148445
261,38.62246963562753,19.23528359010046,34.66974235962588
262,38.62246963562753,19.23528359010046,34.70926963238589
263,38.62246963562753,19.23528359010046,34.7484016324183
264,38.62246963562753,19.23528359010046,34.78714231245039
265,38.62246963562753,19.23528359010046,34.82549558568216
266,38.62246963562753,19.23528359010046,34.86346532618161
267,38.62246963562753,19.23528359010046,34.901055369276065
268,38.62246963562753,19.23528359010046,34.93826951193957
269,38.62246963562753,19.23528359010046,34.97511151317645
270,38.62246963562753,19.23528359010046,35.01158509440096
271,38.62246963562753,19.23528359010046,35.04769393981322
272,38.62246963562753,19.23528359010046,35.08344169677136
273,38.62246963562753,19.23528359010046,35.11883197615992
274,38.62246963562753,19.23528359010046,35.15386835275459
275,38.62246963562753,19.23528359010046,35.18855436558332
276,38.62246963562753,19.23528359010046,35.22289351828376
277,38.62246963562753,19.23528359010046,35.2568892794572
278,38.62246963562753,19.23528359010046,35.2905450830189
279,38.62246963562753,19.23528359010046,35.32386432854498
280,38.62246963562753,19.23528359010046,35.3568503816158
281,38.62246963562753,19.23528359010046,35.38950657415592
282,38.62246963562753,19.23528359010046,35.42183620477063
283,38.62246963562753,19.23528359010046,35.4538425390792
284,38.62246963562753,19.23528359010046,35.48552881004468
285,38.62246963562753,19.23528359010046,35.516898218300504
286,38.62246963562753,19.23528359010046,35.547953932473774
287,38.62246963562753,19.23528359010046,35.57869908950531
288,38.62246963562753,19.23528359010046,35.609136794966524
289,38.62246963562753,19.23528359010046,35.63927012337313
290,38.62246963562753,19.23528359010046,35.66910211849567
291,38.62246963562753,19.23528359010046,35.69863579366699
292,38.62246963562753,19.23528359010046,35.72787413208659
293,38.62246963562753,19.23528359010046,35.756820087121994
294,38.62246963562753,19.23528359010046,35.785476582607046
295,38.62246963562753,19.23528359010046,35.81384651313725
296,38.62246963562753,19.23528359010046,35.84193274436215
297,38.62246963562753,19.23528359010046,35.8697381132748
298,38.62246963562753,19.23528359010046,35.89726542849832
299,38.62246963562753,19.23528359010046,35.92451747056961
300,38.62246963562753,19.23528359010046,35.951496992220186
301,38.62246963562753,19.23528359010046,35.978206718654256
302,38.62246963562753,19.23528359010046,36.004649347823985
303,38.62246963562753,19.23528359010046,36.030827550702014
304,38.62246963562753,19.23528359010046,36.05674397155126
305,38.62246963562753,19.23528359010046,36.082401228192026
306,38.62246963562753,19.23528359010046,36.107801912266375
307,38.62246963562753,19.23528359010046,36.13294858949998
308,38.62246963562753,19.23528359010046,36.157843799961256
309,38.62246963562753,19.23528359010046,36.18249005831792
310,38.62246963562753,19.23528359010046,36.20688985409101
311,38.62246963562753,19.23528359010046,36.23104565190637
312,38.62246963562753,19.23528359010046,36.25495989174358
313,38.62246963562753,19.23528359010046,36.278634989182414
314,38.62246963562753,19.23528359010046,36.30207333564686
315,38.62246963562753,19.23528359010046,36.32527729864666
316,38.62246963562753,19.23528359010046,36.34824922201647
317,38.62246963562753,19.23528359010046,36.37099142615258
318,38.62246963562753,19.23528359010046,36.393506208247324
319,38.62246963562753,19.23528359010046,36.41579584252112
320,38.62246963562753,19.23528359010046,36.43786258045218
321,38.62246963562753,19.23528359010046,36.459708651003936
322,38.62246963562753,19.23528359010046,36.48133626085017
323,38.62246963562753,19.23528359010046,36.50274759459794
324,38.62246963562753,19.23528359010046,36.523944815008235
325,38.62246963562753,19.23528359010046,36.54493006321442
326,38.62246963562753,19.23528359010046,36.56570545893855
327,38.62246963562753,19.23528359010046,36.58627310070544
328,38.62246963562753,19.23528359010046,36.60663506605466
329,38.62246963562753,19.23528359010046,36.626793411750384
330,38.62246963562753,19.23528359010046,36.646750173989155
331,38.62246963562753,19.23528359010046,36.66650736860554
332,38.62246963562753,19.23528359010046,36.68606699127575
333,38.62246963562753,19.23528359010046,36.70543101771926
334,38.62246963562753,19.23528359010046,36.72460140389834
335,38.62246963562753,19.23528359010046,36.74358008621563
336,38.62246963562753,19.23528359010046,36.76236898170975
337,38.62246963562753,19.23528359010046,36.78096998824892
338,38.62246963562753,19.23528359010046,36.7993849847227
339,38.62246963562753,19.23528359010046,36.81761583123175
340,38.62246963562753,19.23528359010046,36.835664369275705
341,38.62246963562753,19.23528359010046,36.85353242193922
342,38.62246963562753,19.23528359010046,36.8712217940761
343,38.62246963562753,19.23528359010046,36.88873427249161
344,38.62246963562753,19.23528359010046,36.906071626122966
345,38.62246963562753,19.23528359010046,36.92323560621801
346,38.62246963562753,19.23528359010046,36.9402279465121
347,38.62246963562753,19.23528359010046,36.957050363403255
348,38.62246963562753,19.23528359010046,36.9737045561255
349,38.62246963562753,19.23528359010046,36.99019220692051
350,38.62246963562753,19.23528359010046,37.00651498120758
351,38.62246963562753,19.23528359010046,37.022674527751775
352,38.62246963562753,19.23528359010046,37.03867247883053
353,38.62246963562753,19.23528359010046,37.054510450398496
354,38.62246963562753,19.23528359010046,37.070190042250786
355,38.62246963562753,19.23528359010046,37.08571283818455
356,38.62246963562753,19.23528359010046,37.10108040615898
357,38.62246963562753,19.23528359010046,37.11629429845366
358,38.62246963562753,19.23528359010046,37.13135605182539
359,38.62246963562753,19.23528359010046,37.14626718766341
360,38.62246963562753,19.23528359010046,37.16102921214305
361,38.62246963562753,19.23528359010046,37.17564361637789
362,38.62246963562753,19.23528359010046,37.190111876570384
363,38.62246963562753,19.23528359010046,37.20443545416095
364,38.62246963562753,19.23528359010046,37.218615795975616
365,38.62246963562753,19.23528359010046,37.232654334372135
366,38.62246963562753,19.23528359010046,37.24655248738468
367,38.62246963562753,19.23528359010046,37.26031165886711
368,38.62246963562753,19.23528359010046,37.27393323863471
369,38.62246963562753,19.23528359010046,37.28741860260464
370,38.62246963562753,19.23528359010046,37.300769112934866
371,38.62246963562753,19.23528359010046,37.313986118161786
372,38.62246963562753,19.23528359010046,37.32707095333644
373,38.62246963562753,19.23528359010046,37.340024940159346
374,38.62246963562753,19.23528359010046,37.35284938711403
375,38.62246963562753,19.23528359010046,37.36554558959916
376,38.62246963562753,19.23528359010046,37.37811483005944
377,38.62246963562753,19.23528359010046,37.39055837811512
378,38.62246963562753,19.23528359010046,37.40287749069024
379,38.62246963562753,19.23528359010046,37.415073412139606
380,38.62246963562753,19.23528359010046,37.427147374374485
381,38.62246963562753,19.23528359010046,37.43910059698701
382,38.62246963562753,19.23528359010046,37.450934287373414
383,38.62246963562753,19.23528359010046,37.46264964085595
384,38.62246963562753,19.23528359010046,37.47424784080366
385,38.62246963562753,19.23528359010046,37.4857300587519
386,38.62246963562753,19.23528359010046,37.49709745452065
387,38.62246963562753,19.23528359010046,37.508351176331715
388,38.62246963562753,19.23528359010046,37.51949236092467
389,38.62246963562753,19.23528359010046,37.530522133671695
390,38.62246963562753,19.23528359010046,37.54144160869125
391,38.62246963562753,19.23528359010046,37.55225188896061
392,38.62246963562753,19.23528359010046,37.56295406642728
393,38.62246963562753,19.23528359010046,37.57354922211928
394,38.62246963562753,19.23528359010046,37.58403842625436
395,38.62246963562753,19.23528359010046,37.59442273834809
396,38.62246963562753,19.23528359010046,37.60470320732088
397,38.62246963562753,19.23528359010046,37.614880871603944
398,38.62246963562753,19.23528359010046,37.62495675924418
399,38.62246963562753,19.23528359010046,37.634931888008005
400,38.62246963562753,19.23528359010046,37.6448072654842
401,38.62246963562753,19.23528359010046,37.65458388918562
402,38.62246963562753,19.23528359010046,37.66426274665004
403,38.62246963562753,19.23528359010046,37.67384481553981
404,38.62246963562753,19.23528359010046,37.68333106374068
405,38.62246963562753,19.23528359010046,37.692722449459545
406,38.62246963562753,19.23528359010046,37.702019921321224
407,38.62246963562753,19.23528359010046,37.71122441846428
408,38.62246963562753,19.23528359010046,37.72033687063591
409,38.62246963562753,19.23528359010046,37.72935819828582
410,38.62246963562753,19.23528359010046,37.738289312659234
411,38.62246963562753,19.23528359010046,37.74713111588891
412,38.62246963562753,19.23528359010046,37.75588450108629
413,38.62246963562753,19.23528359010046,37.764550352431705
414,38.62246963562753,19.23528359010046,37.77312954526366
415,38.62246963562753,19.23528359010046,37.781622946167296
416,38.62246963562753,19.23528359010046,37.7900314130619
417,38.62246963562753,19.23528359010046,37.79835579528755
418,38.62246963562753,19.23528359010046,37.80659693369095
419,38.62246963562753,19.23528359010046,37.81475566071031
420,38.62246963562753,19.23528359010046,37.82283280045948
421,38.62246963562753,19.23528359010046,37.83082916881116
422,38.62246963562753,19.23528359010046,37.838745573479315
423,38.62246963562753,19.23528359010046,37.84658281410079
424,38.62246963562753,19.23528359010046,37.854341682316054
425,38.62246963562753,19.23528359010046,37.86202296184916
426,38.62246963562753,19.23528359010046,37.869627428586945
427,38.62246963562753,19.23528359010046,37.877155850657346
428,38.62246963562753,19.23528359010046,37.88460898850705
429,38.62246963562753,19.23528359010046,37.89198759497825
430,38.62246963562753,19.23528359010046,37.899292415384735
431,38.62246963562753,19.23528359010046,37.90652418758716
432,38.62246963562753,19.23528359010046,37.91368364206756
433,38.62246963562753,19.23528359010046,37.920771502003156
434,38.62246963562753,19.23528359010046,37.9277884833394
435,38.62246963562753,19.23528359010046,37.93473529486228
436,38.62246963562753,19.23528359010046,37.94161263826993
437,38.62246963562753,19.23528359010046,37.9484212082435
438,38.62246963562753,19.23528359010046,37.955161692517336
439,38.62246963562753,19.23528359010046,37.96183477194843
440,38.62246963562753,19.23528359010046,37.96844112058522
441,38.62246963562753,19.23528359010046,37.97498140573564
442,38.62246963562753,19.23528359010046,37.98145628803456
443,38.62246963562753,19.23528359010046,37.98786642151048
444,38.62246963562753,19.23528359010046,37.99421245365165
445,38.62246963562753,19.23528359010046,38.0004950254714
446,38.62246963562753,19.23528359010046,38.00671477157296
447,38.62246963562753,19.23528359010046,38.0128723202135
448,38.62246963562753,19.23528359010046,38.01896829336764
449,38.62246963562753,19.23528359010046,38.02500330679024
450,38.62246963562753,19.23528359010046,38.03097797007861
451,38.62246963562753,19.23528359010046,38.036892886734094
452,38.62246963562753,19.23528359010046,38.042748654223026
453,38.62246963562753,19.23528359010046,38.04854586403707
454,38.62246963562753,19.23528359010046,38.05428510175297
455,38.62246963562753,19.23528359010046,38.05996694709171
456,38.62246963562753,19.23528359010046,38.065591973977064
457,38.62246963562753,19.23528359010046,38.07116075059356
458,38.62246963562753,19.23528359010046,38.0766738394439
459,38.62246963562753,19.23528359010046,38.08213179740573
460,38.62246963562753,19.23528359010046,38.08753517578794
461,38.62246963562753,19.23528359010046,38.092884520386335
462,38.62246963562753,19.23528359010046,38.098180371538746
463,38.62246963562753,19.23528359010046,38.10342326417963
464,38.62246963562753,19.23528359010046,38.10861372789411
465,38.62246963562753,19.23528359010046,38.11375228697144
466,38.62246963562753,19.23528359010046,38.118839460458
467,38.62246963562753,19.23528359010046,38.12387576220969
468,38.62246963562753,19.23528359010046,38.128861700943865
469,38.62246963562753,19.23528359010046,38.1337977802907
470,38.62246963562753,19.23528359010046,38.138684498844064
471,38.62246963562753,19.23528359010046,38.143522350211896
472,38.62246963562753,19.23528359010046,38.14831182306605
473,38.62246963562753,19.23528359010046,38.15305340119166
474,38.62246963562753,19.23528359010046,38.15774756353602
475,38.62246963562753,19.23528359010046,38.16239478425693
476,38.62246963562753,19.23528359010046,38.166995532770635
477,38.62246963562753,19.23528359010046,38.1715502737992
478,38.62246963562753,19.23528359010046,38.17605946741748
479,38.62246963562753,19.23528359010046,38.18052356909958
480,38.62246963562753,19.23528359010046,38.18494302976485
481,38.62246963562753,19.23528359010046,38.189318295823476
482,38.62246963562753,19.23528359010046,38.19364980922151
483,38.62246963562753,19.23528359010046,38.19793800748557
484,38.62246963562753,19.23528359010046,38.20218332376699
485,38.62246963562753,19.23528359010046,38.20638618688559
486,38.62246963562753,19.23528359010046,38.210547021373
487,38.62246963562753,19.23528359010046,38.214666247515545
488,38.62246963562753,19.23528359010046,38.21874428139666
489,38.62246963562753,19.23528359010046,38.22278153493897
490,38.62246963562753,19.23528359010046,38.22677841594585
491,38.62246963562753,19.23528359010046,38.230735328142664
492,38.62246963562753,19.23528359010046,38.23465267121751
493,38.62246963562753,19.23528359010046,38.23853084086161
494,38.62246963562753,19.23528359010046,38.242370228809264
495,38.62246963562753,19.23528359010046,38.24617122287744
496,38.62246963562753,19.23528359010046,38.24993420700494
497,38.62246963562753,19.23528359010046,38.253659561291165
498,38.62246963562753,19.23528359010046,38.257347662034526
499,38.62246963562753,19.23528359010046,38.260998881770455
500,38.62246963562753,19.23528359010046,38.26461358930902
501,38.62246963562753,19.23528359010046,38.268192149772204
502,38.62246963562753,19.23528359010046,38.271734924630756
503,38.62246963562753,19.23528359010046,38.27524227174072
504,38.62246963562753,19.23528359010046,38.278714545379586
505,38.62246963562753,19.23528359010046,38.28215209628206
506,38.62246963562753,19.23528359010046,38.28555527167551
507,38.62246963562753,19.23528359010046,38.28892441531503
508,38.62246963562753,19.23528359010046,38.292259867518155
509,38.62246963562753,19.23528359010046,38.29556196519925
510,38.62246963562753,19.23528359010046,38.298831041903526
511,38.62246963562753,19.23528359010046,38.30206742784076
512,38.62246963562753,19.23528359010046,38.30527144991863
513,38.62246963562753,19.23528359010046,38.308443431775714
514,38.62246963562753,19.23528359010046,38.31158369381423
515,38.62246963562753,19.23528359010046,38.314692553232355
516,38.62246963562753,19.23528359010046,38.317770324056305
517,38.62246963562753,19.23528359010046,38.320817317172015
518,38.62246963562753,19.23528359010046,38.32383384035656
519,38.62246963562753,19.23528359010046,38.32682019830927
520,38.62246963562753,19.23528359010046,38.32977669268245
521,38.62246963562753,19.23528359010046,38.3327036221119
522,38.62246963562753,19.23528359010046,38.335601282247055
523,38.62246963562753,19.23528359010046,38.33846996578086
524,38.62246963562753,19.23528359010046,38.34130996247932
525,38.62246963562753,19.23528359010046,38.3441215592108
526,38.62246963562753,19.23528359010046,38.34690503997496
527,38.62246963562753,19.23528359010046,38.34966068593149
528,38.62246963562753,19.23528359010046,38.352388775428444
529,38.62246963562753,19.23528359010046,38.35508958403043
530,38.62246963562753,19.23528359010046,38.3577633845464
531,38.62246963562753,19.23528359010046,38.36041044705721
532,38.62246963562753,19.23528359010046,38.363031038942914
533,38.62246963562753,19.23528359010046,38.36562542490976
534,38.62246963562753,19.23528359010046,38.368193867016934
535,38.62246963562753,19.23528359010046,38.370736624703035
536,38.62246963562753,19.23528359010046,38.37325395481228
537,38.62246963562753,19.23528359010046,38.37574611162043
538,38.62246963562753,19.23528359010046,38.3782133468605
