step,rl_mean,rl_std,baseline_mean,baseline_std,pid_mean,pid_std,rl_ema,baseline_ema,pid_ema
169,1.1380877488851546,0.15485435592918867,1.0821039170026778,0.1480362658485927,1.112880911231041,0.15497793087780967,1.1714064471486292,1.1275411828790982,1.1382468967044184
170,1.1351403176784516,0.15647233305467925,1.085420309305191,0.14924204606582916,1.1146969908475877,0.15414943880832213,1.1710437858539273,1.127119974143359,1.1380113976458501
171,1.1334483486413955,0.15657629728644096,1.0821515274047853,0.14614593171822443,1.1130000066757202,0.1539343629726428,1.170667831481802,1.1266702896759733,1.1377612837361488
172,1.1364535516500474,0.15737248792930092,1.077784595489502,0.14103978192286795,1.112297842502594,0.15973181680490003,1.1703256886834843,1.1261814327341086,1.1375066493238133
173,1.1378586679697036,0.16264619263680521,1.0770116657018662,0.14210240106878747,1.1090703588724136,0.15786529119923326,1.1700010184763465,1.1256897350637862,1.1372222864192993
174,1.1353900623321533,0.16617305280626404,1.0771632814407348,0.1435536584577835,1.1109339839220047,0.1557756129187725,1.1696549089149046,1.1252044705275557,1.1369594033943264
175,1.137764985561371,0.16862417492811274,1.0783414667844773,0.14576706920687843,1.1094800293445588,0.15543363552456801,1.1693360096813694,1.1247358404901249,1.1366846096538288
176,1.1496990537643432,0.166005515195083,1.0810207551717759,0.15493001907831816,1.1079498451948167,0.15500498480933986,1.1691396401221992,1.1242986896369414,1.1363972620092386
177,1.1531280821561813,0.1682796786652889,1.0816505980491637,0.15571398298001396,1.1094573587179184,0.15644265454075645,1.168979524542539,1.1238722087210635,1.1361278629763254
178,1.1536341720819474,0.16554174724416937,1.086557261943817,0.15658548587912136,1.1178896766901016,0.16128563907128496,1.168826071017933,1.1234990592532912,1.1359454811134633
179,1.1498404997587204,0.1652769217380056,1.0870983296632766,0.1592518206865278,1.117052281498909,0.16188493657001266,1.168636215305341,1.123135051957391,1.1357565491173178
180,1.1556582599878311,0.16608952996369558,1.08914932847023,0.16501602751464056,1.1226358038187028,0.16485233328961613,1.1685064357521657,1.1227951947225194,1.1356253416643316
181,1.1596453821659087,0.1629892725219018,1.0841624295711518,0.16624666680981745,1.1261050361394882,0.165440378257926,1.168417825216303,1.1224088670710057,1.135530138609083
182,1.1617809242010118,0.1642642313021315,1.0921165782213211,0.1605573626034166,1.1261510306596756,0.16704436409719273,1.16835145620615,1.122105944182509,1.135436347529589
183,1.153536977171898,0.16351979193313765,1.0919179928302765,0.16051828013723393,1.1250870037078857,0.1682822963848794,1.1682033114158077,1.1218040646689866,1.1353328540913719
184,1.1550688827037812,0.17178641241337653,1.0896795737743377,0.15846152995681284,1.1254785394668578,0.16811338543968038,1.1680719671286874,1.1214828197600402,1.1352343109451266
185,1.1548589146137238,0.17600358745517344,1.0907585710287093,0.15820190573958745,1.1288000631332398,0.17193415298734013,1.1679398366035378,1.121175577272727,1.1351699684670078
186,1.1535085594654084,0.17786292914727958,1.0929767072200776,0.157957883423417,1.1281019926071167,0.17268774407049214,1.1677955238321565,1.1208935885722004,1.1350992887084088
187,1.1565841019153595,0.17913412853623373,1.0942064851522446,0.15822830832403487,1.1270117366313934,0.17321290409556594,1.1676834096129887,1.120626717538001,1.1350184131876386
188,1.159154422879219,0.17306394635396796,1.0898876214027404,0.16040894307047412,1.1326614022254944,0.17058533317236022,1.1675981197456509,1.1203193265766482,1.1349948430780172
189,1.1561388212442398,0.17547147018968157,1.087508260011673,0.1602493865761155,1.1337198108434676,0.16956992060602175,1.1674835267606367,1.1199912159109984,1.1349820927556717
190,1.1657222819328308,0.16870075583949606,1.0838545805215836,0.16026854402467425,1.1377805191278458,0.1652431741779173,1.1674659143123587,1.1196298495571042,1.1350100770193936
191,1.1594809126853942,0.1600882892445631,1.0869437927007675,0.1637228015065983,1.1351428139209747,0.15583839693316165,1.167386064296089,1.1193029889885409,1.1350114043884094
192,1.1646672463417054,0.16442148943267512,1.089039022922516,0.1658608219940289,1.1349492067098617,0.15542602242784806,1.167358876116545,1.1190003493278806,1.135010782411624
193,1.1746252620220183,0.16248445396276653,1.0875876331329346,0.16712192571343248,1.1342799866199493,0.1556039912662488,1.1674315399755997,1.118686222165931,1.1350034744537072
194,1.1743310421705246,0.16489867466625527,1.0888339740037918,0.15990513263498635,1.1285997450351715,0.16363592615543446,1.167500534997549,1.1183876996843096,1.1349394371595218
195,1.1796094107627868,0.16521322590473642,1.0935633563995362,0.1679809934051824,1.1253718602657319,0.16340026090539525,1.1676216237552013,1.118139456251462,1.134843761390584
196,1.1776664531230927,0.16594032981230752,1.0920945298671723,0.16156964225238432,1.1242416870594025,0.16484757271943573,1.1677220720488801,1.1178790069876192,1.134737740647272
197,1.1867652958631516,0.15272904884882738,1.0954445099830628,0.16537307790943612,1.112738979458809,0.16089079250254126,1.1679125042870229,1.1176546620175738,1.1345177530353874
198,1.1891687440872192,0.15325750300273747,1.0944020491838455,0.1651589545835256,1.1138901674747468,0.16043620387631646,1.1681250666850247,1.1174221358892367,1.1343114771797809
199,1.1912712454795837,0.1544122273857821,1.0924129623174668,0.16622336711685964,1.1119425749778749,0.16126299973447744,1.1683565284729702,1.117172044153519,1.134087788157762
200,1.1956766957044602,0.15331530564699264,1.0909259051084519,0.16568068829829358,1.1109366190433503,0.1647679295191178,1.168629730145285,1.1169095827630682,1.133856276466618
201,1.1936177450418473,0.15092994945614777,1.0909745728969573,0.1661352179470513,1.1146028178930283,0.164269591490135,1.1688796102942507,1.116650232664407,1.1336637418808821
202,1.192015901207924,0.15325669893498,1.0910262501239776,0.1665162507915698,1.1181423491239548,0.17168496898511967,1.1691109732033873,1.1163939928390028,1.1335085279533128
203,1.1945223903656006,0.1545868725779104,1.093764351606369,0.164571662371898,1.114963534474373,0.16945878684777835,1.1693650873750094,1.1161676964266765,1.1333230780185235
204,1.1940689587593079,0.15554088237260444,1.0917945736646653,0.16179209121753602,1.114162250161171,0.17063804430255872,1.1696121260888523,1.1159239651990562,1.13313146973995
205,1.1970881390571595,0.15444925560653483,1.0898734277486801,0.16022589834376127,1.1115003502368928,0.17049887794923166,1.1698868862185354,1.1156634598245525,1.1329151585449195
206,1.1982588863372803,0.15142137807966277,1.0895818811655045,0.16031992451850693,1.1086537379026413,0.1702219633505404,1.170170606219723,1.115402644037962,1.1326725443384966
207,1.2000967383384704,0.15082240778837758,1.087963373064995,0.15991952311578064,1.104547016620636,0.1720512575731568,1.1704698675409104,1.1151282513282326,1.1323912890613181
208,1.202636381983757,0.15010465313359078,1.0846488440036774,0.16047757242670338,1.1039131557941437,0.17295871613662916,1.170791532685339,1.114823457254987,1.1321065077286463
209,1.2000316792726518,0.15042126662376334,1.087473340034485,0.15887107990496163,1.1028891241550445,0.17440234152534737,1.1710839341512123,1.114549956082782,1.1318143338929103
210,1.197497968673706,0.14891727411400651,1.0878008109331132,0.15963817456682083,1.1049674558639526,0.17948410385796884,1.171348074496437,1.1142824646312854,1.1315458651126207
211,1.1962025356292725,0.15083740200724302,1.0833117640018464,0.1542095840813176,1.1121993362903595,0.18173489731150605,1.1715966191077654,1.1139727576249912,1.1313523998243982
212,1.1871088254451752,0.16277137521347657,1.0802040445804595,0.15098908292147095,1.1093755269050598,0.17672100836945406,1.1717517411711393,1.113635070494546,1.1311326310952048
213,1.1947625571489333,0.16647867678858863,1.0835429447889329,0.14751865958200988,1.1091738796234132,0.17825833932622376,1.1719818493309173,1.1133341492374897,1.1309130435804868
214,1.192641385793686,0.160032374072217,1.0835206723213195,0.14711296348267816,1.1179991841316224,0.1766610079527271,1.172188444695545,1.113036014468328,1.1307839049859982
215,1.1933361613750457,0.16021734804231003,1.0848730325698852,0.14595992708372985,1.120374264717102,0.1720669557159186,1.17239992186234,1.1127543846493435,1.1306798085833092
216,1.1902298432588578,0.1614002787525834,1.0872486567497253,0.1486123545759125,1.1163680171966552,0.16420325970714697,1.1725782210763052,1.1124993273703472,1.1305366906694427
217,1.1870517426729201,0.16359138918730012,1.0881708306074143,0.1509525828011383,1.1193480455875398,0.16395610640624056,1.1727229562922714,1.112256042402718,1.1304248042186236
218,1.1794486576318741,0.16226665198847928,1.0875922119617463,0.15379186638123157,1.1198761248588562,0.1629399531604666,1.1727902133056674,1.1120094040983082,1.130319317425026
219,1.1723225820064545,0.16213700991699556,1.096222949028015,0.15916755259540227,1.1189507061243058,0.16189023787223952,1.1727855369926752,1.1118515395476054,1.1302056313120188
220,1.169547257423401,0.16417218225531607,1.1014740389585496,0.15706599438443683,1.1172477793693543,0.16207764094775112,1.1727531541969825,1.1117477645417149,1.1300760527925922
221,1.1764250266551972,0.161301883446143,1.0949235373735429,0.16042502574255735,1.1143838149309158,0.1571431208856591,1.1727898729215647,1.111579522270033,1.1299191304139755
222,1.1752757030725478,0.16347940327571706,1.0999311602115631,0.15957549282875363,1.1133145266771316,0.15712560375942133,1.1728147312230743,1.1114630386494484,1.129753084376607
223,1.1758971321582794,0.1661959702379674,1.097716180086136,0.15846230347878024,1.1143815177679062,0.15909826965129845,1.1728455552324264,1.1113255700638154,1.12959936871052
224,1.1838321322202683,0.1642577330866212,1.0933346962928772,0.15698972770194547,1.11304376244545,0.159463126584327,1.1729554210023048,1.111145661326106,1.1294338126478694
225,1.1795813423395156,0.16467506545641614,1.0901781195402145,0.15864987988520887,1.1116968864202499,0.1600358732882689,1.1730216802156768,1.110935985908247,1.1292564433855932
226,1.1798289322853088,0.16638486148991885,1.0909263783693313,0.16238481060130772,1.1125958329439163,0.16094810490816422,1.1730897527363733,1.1107358898328579,1.1290898372811764
227,1.1720863538980484,0.1601154240154262,1.0983316642045975,0.17198934278022174,1.115633829832077,0.16509602683093444,1.17307971874799,1.1106118475765752,1.1289552772066855
228,1.1658542561531067,0.1634304535185999,1.1004789328575135,0.17615884935499762,1.1156123578548431,0.15994576931351273,1.1730074641220412,1.1105105184293846,1.128821848013167
229,1.168110302090645,0.1700685063227947,1.0998597532510757,0.17751152679701912,1.113792514204979,0.15956207505132045,1.1729584925017273,1.1104040107776016,1.1286715546750852
230,1.180633805990219,0.16957740796147228,1.1080000019073486,0.17233602486275199,1.109041041135788,0.15211207769220073,1.1730352456366124,1.110379970688899,1.1284752495396921
231,1.1986956161260605,0.17025271475990497,1.1077628099918366,0.17383909448826287,1.1083847111463547,0.15116426636731128,1.173291849341507,1.1103537990819283,1.1282743441557588
232,1.2035546946525573,0.16880101824474392,1.111074932217598,0.17309129753678396,1.1077399474382401,0.15055041605620878,1.1735944777946175,1.110361010413285,1.1280690001885836
233,1.2023171836137772,0.1720351488500827,1.1097802209854126,0.17220700618429505,1.1070216393470764,0.15005136837104074,1.1738817048528092,1.1103552025190064,1.1278585265801686
234,1.2020950108766555,0.16008467492138517,1.1105502969026566,0.1723050819384357,1.106867607831955,0.1501649413398659,1.1741638379130475,1.110357153462843,1.1276486173926865
235,1.2045876091718675,0.16146815687927485,1.111399462223053,0.1722265766456811,1.12148552775383,0.15975882419471363,1.1744680756256356,1.110367576550445,1.127586986496298
236,1.2014791297912597,0.16367332033885237,1.1085076063871384,0.16974872376605052,1.1195269167423247,0.16099234485207384,1.1747381861672919,1.110348976848812,1.1275063857987582
237,1.1971389865875244,0.16535477058786566,1.1045670837163926,0.17028228690617878,1.1234043568372727,0.16013379633649238,1.1749621941714943,1.110291157917488,1.1274653655091433
238,1.1955331718921662,0.16759035075052017,1.102785901427269,0.16947598249461082,1.1180301266908645,0.15686561492318077,1.1751679039487009,1.1102161053525856,1.1273710131209607
239,1.1930005103349686,0.17429893777006053,1.0977483046054841,0.16584386466954804,1.1166431403160095,0.15847272062590592,1.1753462300125637,1.1100914273451148,1.127263734392911
240,1.1821820747852325,0.179669812978812,1.0982221859693526,0.16695899320051835,1.1231152135133744,0.15544074334407584,1.1754145884602905,1.1099727349313573,1.1272222491841157
241,1.1827207481861115,0.1808014280770801,1.0974892872571944,0.16650520304470964,1.123001115322113,0.1548721328076292,1.1754876500575486,1.1098479004546156,1.1271800378454957
242,1.1786001527309418,0.18327570620411943,1.0932957357168198,0.1605484282930253,1.1282382482290267,0.1584001495119606,1.1755187750842826,1.1096823788072376,1.1271906199493311
243,1.1733925276994706,0.18394480550288625,1.0916901034116746,0.15631392126516847,1.1278623789548874,0.15816921240320864,1.1754975126104346,1.109502456053282,1.1271973375393867
244,1.163509966135025,0.17206430007221307,1.0940253573656082,0.15770207653767915,1.1262936389446259,0.15803369951167487,1.1753776371456806,1.1093476850664052,1.127188300553439
245,1.163538522720337,0.17786562587206714,1.0938161104917525,0.1551091313550428,1.1255847257375717,0.15793504544498266,1.175259246001427,1.1091923693206587,1.1271722648052804
246,1.1643613320589066,0.17125052038566238,1.0893385511636735,0.15107665479706442,1.124785628914833,0.15799975426833449,1.1751502668620017,1.1089938311390888,1.127148398446376
247,1.1656915712356568,0.1722797105195039,1.092702003121376,0.15613581057683945,1.1258913314342498,0.15896127142895894,1.1750556799057381,1.1088309128589116,1.1271358277762547
248,1.1561477851867676,0.17396848520491887,1.0901107758283615,0.156925013561867,1.1264692455530168,0.1607321448212958,1.1748666009585484,1.108643711488606,1.1271291619540222
249,1.1584180986881256,0.17644631224614854,1.0881120485067368,0.15957137415430042,1.1253740203380584,0.16118294587390966,1.1747021159358442,1.1084383948587875,1.1271116105378625
250,1.1567174255847932,0.17458816027957316,1.0925022673606872,0.16730664083373037,1.1262670159339905,0.15959263502225374,1.1745222690323336,1.1082790335838064,1.1271031645918237
251,1.1541585004329682,0.1722217959487131,1.0989340317249299,0.16408098550039316,1.1209976768493652,0.16059637377709424,1.1743186313463398,1.1081855835652177,1.1270421097143992
252,1.1605787301063537,0.17210138198560793,1.1025352168083191,0.16638834341407285,1.1122757452726364,0.15214464946659562,1.17418123233394,1.1081290798976486,1.1268944460699817
253,1.1577262902259826,0.17171106663609936,1.102545552253723,0.16794926368855198,1.1082854014635086,0.14806314456189185,1.1740166829128604,1.1080732446212094,1.1267083556239168
254,1.1558653271198274,0.1725648464920715,1.1080695790052415,0.16041166420027136,1.105345743894577,0.14777269693407652,1.17383516935493,1.1080732079650497,1.1264947295066234
255,1.1522587662935257,0.17493335476475158,1.108831291794777,0.16216302974376942,1.1093240308761596,0.1516212530915702,1.1736194053243159,1.108080788803347,1.1263230225203187
256,1.156374188065529,0.17897274991679268,1.1083962571620942,0.16660839895485327,1.1083052635192872,0.1484423293477916,1.173446953151728,1.1080839434869345,1.1261428449303084
257,1.1649626004695892,0.17689874685762622,1.1099344509840012,0.16765661114615485,1.1105264282226563,0.14844359635068566,1.1733621096249065,1.108102448561905,1.1259866807632317
258,1.1702226883172988,0.17787860996382057,1.1137416362762451,0.164185093085082,1.1119020479917525,0.1544922263304754,1.1733307154118304,1.1081588404390486,1.1258458344355171
259,1.1715156573057175,0.1799141241413789,1.1071423697471618,0.15820122414097965,1.1229855060577392,0.1488938614242524,1.1733125648307692,1.1081486757321297,1.1258172311517394
260,1.1680102223157882,0.17828245496748427,1.1106617814302444,0.16507012914025926,1.1250121039152146,0.149270825251663,1.1732595414056193,1.108173806789111,1.1258091798793741
261,1.1710193288326263,0.17523332191504365,1.1127516108751296,0.16500451448743134,1.1263437336683273,0.14947286450014105,1.1732371392798895,1.1082195848299712,1.1258145254172638
262,1.170443951487541,0.17891440029720096,1.111245733499527,0.16488378992610525,1.1224468570947648,0.14707372754350256,1.173209207401966,1.1082498463166668,1.1257808487340388
263,1.173893478512764,0.17932615333407545,1.1104813700914382,0.16555152917004173,1.1226725035905838,0.140132683257448,1.173216050113074,1.1082721615544144,1.1257497652826043
264,1.172212125658989,0.17944808989673638,1.1206679898500442,0.172405193169559,1.1235643005371094,0.14020542817979093,1.1732060108685332,1.1083961198373706,1.1257279106351492
265,1.172453819513321,0.18321931788717621,1.1150152295827866,0.17336737905972538,1.1253701490163803,0.14016787258798627,1.173198488954981,1.1084623109348248,1.1257243330189617
266,1.168136858344078,0.1825941141147484,1.1174168384075165,0.17473147749636309,1.1292103320360183,0.13884521353457788,1.1731478726488718,1.1085518562095518,1.1257591930091322
267,1.1552264308929443,0.18306451780691332,1.1129358035326005,0.1730014678055626,1.1250660413503646,0.13615743673047956,1.1729686582313124,1.1085956956827823,1.1257522614925446
268,1.156671215891838,0.19025784265602894,1.1105533707141877,0.17174510179414193,1.1248164856433869,0.13353899357637888,1.1728056838079177,1.1086152724330964,1.1257429037340532
269,1.1568468451499938,0.19255519595506124,1.109635558128357,0.17162978510271187,1.1257805055379868,0.1323786446739324,1.1726460954213387,1.108625475290049,1.1257432797520925
270,1.159285591840744,0.1924736196060414,1.109082037806511,0.17162205793148072,1.1271690672636032,0.1305770684894155,1.1725124903855328,1.1086300409152137,1.1257575376272075
271,1.169384479522705,0.18646337380650174,1.108157651424408,0.17111292716744325,1.1305912935733795,0.1319718177061513,1.1724812102769047,1.1086253170203055,1.1258058751866693
272,1.1621776592731476,0.1821391843321302,1.1069570863246918,0.17092146961916246,1.1310958456993103,0.1314767219864947,1.1723781747668671,1.1086086347133493,1.1258587748917956
273,1.1629366207122802,0.1812986994366805,1.1094238275289536,0.17431924994781758,1.1371552652120591,0.12834316845632127,1.172283759226321,1.108616786641505,1.1259717397949982
274,1.1503189778327942,0.18264278518376825,1.1055542594194412,0.17106896445394243,1.13126702606678,0.12865842987343207,1.172064111412386,1.1085861613692845,1.126024692657716
275,1.151485402584076,0.18042049038005098,1.109986726641655,0.16792458666363771,1.1281968033313752,0.12868042594749185,1.1718583243241028,1.1086001670220083,1.1260464137644526
276,1.1521580469608308,0.18160956446310475,1.1044948321580887,0.16270595075989172,1.128846560716629,0.12755145935117204,1.17166132155047,1.108559113673369,1.1260744152339743
277,1.1389452159404754,0.17592478916180565,1.1085850435495377,0.168893467015718,1.126994188427925,0.130793466317305,1.1713341604943701,1.1085593729721306,1.1260836129659137
278,1.1368668884038926,0.17434048806615113,1.108816363811493,0.16882827789417562,1.1238286393880843,0.13359700197667543,1.1709894877734652,1.1085619428805242,1.1260610632301356
279,1.1354275691509246,0.17358923090501444,1.1049014818668366,0.16123808549820826,1.1209004771709443,0.1369513602759246,1.1706338685872397,1.1085253382703875,1.1260094573695436
280,1.1385966777801513,0.1676130429723629,1.10944655418396,0.16390026711051334,1.120089105963707,0.1375919657626874,1.1703134966791688,1.1085345504295232,1.1259502538554853
281,1.1494859445095063,0.16748056268932043,1.1100978821516037,0.1641451216003993,1.121295182108879,0.14085706214873475,1.170105221157472,1.108550183746744,1.1259037031380192
282,1.1507434445619582,0.17240452499172298,1.1109240019321442,0.16602971479242318,1.1209867203235626,0.14293784973058168,1.169911603391517,1.108573921928598,1.1258545333098748
283,1.1504380536079406,0.1755974007601379,1.112945196032524,0.16618359563570403,1.121054933667183,0.15033176322805955,1.1697168678936811,1.1086176346696373,1.125806537313448
284,1.1476619869470597,0.17983882630291417,1.1155537730455398,0.16650622912784827,1.1227027636766433,0.14932913736817366,1.169496319084215,1.1086869960533963,1.1257754995770801
285,1.141786749958992,0.1848024275273078,1.120396450161934,0.16975032528638556,1.1175546663999558,0.15266124863971933,1.1692192233929628,1.1088040905944816,1.1256932912453088
286,1.1497644406557084,0.17890035649307867,1.1176360696554184,0.16805932629707981,1.127318018078804,0.14596372445681166,1.1690246755655902,1.108892410385091,1.125709538513644
287,1.155691182613373,0.1714379927325701,1.1176473248004912,0.16904535321182002,1.126179569363594,0.14686673057804725,1.1688913406360681,1.1089799595292449,1.1257142388221435
288,1.1522718983888627,0.17398622562574317,1.1160374349355697,0.1733382607378145,1.125642466545105,0.14984307565158983,1.1687251462135961,1.1090505342833081,1.125713521099373
289,1.1582912975549697,0.17175669152619275,1.1128032875061036,0.17091935729553123,1.117670167684555,0.1522208470792254,1.16862080772701,1.109088061815536,1.1256330875652247
290,1.1706836074590683,0.16146587150020783,1.1118512004613876,0.17136621213253003,1.1198680406808854,0.1538806136434678,1.1686414357243304,1.1091156932019945,1.1255754370963813
291,1.167640239596367,0.16625832894691278,1.1062399035692214,0.17258041025506277,1.1160850805044173,0.1505933576281627,1.1686314237630508,1.1090869353056667,1.1254805335304616
292,1.1701629376411438,0.16621068682371282,1.109545471072197,0.16440972794984107,1.1152749037742615,0.1514750940396063,1.1686467389018318,1.109091520663332,1.1253784772328996
293,1.1762901562452317,0.16269417409918108,1.1076191854476929,0.1650760858488623,1.1132834219932557,0.15315763161506155,1.1687231730752659,1.1090767973111755,1.1252575266805032
294,1.1734554094076157,0.16153731342211888,1.1018369281291962,0.16424916979088053,1.1256529629230498,0.14911367863145175,1.1687704954385894,1.1090043986193556,1.1252614810429284
295,1.1742599946260452,0.16503558189297293,1.0971348756551742,0.16157555537527218,1.1143659031391144,0.15302150604830228,1.1688253904304637,1.1088857033897137,1.1251525252638903
296,1.176113535761833,0.16098041923692627,1.096649432182312,0.16430528278549597,1.1200940930843353,0.15456661529268798,1.1688982718837775,1.1087633406776396,1.1251019409420948
297,1.1790288442373276,0.1648158807395615,1.0997043937444686,0.16106131696807363,1.1208034992218017,0.15494549348466966,1.168999577607313,1.1086727512083079,1.125058956524892
298,1.1864192628860473,0.16410593787829503,1.0993632823228836,0.16187949260157425,1.1182298368215562,0.15369211072438824,1.1691737744601003,1.1085796565194534,1.1249906653278587
299,1.1837167364358903,0.16571846478709662,1.0993096500635147,0.1628225890207229,1.1234734916687013,0.15896625841923126,1.1693192040798581,1.108486956454894,1.1249754935912673
300,1.1839784330129624,0.1666497089409827,1.0918974739313125,0.14823074173565795,1.12359776198864,0.1593842126270094,1.1694657963691892,1.1083210616296582,1.124961716275241
301,1.1816610580682754,0.16669841906121316,1.0841626745462418,0.14777836022794003,1.1270646166801452,0.1579483080394489,1.1695877489861801,1.108079477758824,1.12498274527929
302,1.181406365633011,0.167966194843068,1.0833410000801087,0.14834644256117813,1.1277835774421692,0.15791027153701195,1.1697059351526484,1.107832092982037,1.1250107536009186
303,1.1840662425756454,0.16711801095042944,1.082547982931137,0.14906740010293726,1.1304360312223434,0.15975137377558055,1.1698495382268785,1.1075792518815282,1.1250650063771328
304,1.1791856098175049,0.1697502761402581,1.0796413630247117,0.14863064023428949,1.133012393116951,0.1600007802515251,1.169942898942785,1.1072998729929602,1.1251444802445312
305,1.182989963889122,0.1695467256637565,1.0911396193504332,0.15755630178627686,1.1339760202169418,0.15964212962609478,1.1700733695922483,1.107138270456535,1.1252327956442554
306,1.1871795099973679,0.1687279568828601,1.0902710324525833,0.15986033787400974,1.133429657816887,0.1595360889637668,1.1702444309962994,1.1069695980764953,1.1253147642659818
307,1.1870592296123506,0.1708784828597697,1.0893458729982377,0.16332659746716363,1.1310891342163085,0.15845123929106755,1.17041257898246,1.1067933608257128,1.125372507965485
308,1.1881154906749725,0.17098507690877265,1.1029752522706986,0.15410540503227,1.1316891211271285,0.1604442874751913,1.170589608099385,1.1067551797401627,1.1254356740971014
309,1.1951279848814012,0.17263589583588662,1.1034731030464173,0.15398765701566933,1.1306677651405335,0.16448732276887676,1.170834991867205,1.1067223589732251,1.1254879950075356
310,1.189160173535347,0.17304754260963276,1.106961053609848,0.15233409035566856,1.1313527804613113,0.16418779107120324,1.1710182436838863,1.1067247459195915,1.1255466428620733
311,1.1857185727357864,0.17927362176996448,1.1088677310943604,0.15552328155709236,1.1307952970266342,0.16407431600017425,1.1711652469744054,1.106746175771339,1.1255991294037189
312,1.1942514044046402,0.1725029786901471,1.1059129345417023,0.15465026602386714,1.133326631784439,0.16254989446419976,1.1713961085487077,1.1067378433590427,1.1256764044275263
313,1.1874277329444884,0.17960463576270835,1.1023422956466675,0.15350056736998324,1.1326802265644074,0.1657420497593799,1.1715564247926655,1.106693887881919,1.125746442648895
314,1.1931443703174591,0.17668841748874245,1.1007935452461242,0.15377384060237312,1.1248141378164291,0.16643140385903388,1.1717723042479133,1.1066348844555611,1.1257371196005703
315,1.185626140832901,0.16995958228111147,1.099711191058159,0.15453276963225354,1.1160378074645996,0.16513824622004805,1.1719108426137632,1.106565647521587,1.1256401264792106
316,1.186035808324814,0.1636678145638573,1.0984743094444276,0.1554107534333669,1.1094677567481994,0.16459813622958547,1.1720520922708737,1.1064847341408155,1.1254784027819005
317,1.1812815952301026,0.16438545191074225,1.0968346512317657,0.1562550240516544,1.0994916892051696,0.1630778601152628,1.172144387300466,1.106388233311725,1.1252185356461333
318,1.1755021232366563,0.16328245327777638,1.0956667959690094,0.16023448264024323,1.0945498901605606,0.16602239448337358,1.1721779646598278,1.1062810189382979,1.1249118491912775
319,1.1697274494171142,0.1626986030640468,1.0984063172340393,0.1695903821614003,1.0917365777492523,0.16380464169706696,1.1721534595074008,1.1062022719212552,1.1245800964768573
320,1.1627429884672165,0.16764519580287465,1.0944318157434463,0.16369972789377274,1.0949440443515777,0.16194648395762812,1.1720593547969989,1.106084567359477,1.1242837359556044
321,1.1668888223171234,0.16789345326160435,1.0953876370191573,0.16249545120176895,1.103244652748108,0.17171845858841114,1.1720076494722,1.1059775980560738,1.1240733451235294
322,1.1672271335124969,0.16704966419744244,1.0967796242237091,0.16101670834017875,1.1045548725128174,0.17266508548521967,1.171959844312603,1.1058856183177501,1.1238781603974224
323,1.1678114521503449,0.17119207981555687,1.096348638534546,0.15288164033012533,1.1056683909893037,0.17245625756740326,1.1719183603909804,1.105790248519918,1.1236960627033412
324,1.1630986940860748,0.17455698871854977,1.1023761004209518,0.15391471374342094,1.1105566650629044,0.17433839818233973,1.1718301637279314,1.1057561070389283,1.1235646687269367
325,1.169230347275734,0.17634640424915277,1.0999176228046417,0.15379205175899907,1.1111671936511993,0.1764733142096314,1.1718041655634095,1.1056977221965854,1.1234406939761794
326,1.170615023970604,0.17050229731286085,1.098719571828842,0.15471142487150016,1.1138202929496765,0.17420495910377487,1.1717922741474813,1.1056279406929077,1.1233444899659144
327,1.1668621796369552,0.17001312411981448,1.0991599613428116,0.15519248284919737,1.1123154747486115,0.17369349730564054,1.171742973202376,1.1055632608994068,1.1232341998137414
328,1.1696100848913193,0.1683295853095335,1.0991324871778487,0.15584501710991755,1.114485193490982,0.17416875803617043,1.1717216443192655,1.1054989531621913,1.1231467097505137
329,1.1585732150077819,0.1725176894025937,1.10238803088665,0.1568886244190321,1.115185416340828,0.17482946691938894,1.1715901600261507,1.1054678439394359,1.123067096816417
330,1.163034709095955,0.17276535474772708,1.0978062027692794,0.15379793692302862,1.1187329232692718,0.17368318815826742,1.1715046055168488,1.1053912275277344,1.1230237550809454
331,1.1631846529245378,0.17299185509296447,1.0972789603471755,0.15706319501391192,1.1142161506414414,0.17198369091334115,1.1714214059909256,1.1053101048559288,1.1229356790365503
332,1.16091808617115,0.17309915779033136,1.0912364023923873,0.16408729263270996,1.1184179890155792,0.1739248977640834,1.1713163727927278,1.1051693678312935,1.1228905021363407
333,1.1646233040094376,0.17283427672170068,1.0885034161806106,0.16662186294382839,1.1173384445905685,0.17532931340671415,1.171249442104895,1.1050027083147866,1.122834981560883
334,1.167387816309929,0.16893336205150114,1.0929455560445787,0.16718333767279178,1.1264636737108231,0.17368500720565314,1.1712108258469454,1.1048821367920845,1.1228712684823823
335,1.173444720506668,0.17195578315071283,1.0928564369678497,0.1680899139766269,1.125693525671959,0.16832613850781325,1.1712331647935426,1.104761879793842,1.122899491054278
336,1.1690464800596236,0.17125203928408186,1.0948727148771287,0.16650666556882085,1.1182574844360351,0.16093997122092296,1.1712112979462033,1.104662988144675,1.1228530709880955
337,1.1667293882369996,0.17226500780527731,1.0983247596025467,0.1558590754648415,1.1180298894643783,0.160686809874567,1.1711664788491114,1.1045996058592538,1.1228048391728584
338,1.1653682267665864,0.1696239464986228,1.0970316249132157,0.15532979045580073,1.1147237175703049,0.15805639234442534,1.171108496328286,1.1045239260497934,1.122724027956833
