step,rl_mean,rl_std,rl_ema,baseline_mean,baseline_std,baseline_ema,pid_mean,pid_std,pid_ema
175,4.664249786138535,1.6151474989007584,4.7302785884756515,2.8430002716183664,2.247318987218974,3.6829733000981064,3.0286377635598183,2.1700121374408923,3.807727204717735
176,4.6733682918548585,1.620509331263902,4.729709485509444,2.8168588571529836,2.2552642821458124,3.674312155668655,3.0007864002883435,2.146912057204518,3.799657796673441
177,4.701794075965881,1.6233393354205568,4.729430331414008,2.769504845291376,2.168998213322383,3.665264082564882,3.0485374677181243,2.1727175567965467,3.7921465933838876
178,4.730203430652619,1.6442002112925085,4.729438062406394,2.780347087457776,2.206935275119591,3.656414912613811,3.180934040546417,2.256668309518562,3.786034467855513
179,4.736639788150788,1.6094263509529156,4.729510079663838,2.7826803040504458,2.2162226105425478,3.6476775665281775,3.1854144248366354,2.279934087978744,3.780028267425324
180,4.6920184385776516,1.6278393632006594,4.729135163252976,2.803162577599287,2.23396877630545,3.6392324166388885,3.181783992648125,2.2894383863724674,3.774045824677552
181,4.6974641227722165,1.636340688758721,4.728818452848168,2.798854833692312,2.216923978293577,3.6308286408094226,3.2018457095324995,2.28586579283133,3.7683238235261016
182,4.671335743665695,1.5972739723365321,4.728243625756344,2.8344644966721533,2.2333624283877143,3.62286499936805,3.2760613678395747,2.3697105852317772,3.763401198969236
183,4.634372028112412,1.6108944083874284,4.727304909779904,2.818595724403858,2.1917510503136444,3.614822306618408,3.246844594851136,2.3503600982007797,3.758235632928055
184,4.6249861860275265,1.6102281580590518,4.72628172254238,2.814559581875801,2.156887713872098,3.6068196793709824,3.25639625672251,2.365538114270509,3.7532172391659993
185,4.581877332925797,1.6275441777289221,4.724837678646214,2.8372241704165937,2.1676424214154526,3.5991237242814385,3.243303057439625,2.3419061258762155,3.748118097348735
186,4.577264298200607,1.6184806664474674,4.723361944841757,2.8653070159256457,2.1889464415853217,3.5917855571978805,3.190662025809288,2.318032834440032,3.742543536633341
187,4.5723503613471985,1.6787192881529944,4.7218518290068126,2.895001427233219,2.202929467486279,3.5848177158982337,3.1992667085677384,2.3311987465706894,3.737110768352685
188,4.505063228011132,1.6634077402646694,4.7196839429968565,2.868391147851944,2.162205475507175,3.577653450217771,3.235396718084812,2.3916587638283318,3.7320936278500065
189,4.491872928142548,1.6600252003852933,4.717405832848313,2.8277117773890494,2.0836468410558844,3.5701540334894832,3.2415552289783953,2.392519738138744,3.72718824386129
190,4.554536080956459,1.6969493946278535,4.715777135329395,2.793450127616525,2.053911720962354,3.5623869944307534,3.225617393106222,2.379134132745411,3.7221725353537396
191,4.554059479236603,1.6931558603708157,4.714159958768468,2.811730816140771,2.0637449489384454,3.554880432647854,3.148332464993,2.2474693694645747,3.7164341346501324
192,4.578558905124664,1.65742469280421,4.712803948232029,2.807085063159466,2.041864286974954,3.5474024789529697,3.1408360938727857,2.2497950183926063,3.7106781542423586
193,4.582900779247284,1.6734491496530983,4.711504916542181,2.7770024748146533,2.0125360858965307,3.5396984789115864,3.131264093592763,2.2576771883726403,3.7048840136358625
194,4.548248010873794,1.6699504733390094,4.709872347485498,2.734940411224961,1.9657553755613493,3.53165089823472,3.0967628702148797,2.2749963345772306,3.698802802201653
195,4.546108838319778,1.7005647533911312,4.708234712393841,2.7816120441257954,1.9966574062011393,3.5241505096936305,3.059469883777201,2.256311089513155,3.692409473017408
196,4.527426674365997,1.6841318292186458,4.706426632013563,2.782662869095802,1.949443218279262,3.5167356332876523,3.060902678370476,2.27505889094364,3.6860944050709383
197,4.51930390715599,1.730266324410289,4.704555404764987,2.812163271009922,1.9603284395937255,3.509689909664875,2.894404871761799,2.139997855166267,3.678177509737847
198,4.471189246177674,1.7168143950603314,4.702221743179114,2.8378480921685694,1.9884438176845156,3.5029714914899115,2.899415477365255,2.1721027442976966,3.6703898894141207
199,4.449377322196961,1.7068246532536078,4.699693298969292,2.807945922613144,1.9550259003724497,3.4960212358011438,2.9096298222243786,2.185750651683618,3.6627822887422234
200,4.46961562871933,1.7153930707505334,4.697392522266792,2.8287153616547585,1.9881880907213594,3.48934817705968,2.888199616074562,2.1431871402869644,3.6550364620155467
201,4.457089645862579,1.7116389417724205,4.69498949350275,2.810336659550667,1.9827863830883956,3.4825580618845895,2.8992547771334647,2.151653408164098,3.647478645166726
202,4.47505086004734,1.7071172505836703,4.692790107168197,2.8138950473070143,1.9984762763991442,3.4758714317388137,2.8999660557508466,2.1244149685034293,3.640003519272567
203,4.509511414766312,1.7010479560421705,4.690957320244177,2.8442289062589405,2.032062922755095,3.4695550064840153,2.897174491137266,2.095915026204239,3.632575228991214
204,4.530963706970215,1.6902883417408952,4.689357384111438,2.8243176043778657,2.0519335057074812,3.463102632462954,2.8978448423743246,2.0853409375114245,3.625227925125045
205,4.595299954414368,1.6790022060029222,4.688416809814468,2.8032590513676405,2.018113297574175,3.4565041966520007,2.8580717891454697,2.0676340315423847,3.6175563637652495
206,4.5832718718051915,1.6961378628563701,4.6873653604343755,2.7912654428184034,1.9796552230253281,3.4498518091136647,2.8789173844456672,2.087118597175362,3.6101699739720536
207,4.6313599014282225,1.6941806169946334,4.686805305844314,2.7827347530424595,1.964658326287057,3.4431806385529526,2.8629830557107927,2.0671318742875275,3.602698104789441
208,4.637030336856842,1.6661553621302636,4.686307556154439,2.842319496423006,2.0268466803997702,3.4371720271316533,2.88572809278965,2.079034470562918,3.5955284046694427
209,4.631581318378449,1.6397404924921541,4.685760293776679,2.8446065083146097,2.0455523081290052,3.431246371943483,2.915029780715704,2.09841881452076,3.5887234184299053
210,4.6015778517723085,1.6378847627072397,4.684918469356635,2.8366949004679918,2.053973641879549,3.425300857228728,2.946324763223529,2.119260433793977,3.5822994318778414
211,4.622256922721863,1.6614976472620366,4.684291853890287,2.8471450394392015,2.089154737900182,3.4195192990508327,3.0497556687891483,2.219765665800506,3.5769739942469543
212,4.519510133266449,1.647662747985495,4.682644036684049,2.763650296926498,2.0015021367387424,3.4129606090295894,3.039596988633275,2.19675760641388,3.5716002241908176
213,4.538683235645294,1.6575439394980265,4.681204428673662,2.8233752311766147,2.1190130131405014,3.40706475525106,3.074069166108966,2.2220445530583497,3.566624913609999
214,4.54704009771347,1.667200081373703,4.67986278536406,2.826303698271513,2.129671626265498,3.4012571446812645,3.1031081372499467,2.2358840483990217,3.561989745846398
215,4.509416887164116,1.605823043243708,4.67815832638206,2.867733870446682,2.1509537688701936,3.3959219119389186,3.02608585588634,2.1694455193265942,3.5566307069467973
216,4.515379730463028,1.629883661935127,4.67653054042287,2.92200726300478,2.1885678079207262,3.391182765449577,3.0059751799702643,2.132991372880419,3.551124151677032
217,4.510237293243408,1.6385262751020944,4.674867607951075,2.8920813098549845,2.13496321888207,3.386191750893631,2.9974099761247635,2.155816033462396,3.5455870099215097
218,4.5200835132598876,1.6206868706464308,4.6733197670041635,2.9155746446549893,2.144401941769566,3.3814855798312444,3.037973162382841,2.154389097471891,3.540510871446123
219,4.47350272655487,1.5712348818851636,4.671321596599671,2.98143724322319,2.2031409345040993,3.3774850964651635,3.0366218388825654,2.141845555981947,3.5354719811204873
220,4.487711656093597,1.5733458174538715,4.66948549719461,2.9967370489239693,2.206665610337461,3.3736776159897515,3.030384901687503,2.127549516545687,3.5304211103261576
221,4.521714450120926,1.5881976007970435,4.668007786723873,2.938898004591465,2.133915592565924,3.3693298198757686,3.0016010715067387,2.0814651102045447,3.5251329099379634
222,4.587129286527634,1.591656119795037,4.66719900172191,3.015042370855808,2.223671132661266,3.365786945385569,2.9965401065349577,2.081515235815365,3.5198469819039335
223,4.577565327882767,1.582643527009741,4.666302664983518,2.976107159256935,2.2214911807670195,3.3618901475242824,3.0405050391703843,2.154747160907846,3.5150535624765977
224,4.597944447994232,1.6604399460125623,4.665619082813626,2.9885364077985286,2.2699543161176874,3.3581566101270246,3.034537223875523,2.165816794100194,3.510248399090587
225,4.6161097997426985,1.6635274786264729,4.665123989982916,2.950792533233762,2.293853215700783,3.354082969358092,3.0322177517414093,2.176842000576125,3.5054680926170954
226,4.6393358284235005,1.6589743952799332,4.664866108367322,2.9607097556442024,2.3336789467785706,3.350149237220953,3.0919533903896808,2.2338085401433854,3.5013329455948212
227,4.61291896045208,1.5592476012719836,4.66434663688817,2.9270641350746156,2.318241404572308,3.34591838619949,3.075324539989233,2.2277711203503863,3.4970728615387654
228,4.60163054227829,1.5324766874775402,4.663719475942071,2.9304360744357107,2.33198280939691,3.341763563081852,3.02868833810091,2.1625472029034967,3.492389016304387
229,4.65680715739727,1.5075914836293531,4.6636503527566235,2.9350530173629523,2.3438997808943514,3.337696457624663,3.021590901017189,2.1609126324852914,3.4876810351515153
230,4.653553149104118,1.550801711965774,4.663549380720098,2.872774326354265,2.32235073483032,3.333047236311959,2.9785559644550084,2.1153296023207506,3.48258978444455
231,4.679427319765091,1.5540301781757473,4.663708160110549,2.865699632242322,2.3046971404126895,3.328373760271263,2.9894533164799215,2.1257513691112813,3.4776584197649036
232,4.6775755226612095,1.4934871370714968,4.663846833736055,2.8838216285035014,2.319295688690246,3.3239282389535854,2.9870053996145725,2.1192706092715374,3.4727518895634
233,4.700315445661545,1.5265018842087386,4.66421151985531,2.855351805239916,2.292082551207045,3.319242474616449,2.9884691014885902,2.112303030315866,3.4679090616826516
234,4.71684416770935,1.5362526452943552,4.66473784633385,2.865384737402201,2.3022434685953224,3.314703897244306,2.9898513734340666,2.104990582454945,3.4631284848001656
235,4.649316582679749,1.5266208365722236,4.664583633697309,2.8770881086587905,2.3132680699864605,3.310327739358451,3.057761281132698,2.1411170208894856,3.459074812763491
236,4.6934756553173065,1.5635029515749588,4.66487255391351,2.8354821532964705,2.2622254581114833,3.305579283497831,3.053590552210808,2.1393766691424916,3.455019970157964
237,4.718869988918304,1.56299044536617,4.665412528263558,2.855541001558304,2.291305415754976,3.301078900678436,3.0658191300928594,2.1552391788986585,3.451127961757313
238,4.705374108552933,1.5349279088846255,4.665812144066451,2.8018122293055057,2.2381131715669698,3.2960862339647066,3.017918026745319,2.092759613661837,3.446795862407193
239,4.778303573131561,1.6062045283978466,4.666937058357102,2.7196449146419766,2.1272762358181456,3.2903218207714793,3.019845776706934,2.094532860335661,3.4425263615501907
240,4.705478358268738,1.6696197403028479,4.6673224713562185,2.6819204146787525,2.0977112390631025,3.284237806710552,3.0067930169403554,2.0986358105865923,3.438169028104092
241,4.761127230525017,1.700016562830821,4.668260518947906,2.683821784183383,2.1101430145723064,3.2782336464852806,3.0052489848434925,2.1070606046241886,3.4338398276714863
242,4.7353021091222764,1.6848023754502732,4.66893093484965,2.6593018333241343,2.075342924135396,3.272044328353669,2.9768318991363047,2.0859073283649443,3.4292697483861345
243,4.681779627203941,1.6675295293373489,4.669059421773192,2.631680258736014,2.0274736302562992,3.265640687657492,2.9763387291133405,2.10553475507996,3.4247404381934063
244,4.618036133646965,1.6406936347204466,4.66854918889193,2.6950841142237185,2.036159395737241,3.2599351219231543,2.9747591690719126,2.125790753904959,3.420240625502191
245,4.658217478990554,1.6745303473108681,4.668445871792917,2.6748154932260513,1.9925258696290213,3.254083925636183,2.976476697474718,2.1520529626431175,3.4158029862219164
246,4.63891045331955,1.6580775254813378,4.668150517608184,2.6581870873272417,1.9449057847175437,3.2481249572530935,2.978834566920996,2.1818380668820554,3.4114333020289074
247,4.60700432896614,1.6810498424176472,4.667539055721763,2.7430721789598467,2.0570104591798137,3.2430744294701612,2.969137428998947,2.1977846614641834,3.4070103432986074
248,4.514876376390458,1.6497578951166383,4.66601242892845,2.7758489342406394,2.0793344566400602,3.238402174517866,2.9772428865730762,2.2297311268751434,3.4027126687313523
249,4.520384931564331,1.6505160405595702,4.664556153954809,2.802755292877555,2.097213668573817,3.234045705701463,2.9575548899173736,2.2595705657637413,3.3982610909432123
250,4.467133229970932,1.6152506145038183,4.662581924714971,2.784248059168458,2.0816238040214694,3.2295477292361334,2.9263439533114433,2.304327301545515,3.3935419195668945
251,4.482230304479599,1.6217601176753287,4.660778408512617,2.807985520809889,2.100514116826137,3.2253321071518712,2.8307703237235544,2.175095124906964,3.387914203608461
252,4.475968006849289,1.5880136334763024,4.658930304495984,2.832018878366798,2.126544413319478,3.221398974864021,2.7453644715249537,2.040167464890113,3.381488706287626
253,4.455846462249756,1.5640885411102283,4.656899466073521,2.8506904919445515,2.136268106415329,3.217691890034826,2.7216271613165737,2.0112231076517033,3.3748900908379156
254,4.407295724153519,1.5104801719079772,4.654403428654321,2.829816233366728,2.1422898970316213,3.213813133468145,2.722067849636078,1.9878977749850284,3.368361868425897
255,4.31723631978035,1.5058322344702175,4.6510317575655815,2.8432202790677548,2.1551564845761724,3.210107204924141,2.7516120806336404,1.9966886327218831,3.3621943705479747
256,4.343001675605774,1.5401992219530027,4.647951456745983,2.932697878703475,2.2740109629948995,3.207333111661934,2.7276302501559258,1.9289989147540305,3.3558487293440544
257,4.3838260400295255,1.557565138305227,4.645310202578819,2.898207609988749,2.2555276761767846,3.204241856645202,2.756381032168865,1.9242477549512447,3.3498540523723026
258,4.42150088429451,1.5409632622933591,4.643072109395976,2.860911795794964,2.250998111522636,3.2008085560366997,2.7918805518746375,1.9152982927744897,3.344274317367326
259,4.417540485858917,1.5505941112463892,4.640816793160606,2.7360115100443365,2.1196339294268944,3.196160585576776,2.8693813627958296,1.970051668410048,3.3395253878216113
260,4.420046992301941,1.5646472116525532,4.638609095152019,2.734368311017752,2.111877441225304,3.1915426628311856,2.8989860282838347,1.978659822046907,3.3351199942262335
261,4.379584997296333,1.5569072725604531,4.636018854173463,2.7803266666829587,2.143462113353316,3.187430502869703,2.932560915350914,1.998576498337242,3.33109440343748
262,4.359767762422561,1.5705147144187057,4.633256343255953,2.786447795331478,2.146998334903298,3.183420675794321,2.9390908624976873,2.0057298926045606,3.327174368028082
263,4.366605212688446,1.5796664089466879,4.630589831950277,2.7986352287232874,2.1571196858250166,3.1795728213236107,2.9383438619971276,1.9709554232966757,3.3232860629677723
264,4.362932777404785,1.6003265216100186,4.627913261404823,2.8855286565423013,2.2240089363660003,3.1766323796757976,2.964533723592758,1.9934191325443167,3.319698539574022
265,4.393435165286064,1.626678677054495,4.625568480443635,2.8915418393909933,2.2407957420032667,3.1737814742729493,3.0245369416475296,2.056249391903901,3.3167469235947573
266,4.38844758272171,1.626007655238526,4.623197271466416,2.9387019108235837,2.2883026312947674,3.1714306786384556,3.0407055893540385,2.0369229826863644,3.31398651025235
267,4.3540186566114425,1.6425713142513092,4.620505485317866,2.933486470282078,2.278199850414875,3.1690512365548917,3.0027618530392646,2.0357133573517503,3.310874263680219
268,4.356597473025322,1.6703777803712345,4.617866405194941,2.970999947786331,2.314533424039544,3.167070723667206,3.0141432988643646,2.053221426055775,3.3079069540320605
269,4.421032437086105,1.6820768514437139,4.615898065513853,2.973547192066908,2.3215441321987327,3.1651354883512033,2.993804315328598,2.0248256075390727,3.304765927645026
270,4.464311676025391,1.7154443329962745,4.614382201618968,3.008021451830864,2.3370027209912814,3.163564347986,3.017409796714783,2.065631847812989,3.3018923663357236
271,4.4789307779073715,1.7296433057251306,4.613027687381852,3.0182031728327274,2.343961320725274,3.1621107362344674,3.0495910438895226,2.109888578526268,3.2993693531112616
272,4.439384346604347,1.7316982396434757,4.611291253974076,3.0307699988782404,2.3563122247124766,3.1607973288609053,3.1038551187515258,2.188872358613684,3.297414210767664
273,4.456083527207374,1.7527082456800511,4.609739176706409,2.990762446075678,2.2706389391284088,3.1590969800330533,3.137171478420496,2.217830958556196,3.2958117834441927
274,4.371396973729134,1.743336775907524,4.607355754676637,2.963960691541433,2.227142878465555,3.157145617148137,3.12080969363451,2.1931495107874217,3.2940617625460957
275,4.368012264370918,1.722145818576809,4.60496231977358,3.0005178842693567,2.2575929718751424,3.155579339819349,3.1322170758247374,2.1459745503965593,3.292443315678882
276,4.378348094820976,1.7612429146779969,4.602696177524053,2.937823377624154,2.214667933688988,3.153401780197397,3.1368167918920515,2.127986904103238,3.2908870504410137
277,4.340374490618705,1.7612038787674307,4.600072960655,3.0041221066191794,2.280277991080644,3.151908983461615,3.182846052646637,2.1658324586570994,3.2898066404630697
278,4.393430511951447,1.8070146665486122,4.598006536167965,3.012394129037857,2.2928150934253524,3.1505138349173776,3.191151061207056,2.1711693351744317,3.2888200846705096
279,4.348525962233543,1.7601464096685309,4.595511730428621,3.0191933591663838,2.299586830829279,3.1492006301598674,3.2308811900764702,2.1821167066473155,3.288240695724569
280,4.380456609725952,1.7915000673709025,4.593361179221594,3.016880426108837,2.2891885493460506,3.147877428119357,3.268042302429676,2.2157515896060134,3.2880387117916205
281,4.385294001698494,1.832528066774304,4.591280507446363,2.9797525314986704,2.235426448659306,3.1461961791531503,3.2449345771223306,2.2084012396344233,3.2876076704449275
282,4.289842355549336,1.8214961801534109,4.588266125927393,3.0154785665869714,2.2778268228857192,3.1448890030274885,3.2410251346230505,2.187562082380167,3.2871418450867087
283,4.302892329394817,1.8399943665267011,4.585412387962068,3.0138902953267097,2.271575458691122,3.143579015950481,3.2512417442351578,2.189752214678083,3.286782844078193
284,4.3041366037726405,1.8475148915359425,4.582599630120173,3.0393123438954355,2.299246841072126,3.14253634922993,3.2430735848098995,2.214163336651943,3.28634575148551
285,4.286944012343883,1.817372191150215,4.579643073942409,3.0398753488063814,2.293598011241099,3.1415097392256945,3.238034871034324,2.2306145444955634,3.285862642680998
286,4.294625050723552,1.807708646629058,4.576792893710222,3.054739616960287,2.3000504721322907,3.1406420380030404,3.2718111089617015,2.268320254852913,3.285722127343805
287,4.315774058401584,1.8148261101495435,4.574182705357136,3.055153270214796,2.3096265110230303,3.139787150325158,3.264625245034695,2.280467651669807,3.285511158520714
288,4.290522875189781,1.817573732682207,4.571346107055462,2.9984210208058357,2.2633665212924536,3.138373489029965,3.267058043628931,2.3037023807189727,3.285326627371796
289,4.2714155498147015,1.7882857670390022,4.568346801483055,2.9402237828075886,2.1926840095104074,3.1363919919677414,3.169904421940446,2.130142048701451,3.284172405317482
290,4.3169064447283745,1.785511997572736,4.565832397915508,2.948638304620981,2.2014632060949006,3.1345144550942736,3.2044792234897614,2.1733231682508296,3.283375473499205
291,4.2488137131929395,1.7412781584801857,4.562662211068282,2.941216277182102,2.1914357967127924,3.132581473315152,3.210629061833024,2.1794324830860345,3.2826480093825436
292,4.301244263648987,1.7976486405967207,4.56004803159409,2.908836167752743,2.1539651643311517,3.130344020259528,3.219048322290182,2.175897343577994,3.2820120125116197
293,4.277385008335114,1.7555545763123368,4.5572214013615,2.866238288283348,2.131641094970303,3.1277029629397664,3.2399510242789984,2.191396122095126,3.2815914026292936
294,4.201344314217567,1.725788317653857,4.553662630490061,2.8398936691880228,2.106849145412081,3.1248248700022487,3.2669970758259295,2.210922146093379,3.28144545936126
295,4.2519346451759334,1.749279865904521,4.55064535063692,2.792769923955202,2.067020060243967,3.1215043205417783,3.204106468036771,2.122953990641113,3.280672069448015
296,4.241425930857658,1.7312819321032484,4.547553156439127,2.7994905802607537,2.0810188572527504,3.118284183138968,3.244776208251715,2.1564519254085632,3.280313110836052
297,4.277820943593979,1.7442512455687207,4.544855834310676,2.794991980344057,2.0904069593841546,3.115051261111019,3.346824021935463,2.243149615551581,3.280978219947046
298,4.273199325203896,1.763606109094978,4.542139269219607,2.8019456209242346,2.111289005690285,3.111920204709151,3.3004294100403784,2.2384521812989,3.2811727318479793
299,4.262158342301846,1.7703082793725562,4.53933945995043,2.7825017353892325,2.094864679474249,3.108626020015952,3.2653842617571356,2.200043913068641,3.281014847147071
300,4.267538215219974,1.7645432608752651,4.5366214475031255,2.722329516634345,2.050683418376203,3.1047630549821363,3.2754144558310507,2.217746213228463,3.2809588432339107
301,4.271059197187424,1.7648993545680898,4.533965824999969,2.64131703004241,1.9456110852394912,3.1001285947327393,3.242610045671463,2.219294693344084,3.280575355258286
302,4.290938737392426,1.746650808895926,4.531535554123893,2.643683299422264,1.9583357759693898,3.0955641417796347,3.251545088812709,2.2280706690946985,3.2802850525938303
303,4.353964163064957,1.727164301554423,4.529759840213305,2.65236812710762,1.9707454548623304,3.0911321816329145,3.2370422261953355,2.2254681312432556,3.279852624329845
304,4.437166482210159,1.7317169004617883,4.528833906633273,2.6674921472370623,1.984585967632543,3.086895781288956,3.2968286338448523,2.255246998760017,3.280022384424995
305,4.432218527197838,1.684931946708323,4.527867752838919,2.6624313670396806,2.011373550911281,3.082651137146463,3.283443922847509,2.204854999665021,3.28005659980922
306,4.503302139043808,1.6513726731568308,4.527622096700967,2.676289095580578,2.018609034002602,3.078587516730804,3.2961382054537536,2.185283955506545,3.2802174158656654
307,4.562836933135986,1.6259529016950771,4.527974245065318,2.6980251143872738,2.0295896250007335,3.0747818927073687,3.2949177540838717,2.156934219102458,3.2803644192478476
308,4.591796071529388,1.6097754232308399,4.528612463329959,2.7645954235643146,2.103534028131373,3.071680028015938,3.287947025448084,2.138056338863106,3.2804402453098502
309,4.674416292905807,1.6239441900662634,4.530070501625717,2.7713316111266613,2.1212498494640926,3.0686765438470456,3.239084761738777,2.111798629328548,3.2800266904741395
310,4.76470841884613,1.6184039438901494,4.532416880797921,2.721924615651369,2.0657191128666135,3.0652090245650885,3.1997836330533027,2.062638508379343,3.279224259899931
311,4.797062780857086,1.6215171063889406,4.535063339798513,2.77136625751853,2.1436284095523845,3.062270596894623,3.18604962259531,2.070283381093037,3.278292513526885
312,4.858222491741181,1.6753487886841494,4.53829493131794,2.8226578138023615,2.2266038757798046,3.0598744690637005,3.25183384463191,2.1530911548684557,3.278027926837935
313,4.883204381465912,1.6999713438088906,4.54174402581942,2.8401687425374984,2.2715282372346324,3.0576774117984384,3.297582924067974,2.1926422636921195,3.2782234768102354
314,4.933592519760132,1.7234392211733032,4.545662510758827,2.796525705009699,2.224135413319004,3.0550658947305513,3.2649831776320934,2.1980102963456707,3.278091073818454
315,4.8922617614269255,1.715657435453852,4.549128503265508,2.8009170044958593,2.2470530421359096,3.0525244058282044,3.2285396242141724,2.1706277048383997,3.277595559322411
316,4.9056052660942076,1.7411343109037358,4.552693270893795,2.810862086266279,2.2750855752563153,3.050107782632585,3.187709180265665,2.1690305712581335,3.2766966955318435
317,4.851050024032593,1.6993912481920475,4.555676838425183,2.8283938802033664,2.3079533818853952,3.0478906436082926,3.181196113973856,2.1831813448700563,3.2757416897162637
318,4.85626839518547,1.7244326806177723,4.558682753992786,2.792260850593448,2.2452442680138187,3.045334345678144,3.1494108521938324,2.1907161213784776,3.2744783813410394
319,4.8541442769765855,1.7640034239614277,4.561637369222623,2.7873440993577243,2.2277653418765206,3.04275444321494,3.112751568108797,2.157742997792129,3.2728611132087173
320,4.815603345036506,1.7862985930204154,4.564177028980762,2.798291563130915,2.2148310156267446,3.0403098144140994,3.1042978240549566,2.170165979399246,3.2711754803171798
321,4.827064899206161,1.8037924983449105,4.566805907683015,2.8818185099959375,2.2994916530158567,3.038724901369918,3.10113119058311,2.170436230942529,3.269475037419839
322,4.71709868311882,1.8402605326540977,4.568308835437373,2.822040059864521,2.2228186167407524,3.036558052954864,3.0738524345681073,2.1145536637690854,3.2675188113913216
323,4.738413895964623,1.8760595586502373,4.570009886042645,2.7963361808657647,2.199686841649351,3.034155834233973,3.084612090624869,2.1156893237587617,3.265689744183657
324,4.653654874563217,1.9118746493236547,4.570846335927851,2.8096434138715267,2.205218615111987,3.0319107100303486,3.0879040886461735,2.1062955755431036,3.263911887628282
325,4.75901801109314,1.963601756581914,4.572728052679504,2.8179059096425774,2.2221666265585256,3.0297706620264706,3.0394187765568494,2.0223154533410623,3.261666956517568
326,4.775909042954445,1.9790708076557175,4.574759862582254,2.831023610383272,2.241992890367828,3.027783191510039,3.0535431525111196,2.027166315334526,3.2595857184775037
327,4.636485748291015,1.9218258506507528,4.575377121439342,2.8124610990285874,2.1863028948042666,3.0256299705852245,3.103275706768036,2.067939603679794,3.258022618360409
328,4.642236751317978,1.936305866182593,4.576045717738128,2.840852735862136,2.208273275671104,3.0237821982379938,3.084695880264044,2.0455424063390533,3.2562893509794453
329,4.641255503892898,1.9095939830517554,4.576697815599675,2.925741154849529,2.2689104576498917,3.022801787804109,3.1309142039716242,2.0904758292579153,3.255035599509367
330,4.67657005906105,1.955189693586951,4.577696538034289,2.9420443324744703,2.2728431643703666,3.021994213250813,3.200372628867626,2.1249617132770573,3.2544889698029498
331,4.648721497058869,1.9590306890691906,4.578406787624535,2.984557375609875,2.3253255793419068,3.0216198448744036,3.2007383713126183,2.123139859121722,3.2539514638180465
332,4.632716482281685,1.9532033034348042,4.578949884571106,2.9550316505134107,2.315499874160589,3.0209539629307938,3.196988392919302,2.0847443050072534,3.253381833109059
333,4.701903096437454,1.992375109116248,4.580179416689769,2.972178632095456,2.327282335506194,3.02046620962244,3.2216639307141306,2.104023280414931,3.25306465408511
334,4.780109872817993,2.016320881037,4.582178721251052,2.9976533283293247,2.3522763854255864,3.020238080809509,3.2873514948785303,2.1576089080723726,3.253407522493044
335,4.81406757414341,2.020460322932433,4.584497609779976,2.9753956282138825,2.3156987352981626,3.0197896562835527,3.311419010013342,2.1161031377391057,3.253987637368247
336,4.737513465881348,1.997883805657326,4.58602776834099,3.0171154150366783,2.345212816495769,3.019762913871084,3.2406335288286208,2.073750372322749,3.253854096282851
337,4.742363157868385,1.9638757685312147,4.5875911222362635,3.0012575408816335,2.2869195986826747,3.01957786014119,3.25406570315361,2.079163309022864,3.253856212351559
338,4.711298998892307,1.9778212050632382,4.588828201002824,3.0099348095059395,2.2898719410438177,3.0194814296348373,3.2789770075678826,2.0919750471650627,3.2541074203037224
339,4.72534627109766,1.9538093316989458,4.590193381703772,3.0240169095993044,2.2873342883734797,3.019526784434482,3.2341114467382432,2.0631965045635208,3.2539074605680676
340,4.682324542999267,1.9578894122920387,4.591114693316727,2.972986346408725,2.2391265771120934,3.0190613800542248,3.2514986293017865,2.06547971880444,3.253883372255405
341,4.655856436789036,1.8813132437583238,4.59176211075145,2.9601887695491316,2.256463398369304,3.018472653949174,3.267230930775404,2.104368317088329,3.2540168478406044
342,4.678739852309227,1.847235146105422,4.592631888167027,2.949121153280139,2.2402800343272085,3.0177791389424833,3.361413870155811,2.1522171165806023,3.2550908180637568
343,4.698703299164772,1.8437890929676828,4.593692602277005,2.9235860449820756,2.2095183964405942,3.016837208002879,3.2970497688651084,2.0695037690373352,3.2555104075717702
344,4.66533098578453,1.7430609082803157,4.5944089861120805,2.9246197579801083,2.2091078615922695,3.0159150335026514,3.2747668720781804,2.0870683613330647,3.2557029722168345
345,4.672461621761322,1.818178722026505,4.595189512468573,2.941215250939131,2.227655150157097,3.0151680356770165,3.2266622325778007,2.0905277583850053,3.255412564820444
346,4.539995867013931,1.6836381910604057,4.594637576014026,2.9480909641087054,2.239443517842056,3.0144972649613337,3.2284748129546643,2.1169464076428732,3.255143187301786
347,4.532727227210999,1.7157545156013188,4.594018472525996,2.955224014669657,2.248590811808132,3.013904532458417,3.191434529274702,2.07936649266293,3.254506100721515
348,4.498267986774445,1.708733155483012,4.593060967668481,2.96789613135159,2.2580451487293036,3.013444448447349,3.13445980489254,2.0786181767718697,3.253305637763225
349,4.497352395653724,1.705701272677067,4.592103881948334,2.9470727898180487,2.228725165239619,3.012780731861056,3.115910729169846,2.074091416496003,3.251931688677291
350,4.417358107566834,1.6283105382986205,4.5903564242045185,2.9365268573909997,2.212574177095722,3.0120181931163557,3.1016104002296925,2.057469338024983,3.2504284757928152
351,4.4081073200702665,1.6684591296036526,4.588533933163176,2.943525152504444,2.225530365624427,3.0113332627102367,3.104140114784241,2.0487169456525467,3.2489655921827296
352,4.430439801216125,1.683219464237936,4.586952991843706,2.9121971921622753,2.2382711936801596,3.010341902004757,3.081486046612263,2.011625502658132,3.247290796727025
