9.746922254562377930e-01,8.438271284103393555e-01,1.067898154258728027e+00,9.385105967521667480e-01,8.588858246803283691e-01,9.144344329833984375e-01,8.942983150482177734e-01,7.658233642578125000e-01,1.142483234405517578e+00,7.407248616218566895e-01,1.071443796157836914e+00,1.173373818397521973e+00,7.945026755332946777e-01,8.095486164093017578e-01,8.338148593902587891e-01,9.031187295913696289e-01,1.363179206848144531e+00,8.330163359642028809e-01,8.983678817749023438e-01,9.536189436912536621e-01,1.006308913230895996e+00,7.373697757720947266e-01,9.436142444610595703e-01,1.399204254150390625e+00,7.024089097976684570e-01,1.220798611640930176e+00,8.644400835037231445e-01,7.756754159927368164e-01,1.238978028297424316e+00,1.128793001174926758e+00,1.004191040992736816e+00,1.271006345748901367e+00,9.465100169181823730e-01,1.151355862617492676e+00,8.879779577255249023e-01,8.709403872489929199e-01,1.032969474792480469e+00,9.869886040687561035e-01,7.683216333389282227e-01,1.002314329147338867e+00,1.292917370796203613e+00,9.107517600059509277e-01,1.191818952560424805e+00,1.215802788734436035e+00,1.031112670898437500e+00,1.197198748588562012e+00,1.011982917785644531e+00,8.374817371368408203e-01,1.163014054298400879e+00,1.106979489326477051e+00,8.755909800529479980e-01,1.106778740882873535e+00,1.255611658096313477e+00,7.545082569122314453e-01,1.109899878501892090e+00,8.777660131454467773e-01,8.035187721252441406e-01,1.055299043655395508e+00,1.376628398895263672e+00,1.049131870269775391e+00,8.031198978424072266e-01,7.194561958312988281e-01,9.135197401046752930e-01,7.318772077560424805e-01,1.160044908523559570e+00,1.361285209655761719e+00,8.120725750923156738e-01,1.070032835006713867e+00,1.024078130722045898e+00,9.896099567413330078e-01,8.464829325675964355e-01,9.442036151885986328e-01,1.111797809600830078e+00,6.742497682571411133e-01,1.172930359840393066e+00,1.212004542350769043e+00,1.064960956573486328e+00,1.055597543716430664e+00,1.007611274719238281e+00,8.816373348236083984e-01,8.578084707260131836e-01,1.056857347488403320e+00,9.332953691482543945e-01,7.783457040786743164e-01,1.055265545845031738e+00,1.006857752799987793e+00,9.554152488708496094e-01,7.123030424118041992e-01,9.308736324310302734e-01,1.072837591171264648e+00,1.213251113891601562e+00,9.045319557189941406e-01,6.646587848663330078e-01,6.688863039016723633e-01,1.211400508880615234e+00,8.241925239562988281e-01,9.838570356369018555e-01,8.415969610214233398e-01,1.008438825607299805e+00,1.070017933845520020e+00
9.730929136276245117e-01,8.487532734870910645e-01,1.068446636199951172e+00,9.389851689338684082e-01,8.632007241249084473e-01,9.122200012207031250e-01,8.949675559997558594e-01,7.652362585067749023e-01,1.143385052680969238e+00,7.401344776153564453e-01,1.075819134712219238e+00,1.174713373184204102e+00,7.977840900421142578e-01,8.069533705711364746e-01,8.337217569351196289e-01,9.015953540802001953e-01,1.363537669181823730e+00,8.333686590194702148e-01,8.989410996437072754e-01,9.535167217254638672e-01,1.006597161293029785e+00,7.435987591743469238e-01,9.439526796340942383e-01,1.399241209030151367e+00,7.022218108177185059e-01,1.220875620841979980e+00,8.645908236503601074e-01,7.751544713973999023e-01,1.239434003829956055e+00,1.128604888916015625e+00,1.007044076919555664e+00,1.273431301116943359e+00,9.543033242225646973e-01,1.151894211769104004e+00,8.887842297554016113e-01,8.712618350982666016e-01,1.038428783416748047e+00,9.871581792831420898e-01,7.701455950736999512e-01,1.001988172531127930e+00,1.293174266815185547e+00,9.116665124893188477e-01,1.194113492965698242e+00,1.215925097465515137e+00,1.030030965805053711e+00,1.196796655654907227e+00,1.017525911331176758e+00,8.361641168594360352e-01,1.162203311920166016e+00,1.106918334960937500e+00,8.765398859977722168e-01,1.103785395622253418e+00,1.256409883499145508e+00,7.579362392425537109e-01,1.110436916351318359e+00,8.797218203544616699e-01,8.070682883262634277e-01,1.057315111160278320e+00,1.375904321670532227e+00,1.049326419830322266e+00,8.074746131896972656e-01,7.239564657211303711e-01,9.136530160903930664e-01,7.322599887847900391e-01,1.160188794136047363e+00,1.361161231994628906e+00,8.127496242523193359e-01,1.071137428283691406e+00,1.024152755737304688e+00,9.898976087570190430e-01,8.492079973220825195e-01,9.471927881240844727e-01,1.112329006195068359e+00,6.734181642532348633e-01,1.175195932388305664e+00,1.213262200355529785e+00,1.064603567123413086e+00,1.056432008743286133e+00,1.007279157638549805e+00,8.807710409164428711e-01,8.588668107986450195e-01,1.059318542480468750e+00,9.368534684181213379e-01,7.807673215866088867e-01,1.053633928298950195e+00,1.007087588310241699e+00,9.568269252777099609e-01,7.144858837127685547e-01,9.342077970504760742e-01,1.072663903236389160e+00,1.213434696197509766e+00,9.051191806793212891e-01,6.647304296493530273e-01,6.718412637710571289e-01,1.211416959762573242e+00,8.208921551704406738e-01,9.844399690628051758e-01,8.400293588638305664e-01,1.008856058120727539e+00,1.070604205131530762e+00
9.714055061340332031e-01,8.538324832916259766e-01,1.069472193717956543e+00,9.401964545249938965e-01,8.649857640266418457e-01,9.105838537216186523e-01,8.952785730361938477e-01,7.643191814422607422e-01,1.145100235939025879e+00,7.402326464653015137e-01,1.079933047294616699e+00,1.177397489547729492e+00,8.003019094467163086e-01,8.047281503677368164e-01,8.335012197494506836e-01,9.012345075607299805e-01,1.363761663436889648e+00,8.343703150749206543e-01,8.992925882339477539e-01,9.532641768455505371e-01,1.006990551948547363e+00,7.483463287353515625e-01,9.444645047187805176e-01,1.397757768630981445e+00,7.013960480690002441e-01,1.220655918121337891e+00,8.651932477951049805e-01,7.742353081703186035e-01,1.240804195404052734e+00,1.128768801689147949e+00,1.009829044342041016e+00,1.273494362831115723e+00,9.631060361862182617e-01,1.152934908866882324e+00,8.899490833282470703e-01,8.714818358421325684e-01,1.043664216995239258e+00,9.863999485969543457e-01,7.703803181648254395e-01,1.001060605049133301e+00,1.293527245521545410e+00,9.130688905715942383e-01,1.194723486900329590e+00,1.216500997543334961e+00,1.029865026473999023e+00,1.195436835289001465e+00,1.024221539497375488e+00,8.350408077239990234e-01,1.162408590316772461e+00,1.107451915740966797e+00,8.780782818794250488e-01,1.102531433105468750e+00,1.258268713951110840e+00,7.614870667457580566e-01,1.111508369445800781e+00,8.845321536064147949e-01,8.109996318817138672e-01,1.058402895927429199e+00,1.374295353889465332e+00,1.049799680709838867e+00,8.101975917816162109e-01,7.269196510314941406e-01,9.138225317001342773e-01,7.334630489349365234e-01,1.159625887870788574e+00,1.361196875572204590e+00,8.141262531280517578e-01,1.071765303611755371e+00,1.024745941162109375e+00,9.903428554534912109e-01,8.508508801460266113e-01,9.515224695205688477e-01,1.112608432769775391e+00,6.721612811088562012e-01,1.175789952278137207e+00,1.216285347938537598e+00,1.063902378082275391e+00,1.058203935623168945e+00,1.006715416908264160e+00,8.786192536354064941e-01,8.590972423553466797e-01,1.062136888504028320e+00,9.411531686782836914e-01,7.860970497131347656e-01,1.052447676658630371e+00,1.007428884506225586e+00,9.569065570831298828e-01,7.173527479171752930e-01,9.367085695266723633e-01,1.072212934494018555e+00,1.214479088783264160e+00,9.048705101013183594e-01,6.649416685104370117e-01,6.738224029541015625e-01,1.211803674697875977e+00,8.183041214942932129e-01,9.854519963264465332e-01,8.391049504280090332e-01,1.009615659713745117e+00,1.069878935813903809e+00
9.698801040649414062e-01,8.578283786773681641e-01,1.071401596069335938e+00,9.414017200469970703e-01,8.635470271110534668e-01,9.097239375114440918e-01,8.959522247314453125e-01,7.623302340507507324e-01,1.147677659988403320e+00,7.414331436157226562e-01,1.083232879638671875e+00,1.181264638900756836e+00,8.015762567520141602e-01,8.033171296119689941e-01,8.329168558120727539e-01,9.024620056152343750e-01,1.363484978675842285e+00,8.369037508964538574e-01,8.993409276008605957e-01,9.525895118713378906e-01,1.007566452026367188e+00,7.502282857894897461e-01,9.449921250343322754e-01,1.394726037979125977e+00,6.994945406913757324e-01,1.219688415527343750e+00,8.664687871932983398e-01,7.725627422332763672e-01,1.243444323539733887e+00,1.130114078521728516e+00,1.012203216552734375e+00,1.270389080047607422e+00,9.705481529235839844e-01,1.154983520507812500e+00,8.912329673767089844e-01,8.712562918663024902e-01,1.049576044082641602e+00,9.843555688858032227e-01,7.690381407737731934e-01,9.990168809890747070e-01,1.293954491615295410e+00,9.147135615348815918e-01,1.192963123321533203e+00,1.218231320381164551e+00,1.030817151069641113e+00,1.193215489387512207e+00,1.030355691909790039e+00,8.341662883758544922e-01,1.164479851722717285e+00,1.109916210174560547e+00,8.797714710235595703e-01,1.104012370109558105e+00,1.259707450866699219e+00,7.648291587829589844e-01,1.113235354423522949e+00,8.897677063941955566e-01,8.142766952514648438e-01,1.058505654335021973e+00,1.371855974197387695e+00,1.050152420997619629e+00,8.103909492492675781e-01,7.275111675262451172e-01,9.138924479484558105e-01,7.367141246795654297e-01,1.158688068389892578e+00,1.361749529838562012e+00,8.173853754997253418e-01,1.071875810623168945e+00,1.026363134384155273e+00,9.908829331398010254e-01,8.508442640304565430e-01,9.564023017883300781e-01,1.112395286560058594e+00,6.706039905548095703e-01,1.173994064331054688e+00,1.220910668373107910e+00,1.062820434570312500e+00,1.060854077339172363e+00,1.005961894989013672e+00,8.752295970916748047e-01,8.584623336791992188e-01,1.064371824264526367e+00,9.452028274536132812e-01,7.918059229850769043e-01,1.052382349967956543e+00,1.007922172546386719e+00,9.554041624069213867e-01,7.210646867752075195e-01,9.379547238349914551e-01,1.071336388587951660e+00,1.217574596405029297e+00,9.033471345901489258e-01,6.658874154090881348e-01,6.740910410881042480e-01,1.213028669357299805e+00,8.167179226875305176e-01,9.867771863937377930e-01,8.389409780502319336e-01,1.010913491249084473e+00,1.067357778549194336e+00
9.686117768287658691e-01,8.607579469680786133e-01,1.073991775512695312e+00,9.421588182449340820e-01,8.603011965751647949e-01,9.094948172569274902e-01,8.977368474006652832e-01,7.597780227661132812e-01,1.150664448738098145e+00,7.435179948806762695e-01,1.086581587791442871e+00,1.186062097549438477e+00,8.013586997985839844e-01,8.027281165122985840e-01,8.322788476943969727e-01,9.049968719482421875e-01,1.361781120300292969e+00,8.408011794090270996e-01,8.991158008575439453e-01,9.513779878616333008e-01,1.007881164550781250e+00,7.493222951889038086e-01,9.454178214073181152e-01,1.390444040298461914e+00,6.968663930892944336e-01,1.217663049697875977e+00,8.683937191963195801e-01,7.708376646041870117e-01,1.247599363327026367e+00,1.132448077201843262e+00,1.013962984085083008e+00,1.264558434486389160e+00,9.755699634552001953e-01,1.157986164093017578e+00,8.924223184585571289e-01,8.703033924102783203e-01,1.055858612060546875e+00,9.810765385627746582e-01,7.665709853172302246e-01,9.958775043487548828e-01,1.294721603393554688e+00,9.163346886634826660e-01,1.189256429672241211e+00,1.221281647682189941e+00,1.032559871673583984e+00,1.189857959747314453e+00,1.035185813903808594e+00,8.332688808441162109e-01,1.168758153915405273e+00,1.114784121513366699e+00,8.812227249145507812e-01,1.108112096786499023e+00,1.259989857673645020e+00,7.680730223655700684e-01,1.115700006484985352e+00,8.944680690765380859e-01,8.167437314987182617e-01,1.058037638664245605e+00,1.369394540786743164e+00,1.050292134284973145e+00,8.081400990486145020e-01,7.258139848709106445e-01,9.136685729026794434e-01,7.418355345726013184e-01,1.157691001892089844e+00,1.363326549530029297e+00,8.226761817932128906e-01,1.071598529815673828e+00,1.029052495956420898e+00,9.913524985313415527e-01,8.493760824203491211e-01,9.604209065437316895e-01,1.111898899078369141e+00,6.699504256248474121e-01,1.170054793357849121e+00,1.226864457130432129e+00,1.061353325843811035e+00,1.064274787902832031e+00,1.005083084106445312e+00,8.702744841575622559e-01,8.572382926940917969e-01,1.065832376480102539e+00,9.485945105552673340e-01,7.969766259193420410e-01,1.053600788116455078e+00,1.008279561996459961e+00,9.525856375694274902e-01,7.256519198417663574e-01,9.381052851676940918e-01,1.070640683174133301e+00,1.222814798355102539e+00,9.004666805267333984e-01,6.679370403289794922e-01,6.727453470230102539e-01,1.215439796447753906e+00,8.161664605140686035e-01,9.883036613464355469e-01,8.393616676330566406e-01,1.012398481369018555e+00,1.063062191009521484e+00
9.675824642181396484e-01,8.628432750701904297e-01,1.076861977577209473e+00,9.422530531883239746e-01,8.547795414924621582e-01,9.097393751144409180e-01,9.003348350524902344e-01,7.573196291923522949e-01,1.153710126876831055e+00,7.460973858833312988e-01,1.090948939323425293e+00,1.191543340682983398e+00,8.000692725181579590e-01,8.028198480606079102e-01,8.318822383880615234e-01,9.083741903305053711e-01,1.358048200607299805e+00,8.457897305488586426e-01,8.986799716949462891e-01,9.496355056762695312e-01,1.007565617561340332e+00,7.460219860076904297e-01,9.456955790519714355e-01,1.385293364524841309e+00,6.941515207290649414e-01,1.214376449584960938e+00,8.709505796432495117e-01,7.696918249130249023e-01,1.253415822982788086e+00,1.135702848434448242e+00,1.014836311340332031e+00,1.256877422332763672e+00,9.788556098937988281e-01,1.161743998527526855e+00,8.933587670326232910e-01,8.683975338935852051e-01,1.061690807342529297e+00,9.769101738929748535e-01,7.633463144302368164e-01,9.917690753936767578e-01,1.296041965484619141e+00,9.177705645561218262e-01,1.184381604194641113e+00,1.225691318511962891e+00,1.034605979919433594e+00,1.185061216354370117e+00,1.038437128067016602e+00,8.320003747940063477e-01,1.175174951553344727e+00,1.122040510177612305e+00,8.821740150451660156e-01,1.114119052886962891e+00,1.258871316909790039e+00,7.714053392410278320e-01,1.118959307670593262e+00,8.984912633895874023e-01,8.186392784118652344e-01,1.057242751121520996e+00,1.367867946624755859e+00,1.050220131874084473e+00,8.040049672126770020e-01,7.220547199249267578e-01,9.130138158798217773e-01,7.482441663742065430e-01,1.156860113143920898e+00,1.366262197494506836e+00,8.280520439147949219e-01,1.071120619773864746e+00,1.032073259353637695e+00,9.916322827339172363e-01,8.467423319816589355e-01,9.635504484176635742e-01,1.111369609832763672e+00,6.711305379867553711e-01,1.164592266082763672e+00,1.233951687812805176e+00,1.059520959854125977e+00,1.068377733230590820e+00,1.004134416580200195e+00,8.635338544845581055e-01,8.557347059249877930e-01,1.066487073898315430e+00,9.513202905654907227e-01,8.005781769752502441e-01,1.056026101112365723e+00,1.008291959762573242e+00,9.487493038177490234e-01,7.307793498039245605e-01,9.374895691871643066e-01,1.070693731307983398e+00,1.229869484901428223e+00,8.963202834129333496e-01,6.712556481361389160e-01,6.701307296752929688e-01,1.219292044639587402e+00,8.167497515678405762e-01,9.899696111679077148e-01,8.402606248855590820e-01,1.013776779174804688e+00,1.057269930839538574e+00
9.667979478836059570e-01,8.643358349800109863e-01,1.079680919647216797e+00,9.416537880897521973e-01,8.468374013900756836e-01,9.103553891181945801e-01,9.034035205841064453e-01,7.553862929344177246e-01,1.156612634658813477e+00,7.487487792968750000e-01,1.096170186996459961e+00,1.197565793991088867e+00,7.982732653617858887e-01,8.033110499382019043e-01,8.319551944732666016e-01,9.121611118316650391e-01,1.352037906646728516e+00,8.516333103179931641e-01,8.981343507766723633e-01,9.474350810050964355e-01,1.006442666053771973e+00,7.409292459487915039e-01,9.458548426628112793e-01,1.379624128341674805e+00,6.918886303901672363e-01,1.209756135940551758e+00,8.741149902343750000e-01,7.695268392562866211e-01,1.260957479476928711e+00,1.139573454856872559e+00,1.014513373374938965e+00,1.248340129852294922e+00,9.816048145294189453e-01,1.166109681129455566e+00,8.939982056617736816e-01,8.653758764266967773e-01,1.068939685821533203e+00,9.722869992256164551e-01,7.597030401229858398e-01,9.868367910385131836e-01,1.297995567321777344e+00,9.189407229423522949e-01,1.179189324378967285e+00,1.230787277221679688e+00,1.036464929580688477e+00,1.178622603416442871e+00,1.040085315704345703e+00,8.300325274467468262e-01,1.183391809463500977e+00,1.131592512130737305e+00,8.824766278266906738e-01,1.121208429336547852e+00,1.256325483322143555e+00,7.749661207199096680e-01,1.123039722442626953e+00,9.019421339035034180e-01,8.202122449874877930e-01,1.056282401084899902e+00,1.368022918701171875e+00,1.049967527389526367e+00,7.985041737556457520e-01,7.165660858154296875e-01,9.118527770042419434e-01,7.555309534072875977e-01,1.156318902969360352e+00,1.370767831802368164e+00,8.335201740264892578e-01,1.070608377456665039e+00,1.034994482994079590e+00,9.916496276855468750e-01,8.433361053466796875e-01,9.661021232604980469e-01,1.111006975173950195e+00,6.747311353683471680e-01,1.158229231834411621e+00,1.242043972015380859e+00,1.057364344596862793e+00,1.073104619979858398e+00,1.003188729286193848e+00,8.549730777740478516e-01,8.541798591613769531e-01,1.066459655761718750e+00,9.535369277000427246e-01,8.027435541152954102e-01,1.059425354003906250e+00,1.007880210876464844e+00,9.441168904304504395e-01,7.362902760505676270e-01,9.363421201705932617e-01,1.071843504905700684e+00,1.238437294960021973e+00,8.911264538764953613e-01,6.759220957756042480e-01,6.666378378868103027e-01,1.224759817123413086e+00,8.184517621994018555e-01,9.917526841163635254e-01,8.415535688400268555e-01,1.014849901199340820e+00,1.050283551216125488e+00
9.662697911262512207e-01,8.654308319091796875e-01,1.082197189331054688e+00,9.403634667396545410e-01,8.372064828872680664e-01,9.112807512283325195e-01,9.067088365554809570e-01,7.541801929473876953e-01,1.159293413162231445e+00,7.511014938354492188e-01,1.101825952529907227e+00,1.204031944274902344e+00,7.963792085647583008e-01,8.039931654930114746e-01,8.326271772384643555e-01,9.156977534294128418e-01,1.343788146972656250e+00,8.581808805465698242e-01,8.975667953491210938e-01,9.449009299278259277e-01,1.004507541656494141e+00,7.347844243049621582e-01,9.459640979766845703e-01,1.373829126358032227e+00,6.905258893966674805e-01,1.203836321830749512e+00,8.775792717933654785e-01,7.705885171890258789e-01,1.269946336746215820e+00,1.143463373184204102e+00,1.012729763984680176e+00,1.239899992942810059e+00,9.848346710205078125e-01,1.171005606651306152e+00,8.943375945091247559e-01,8.611496090888977051e-01,1.079421162605285645e+00,9.676534533500671387e-01,7.559199929237365723e-01,9.812393188476562500e-01,1.300563812255859375e+00,9.198553562164306641e-01,1.176323175430297852e+00,1.236886858940124512e+00,1.037676334381103516e+00,1.170476198196411133e+00,1.040214776992797852e+00,8.271705508232116699e-01,1.192899584770202637e+00,1.143304944038391113e+00,8.820990324020385742e-01,1.128516912460327148e+00,1.252374529838562012e+00,7.788366079330444336e-01,1.127966761589050293e+00,9.068652391433715820e-01,8.227285146713256836e-01,1.055335044860839844e+00,1.370368003845214844e+00,1.049852609634399414e+00,7.921947240829467773e-01,7.098773121833801270e-01,9.101808667182922363e-01,7.634596824645996094e-01,1.156138777732849121e+00,1.376901149749755859e+00,8.398606181144714355e-01,1.070204138755798340e+00,1.037393450736999512e+00,9.913933277130126953e-01,8.395694494247436523e-01,9.684787988662719727e-01,1.111154556274414062e+00,6.810212135314941406e-01,1.151653051376342773e+00,1.251050710678100586e+00,1.054939150810241699e+00,1.078433752059936523e+00,1.002313852310180664e+00,8.447397947311401367e-01,8.527129888534545898e-01,1.065945386886596680e+00,9.554118514060974121e-01,8.038736581802368164e-01,1.063520789146423340e+00,1.007068634033203125e+00,9.388488531112670898e-01,7.419754266738891602e-01,9.374728798866271973e-01,1.074235081672668457e+00,1.248301863670349121e+00,8.851782083511352539e-01,6.819597482681274414e-01,6.626977920532226562e-01,1.231944203376770020e+00,8.200911283493041992e-01,9.936870336532592773e-01,8.431500196456909180e-01,1.015530228614807129e+00,1.042415738105773926e+00
9.659947156906127930e-01,8.663104772567749023e-01,1.084251403808593750e+00,9.384891390800476074e-01,8.264122605323791504e-01,9.124573469161987305e-01,9.101659059524536133e-01,7.537285089492797852e-01,1.161788940429687500e+00,7.528831958770751953e-01,1.107318997383117676e+00,1.210880994796752930e+00,7.946709394454956055e-01,8.047010302543640137e-01,8.339751958847045898e-01,9.182569980621337891e-01,1.333529114723205566e+00,8.653804659843444824e-01,8.970540761947631836e-01,9.421765804290771484e-01,1.001899719238281250e+00,7.283498048782348633e-01,9.461163282394409180e-01,1.368255496025085449e+00,6.904025673866271973e-01,1.196784853935241699e+00,8.814007043838500977e-01,7.729611396789550781e-01,1.280292510986328125e+00,1.146813392639160156e+00,1.009301185607910156e+00,1.234348297119140625e+00,9.889656305313110352e-01,1.176417946815490723e+00,8.944330215454101562e-01,8.557040691375732422e-01,1.094071388244628906e+00,9.634734392166137695e-01,7.521904706954956055e-01,9.751205444335937500e-01,1.303635835647583008e+00,9.206135869026184082e-01,1.176943063735961914e+00,1.244547128677368164e+00,1.037872791290283203e+00,1.160704135894775391e+00,1.038944482803344727e+00,8.230164051055908203e-01,1.203095197677612305e+00,1.157062411308288574e+00,8.810721039772033691e-01,1.135238647460937500e+00,1.247853398323059082e+00,7.830109000205993652e-01,1.133377075195312500e+00,9.134205579757690430e-01,8.258912563323974609e-01,1.054822564125061035e+00,1.375107645988464355e+00,1.049709558486938477e+00,7.856871485710144043e-01,7.025969624519348145e-01,9.080495834350585938e-01,7.719807624816894531e-01,1.156295895576477051e+00,1.384622812271118164e+00,8.465774059295654297e-01,1.070045590400695801e+00,1.038731932640075684e+00,9.908965229988098145e-01,8.358714580535888672e-01,9.710656404495239258e-01,1.111742973327636719e+00,6.900120973587036133e-01,1.145560383796691895e+00,1.260890960693359375e+00,1.052755355834960938e+00,1.084316134452819824e+00,1.001565217971801758e+00,8.331252932548522949e-01,8.514084219932556152e-01,1.065098762512207031e+00,9.570800065994262695e-01,8.042389750480651855e-01,1.068041443824768066e+00,1.005678534507751465e+00,9.330627918243408203e-01,7.475934028625488281e-01,9.417299032211303711e-01,1.077838420867919922e+00,1.259304285049438477e+00,8.788101673126220703e-01,6.893346309661865234e-01,6.598637104034423828e-01,1.240868806838989258e+00,8.221251368522644043e-01,9.958525896072387695e-01,8.449581861495971680e-01,1.015812754631042480e+00,1.033977270126342773e+00
9.659566283226013184e-01,8.671193718910217285e-01,1.085774064064025879e+00,9.360210895538330078e-01,8.148663640022277832e-01,9.138356447219848633e-01,9.137916564941406250e-01,7.539597749710083008e-01,1.164214134216308594e+00,7.539450526237487793e-01,1.112261295318603516e+00,1.218084573745727539e+00,7.933110594749450684e-01,8.053348064422607422e-01,8.359894752502441406e-01,9.202573895454406738e-01,1.320679068565368652e+00,8.732469081878662109e-01,8.966544270515441895e-01,9.394052624702453613e-01,9.988187551498413086e-01,7.224029302597045898e-01,9.464019536972045898e-01,1.363197922706604004e+00,6.917255520820617676e-01,1.188833713531494141e+00,8.858184218406677246e-01,7.766052484512329102e-01,1.291844010353088379e+00,1.149142026901245117e+00,1.004145026206970215e+00,1.233139753341674805e+00,9.940431118011474609e-01,1.182363271713256836e+00,8.943873643875122070e-01,8.491197228431701660e-01,1.113020420074462891e+00,9.597540497779846191e-01,7.486529350280761719e-01,9.686468839645385742e-01,1.307020545005798340e+00,9.213536381721496582e-01,1.180458426475524902e+00,1.253568172454833984e+00,1.036813259124755859e+00,1.149494290351867676e+00,1.036498665809631348e+00,8.178775906562805176e-01,9.539372920989990234e-01,1.172726631164550781e+00,8.794968724250793457e-01,1.140694856643676758e+00,1.242758750915527344e+00,7.874520421028137207e-01,1.139160394668579102e+00,9.194359779357910156e-01,8.282327651977539062e-01,1.055122375488281250e+00,1.382202386856079102e+00,1.049252033233642578e+00,7.794647812843322754e-01,6.953686475753784180e-01,9.055252075195312500e-01,7.811374068260192871e-01,1.156750559806823730e+00,1.393799066543579102e+00,8.529691100120544434e-01,1.070245027542114258e+00,1.039380311965942383e+00,9.902240633964538574e-01,8.326474428176879883e-01,9.740036725997924805e-01,1.112681865692138672e+00,7.015005350112915039e-01,1.142466545104980469e+00,1.271490335464477539e+00,1.050938248634338379e+00,1.090760231018066406e+00,1.000979065895080566e+00,8.199109435081481934e-01,8.502912521362304688e-01,1.064005613327026367e+00,9.586125612258911133e-01,8.041886687278747559e-01,1.072790026664733887e+00,1.003786563873291016e+00,9.268679022789001465e-01,7.529554367065429688e-01,8.865739107131958008e-01,1.082517743110656738e+00,1.271292328834533691e+00,8.723510503768920898e-01,6.973247528076171875e-01,6.579141020774841309e-01,1.251479387283325195e+00,8.250328898429870605e-01,9.983550310134887695e-01,8.468928933143615723e-01,1.015759825706481934e+00,1.025309324264526367e+00
