step,rl_roll_raw,rl_pitch_raw,rl_yaw_raw,baseline_roll_raw,baseline_pitch_raw,baseline_yaw_raw,pid_roll_raw,pid_pitch_raw,pid_yaw_raw,rl_roll_ema,rl_pitch_ema,rl_yaw_ema,baseline_roll_ema,baseline_pitch_ema,baseline_yaw_ema,pid_roll_ema,pid_pitch_ema,pid_yaw_ema
11,3.1697213649749756,2.5224876403808594,14.137393951416016,4.389516830444336,3.798449993133545,11.905953407287598,4.2070441246032715,2.905870199203491,12.31523323059082,1.7702978618592848,2.1912758237565355,13.895506868138888,1.7424622291572418,1.8132560241846158,13.7422589411784,1.2361888427710543,1.2041784654290646,13.76865940755621
12,3.6182963848114014,3.198093891143799,14.22956371307373,4.429416656494141,3.0764129161834717,12.033731460571289,3.9362969398498535,2.0207979679107666,12.427398681640625,1.788777847088806,2.201344004430408,13.898847436588238,1.7693317734306109,1.8258875931046044,13.72517366637233,1.2631899237418422,1.2123446604538817,13.755246800297055
13,4.143711566925049,4.11619234085083,14.294137001037598,5.19556999206543,2.872004747390747,12.475739479064941,3.9271633625030518,1.4739480018615723,12.634207725524902,1.8123271842871684,2.2204924877946124,13.902800332232731,1.803594155616959,1.8363487646474659,13.712679324499256,1.2898296581294544,1.2149606938679587,13.744036409549333
14,4.493395805358887,4.79994010925293,14.332076072692871,5.776526927947998,2.933671712875366,13.185256004333496,4.019447326660156,1.2316129207611084,12.647894859313965,1.8391378704978858,2.2462869640091956,13.907093089637334,1.8433234833402696,1.847321994129745,13.707405091297597,1.3171258348147614,1.2151272161368902,13.73307499404698
15,4.606692314147949,5.148217678070068,14.356559753417969,5.703861713409424,3.10790753364563,14.244669914245605,4.189122200012207,1.5922071933746338,12.983264923095703,1.8668134149343865,2.2753062711498044,13.91158775627514,1.8819288656409612,1.8599278495249039,13.712777739527077,1.345845798466736,1.2188980159092675,13.725576893337468
16,4.4394073486328125,4.902919769287109,14.35452651977539,5.831942558288574,3.602169990539551,14.50985336303711,4.200347423553467,2.272573232650757,13.45681095123291,1.8925393542713707,2.3015824061311774,13.916017143910143,1.9214290025674374,1.8773502709350502,13.720748495762177,1.3743908147176034,1.2294347680766824,13.722889233916423
17,4.54725980758667,4.518197536468506,14.432587623596191,5.891762733459473,4.096097469329834,14.9913911819458,3.9546139240264893,2.7765676975250244,14.340494155883789,1.9190865588045236,2.3237485574345507,13.921182848707003,1.9611323398763578,1.8995377429189981,13.733454922624013,1.4001930458106924,1.2449060973711659,13.729065283136096
18,4.526153564453125,4.014065265655518,14.578886032104492,6.231882095336914,4.568408966064453,15.573832511901855,3.7944326400756836,3.050560474395752,14.16849422454834,1.9451572288610097,2.34065172451676,13.927759880540977,2.0038398374309634,1.9262264551504527,13.751858698516791,1.4241354417533423,1.2629626411414119,13.733459572550219
19,4.0910749435424805,3.30684757232666,14.631275177001953,6.105072021484375,4.939676284790039,15.304902076721191,3.8361144065856934,3.2379491329193115,14.320565223693848,1.9666164060078244,2.350313682994859,13.934795033505587,2.0448521592714974,1.9563609534468485,13.767389132298835,1.4482552314016657,1.2827125060591908,13.739330629061655
20,3.8132097721099854,2.7507476806640625,14.386758804321289,5.874760627746582,5.088011741638184,15.806221961975098,3.6354784965515137,3.4558804035186768,14.33436107635498,1.9850823396688462,2.3543180229715515,13.939314671213744,2.0831512439562485,1.987677461328762,13.787777460595597,1.4701274640531643,1.3044441850337856,13.745280933534588
21,3.514674663543701,2.5005006790161133,14.422961235046387,5.284997463226318,5.0085530281066895,16.03482437133789,3.8233697414398193,3.6986570358276367,14.519448280334473,2.000378262907595,2.355779849531997,13.94415113685207,2.115169706148949,2.017886216996541,13.81024792970302,1.4936598868270308,1.328386313541724,13.753022607002585
22,3.1998131275177,2.6032912731170654,14.512504577636719,5.021835803985596,4.873505592346191,16.188392639160156,3.96624493598938,3.873368740081787,14.387068748474121,2.0123726115536957,2.3582549637678474,13.949834671259918,2.1442363671273155,2.0464424107500374,13.834029376797591,1.5183857373186542,1.3538361378071246,13.759363068417299
23,3.055513858795166,2.7808892726898193,14.737619400024414,4.907853126525879,4.7283759117126465,16.46651268005371,4.075915336608887,4.047140598297119,14.492259979248047,2.0228040240261107,2.3624813068570667,13.957712518547563,2.171872534721301,2.073261745759664,13.860354209830152,1.5439610333115565,1.3807691824120245,13.766692037525607
24,2.9875004291534424,3.116495370864868,14.956398963928223,4.951933860778809,4.360721111297607,16.592498779296875,4.264220237731934,4.078729629516602,14.60372543334961,2.032450988077384,2.370021447497145,13.96769938300137,2.1996731479818763,2.096136339415043,13.88767565552482,1.5711636253557604,1.4077487868830703,13.775062371483846
25,2.9782087802886963,3.4347620010375977,15.23404598236084,4.949354648590088,4.182361125946045,16.679014205932617,4.3029093742370605,3.870615243911743,14.5621976852417,2.041908565999497,2.3806688530325495,13.980362848994966,2.2271699629879587,2.116998587280353,13.915589041028898,1.5984810828445735,1.432377451453357,13.782933724621426
26,3.020724058151245,3.617309808731079,15.52203369140625,5.039560317993164,4.1716837882995605,16.599212646484375,4.044051170349121,3.472695827484131,14.214689254760742,2.051696720921014,2.393035262589535,13.995779557419079,2.2552938665380107,2.137545439290545,13.942425277083453,1.622936783719619,1.4527806352136647,13.787251279922819
27,3.103729724884033,3.6095097064971924,16.045326232910156,5.037203788757324,4.0689215660095215,17.03531265258789,4.111424922943115,3.150278329849243,14.198630332946777,2.062217050960644,2.4052000070286117,14.01627502417399,2.283112965760204,2.1568592005577347,13.973354150838496,1.6478216651118538,1.4697556121600206,13.791365070453057
28,3.048275947570801,3.3969595432281494,16.386125564575195,5.17788028717041,4.108006477355957,17.184734344482422,4.097718238830566,2.995300531387329,14.462530136108398,2.072077639926746,2.415117602390607,14.039973529578,2.312060638974306,2.176370673325717,14.005467952774936,1.6723206308490408,1.4850110613522935,13.798076721109611
29,3.041706085205078,3.120084047317505,16.73647689819336,4.768983840942383,4.124063491821289,17.02379608154297,3.778562307357788,2.8684632778167725,14.477880477905273,2.0817739243795295,2.4221672668398764,14.066938563264154,2.336629870993987,2.1958476015106725,14.035651234062616,1.6933830476141285,1.4988455835169383,13.804874758677567
30,3.237894296646118,2.8481171131134033,16.826080322265625,4.80735969543457,4.259788513183594,17.215442657470703,3.3255581855773926,2.656977891921997,14.795292854309082,2.0933351281021957,2.4264267653026117,14.094529980854169,2.361337169238393,2.216487010627402,14.067449148296697,1.7097047989937613,1.510426906600989,13.814778939633882
31,3.286468744277954,2.899906873703003,17.189483642578125,5.218977928161621,4.427774906158447,17.5080623626709,3.113865852355957,2.4812254905700684,14.736109733581543,2.1052664642639534,2.4311615663866157,14.12547951747141,2.389913576827625,2.238599889582712,14.10185528044044,1.7237464095273831,1.5201348924406797,13.82399224757336
32,3.2561399936676025,3.117356300354004,17.576719284057617,5.202156066894531,4.289121150970459,17.865129470825195,3.510007858276367,2.5716664791107178,14.59121322631836,2.1167751995579898,2.43802351372629,14.159991915137272,2.4180360017282942,2.2591051021965893,14.139488022344288,1.741609024014873,1.53065020830738,13.83166445736081
33,3.320111036300659,3.2129440307617188,17.970861434936523,5.230854511260986,4.092288494110107,18.06834602355957,3.2633578777313232,2.4106109142303467,14.982060432434082,2.128808557925417,2.4457727188966443,14.198100610335265,2.446164186823621,2.2774369361157243,14.178776602356441,1.7568265125520375,1.5394498153666096,13.843168417111544
34,3.450759172439575,3.215510845184326,17.215057373046875,4.929543972015381,4.027865886688232,18.094017028808594,3.148822546005249,2.409705400466919,14.724065780639648,2.1420280640705585,2.4534701001595214,14.228270177962383,2.4709979846755386,2.294941225621449,14.217929006620961,1.7707464728865696,1.5481523712176128,13.851977390746825
35,3.479152202606201,3.482093334197998,17.70159912109375,4.793270587921143,4.042788982391357,17.94672966003418,3.3532965183258057,2.6606106758117676,14.853915214538574,2.155399305455915,2.4637563324999063,14.263003467393697,2.4942207107079946,2.312419703189148,14.255217013155093,1.786571973340962,1.5592769542635545,13.861996768984742
36,3.531116008758545,3.297959566116333,18.335844039916992,4.665626525878906,4.107660293579102,17.76558494567871,3.3879895210266113,2.7923312187194824,14.994247436523438,2.1691564724889414,2.4720983648360706,14.30373187311893,2.5159347688597036,2.3303721090930476,14.290320692480329,1.8025861488178185,1.5716074969081137,13.87331927566013
37,3.704885721206665,3.065147638320923,18.653318405151367,4.879593372344971,4.162397384643555,17.749422073364258,3.7764201164245605,2.932770013809204,14.969069480895996,2.1845137649761184,2.478028857570919,14.347227738439255,2.5395713548945564,2.3486923618485527,14.324911706289168,1.8223244884938858,1.5852191220771246,13.884276777712488
38,3.925327777862549,3.288105010986328,19.033946990966797,4.9571428298950195,4.040362358093262,17.484512329101562,4.033441066741943,2.8616957664489746,15.250091552734375,2.2019219051049825,2.486129619105073,14.394094930964531,2.563747069644561,2.365609061811,14.356507712517292,1.8444356542763665,1.597983888520843,13.897934925462707
39,4.039144039154053,3.2263195514678955,19.72760009765625,5.103248119354248,4.020052909851074,17.857210159301758,3.9592559337615967,2.6813066005706787,15.482768058776855,2.220294126445473,2.4935315184287012,14.44742998263145,2.589142080141658,2.382153500291401,14.391514736985137,1.8655838570712189,1.6088171156413416,13.913783256795847
40,4.202249050140381,3.3455581665039062,20.2934513092041,5.385303974151611,4.262233257293701,17.371843338012695,3.8951258659362793,2.543320894241333,15.615534782409668,2.240113675682422,2.5020517849094537,14.505890195897177,2.6171036990817576,2.400954297861424,14.421318022995413,1.8858792771598694,1.6181621534273416,13.930800772051985
41,4.342789173126221,3.4587221145629883,20.72184944152832,5.282586574554443,4.4966301918029785,17.181503295898438,3.9068686962127686,2.5610499382019043,16.22460174560547,2.2611404306568597,2.511618488205989,14.568049788353488,2.6437585278364844,2.4219110568008393,14.448919875724444,1.9060891713503985,1.6275910312750872,13.95373878178752
42,4.338210105895996,3.668551206588745,21.81810188293457,5.415806770324707,4.717584609985352,17.50224494934082,3.603130340576172,2.524272918701172,16.087514877319336,2.281911127409251,2.523187815389816,14.640550309299298,2.6714790102613666,2.4448677923326843,14.479453126460607,1.9230595830426562,1.6365578501493478,13.975076542742839
43,4.3029913902282715,4.012235641479492,22.435054779052734,5.749606609344482,4.892661094665527,17.530704498291016,3.617750406265259,2.5250308513641357,16.165468215942383,2.3021219300374414,2.5380782936507127,14.718495353996833,2.702260286252198,2.4693457253560127,14.50996564017891,1.9400064912748822,1.6454425801614956,13.996980459474834
44,4.522182941436768,4.085364818572998,22.581220626831055,5.827788352966309,5.085515022277832,17.298547744750977,3.5213656425476074,2.6033244132995605,15.882383346557617,2.3243225401514347,2.5535511588999356,14.797122606725175,2.733515566919339,2.4955074183252313,14.53785146122463,1.9558200827876095,1.655021398492876,14.01583448834566
45,4.584822177886963,3.911848306655884,22.916976928710938,6.369439601898193,5.13624382019043,17.036161422729492,2.9881670475006104,2.699528217315674,15.709404945373535,2.3469275365287903,2.5671341303774953,14.878321149945032,2.7698748072691277,2.521914782343883,14.562834560839677,1.9661435524347397,1.665466466681104,14.03277019291594
46,4.610480785369873,3.76855206489563,23.637550354003906,6.3854660987854,5.165682792663574,17.346771240234375,2.762739896774292,2.8641581535339355,16.015844345092773,2.369563069017201,2.5791483097226764,14.96591344198562,2.8060307201842902,2.54835246244708,14.590673927633624,1.9741095158781352,1.6774533835496324,14.05260093443771
47,4.464227676391602,3.735635280609131,24.120771408081055,6.709847450256348,5.197392463684082,17.54289436340332,2.8049089908599854,3.0201258659362793,16.01479148864746,2.390509715090945,2.590713179431541,15.057462021646575,2.8450688874850107,2.57484286245945,14.620196131991321,1.9824175106279538,1.6908801083734988,14.072222839979807
48,4.547287940979004,3.6940150260925293,24.925811767578125,6.439111709594727,5.1394853591918945,18.020002365112305,2.996875524520874,3.1427993774414062,16.027570724487305,2.4120774973498254,2.6017461978981506,15.156145519105891,2.881009315706108,2.6004892874267744,14.65419419432253,1.992562090766883,1.705399301064178,14.09177631882488
49,4.39297342300415,3.723020553588867,25.994468688964844,6.287022590637207,5.164891242980957,18.138412475585938,3.1893670558929443,3.1872990131378174,16.1396427154541,2.4318864566063687,2.612958941455058,15.26452875080448,2.915069448455419,2.6261333069823163,14.689036377135166,2.0045301404181437,1.7202182981849143,14.112254982791173
50,4.419844150543213,3.952721357345581,26.99169921875,6.1035027503967285,5.2853193283081055,18.032451629638672,3.439514398574829,3.071417808532715,16.103662490844727,2.451766033545737,2.626356565613963,15.381800455483935,2.946953781474832,2.652725167195574,14.722470529660201,2.0188799829997106,1.7337302932883925,14.132169057871709
51,4.588129997253418,4.115299224853516,27.799020767211914,6.337317943572998,5.377782344818115,18.54732894897461,3.765803098678589,2.8137598037719727,16.185598373413086,2.473129673182814,2.6412459922063585,15.505972658601214,2.980857423095814,2.6799757389717995,14.760719113853344,2.036349214156499,1.744530588393228,14.152703351027123
52,4.388953685760498,4.3470988273620605,28.497873306274414,6.013099193572998,5.283613204956055,18.21504020690918,3.738809823989868,2.4703826904296875,16.633710861206055,2.492287913308591,2.6583045205579157,15.635891665077946,3.011179840800586,2.706012113631642,14.795262324783904,2.053373820254833,1.7517891094135927,14.177513426128911
53,4.338094234466553,4.2871904373168945,29.122976303100586,6.505317211151123,5.257540225982666,18.251934051513672,3.5371105670928955,2.1463420391082764,16.435754776000977,2.5107459765201705,2.6745933797255055,15.770762511458173,3.0461212145040912,2.7315273947551524,14.829829042051202,2.0682111877232137,1.7557346387105395,14.200095839627632
54,4.5606584548950195,4.143947124481201,30.082416534423828,7.029675006866455,5.3540449142456055,18.21548080444336,3.4761478900909424,2.173889398574829,16.47381591796875,2.531245101303919,2.6892869171730625,15.913879051687829,3.0859567524277147,2.757752569950057,14.863685559675123,2.082290554746891,1.7599161863091823,14.222833040411045
55,4.584211826324463,4.244020462036133,31.030141830444336,5.923879146575928,4.806858539581299,17.415300369262695,3.3455278873443604,2.1986796855926514,16.19408416748047,2.5517747685541243,2.7048342526216933,16.065041679475392,3.1143359763691967,2.778243629646369,14.889201707770999,2.0949229280728656,1.7643038213020172,14.242545551681738
56,4.815989017486572,4.466699123382568,31.717567443847656,5.965078830718994,4.730949878692627,17.506608963012695,2.8892533779144287,2.1207175254821777,15.839052200317383,2.574416911043449,2.722452901329302,16.221566937119114,3.142843404912695,2.7977706921368317,14.915375780323416,2.1028662325712815,1.7678679583438188,14.258510618168094
57,5.0399603843688965,4.508368015289307,32.86107635498047,6.344779014587402,4.93641471862793,17.83821678161621,2.7573373317718506,2.189683437347412,15.911508560180664,2.5990723457767033,2.740312052468902,16.387962031297725,3.174862761009442,2.8191571324017426,14.944604190336344,2.109410943563287,1.7720861131338548,14.27504059758822
58,5.392800331115723,4.3808512687683105,33.59471130371094,6.283565521240234,5.009507179260254,17.9392032623291,2.3523826599121094,2.2784628868103027,15.87600040435791,2.627009625630093,2.7567174446318963,16.56002952402186,3.20594978861175,2.841060632870328,14.974550181056271,2.1118406607267755,1.7771498808706192,14.291050195655917
59,5.958937644958496,4.453614711761475,34.74733352661133,6.274552345275879,4.972845077514648,17.906599044799805,2.1128721237182617,2.258255958557129,16.173564910888672,2.6603289058233774,2.773686417303192,16.741902564047756,3.2366358141783915,2.862378477316771,15.003870669693708,2.11185097535669,1.7819609416474844,14.309875342808246
60,6.919697284698486,4.867332458496094,36.153175354003906,5.873442649841309,4.991597652435303,18.34602928161621,1.9580917358398438,2.326169490814209,16.083059310913086,2.7029225896121285,2.7946228777151214,16.936015291947317,3.263003882535021,2.883670669067956,15.037292255812932,2.1103133829615217,1.7874030271391517,14.327607182489293
61,7.815596103668213,5.0070037841796875,37.58496856689453,5.569329261779785,5.016409397125244,18.42036247253418,2.2287580966949463,2.4575510025024414,16.31158447265625,2.7540493247526894,2.8167466867797675,17.14250482469679,3.2860671363274685,2.9049980563485294,15.071122957980144,2.1114978300988563,1.7941045068927846,14.347446955390962
62,8.182723999023438,5.074535369873047,38.2328987121582,5.646223068237305,5.390958786010742,18.45131492614746,2.525161027908325,2.487931251525879,16.300392150878906,2.808336071495397,2.8393245736107002,17.353408763571405,3.309668695646567,2.929857663645152,15.104924877661817,2.115634462076951,1.8010427743391155,14.366976407345842
63,7.96881628036499,5.439503192901611,39.350669860839844,6.221662998199463,5.879815101623535,18.613370895385742,2.851463556289673,2.448698043823242,16.235187530517578,2.859940873584093,2.8653263598036096,17.573381374544088,3.338788638672096,2.9593572380249356,15.140009337839057,2.122992753019078,1.8075193270339567,14.385658518577559
64,8.629752159118652,5.631930351257324,39.58237075805664,6.996910095214844,6.178553104400635,18.83247184753418,3.030409574508667,2.346406936645508,16.259824752807617,2.9176389864394388,2.8929923997181466,17.793471268379214,3.3753698532375234,2.991549196688693,15.176933962936008,2.132066921233974,1.8129082031300723,14.404400180919861
65,7.991085529327393,5.265341281890869,40.81889343261719,7.40423583984375,6.276451110839844,19.08148956298828,3.1555283069610596,2.2375328540802,16.389554977416992,2.9683734518683185,2.9167158885398736,18.023725490021594,3.4156585131035855,3.024398215830204,15.21597951893653,2.142301535091245,1.8171544496395735,14.424251728884832
66,6.401625156402588,6.070417404174805,41.24760818481445,6.976987361907959,6.094000339508057,19.4366455078125,3.187291145324707,2.0972626209259033,16.407928466796875,3.0027059689136615,2.948252903696223,18.25596431696952,3.4512718015916293,3.0550942370669825,15.258186178825289,2.1527514311935794,1.819955531352437,14.444088496263952
67,5.435809135437012,6.319544315338135,41.08723449707031,6.425026893615723,6.117700576782227,19.826234817504883,2.8048903942108154,1.9186644554138184,16.129343032836914,3.0270370005788947,2.981965817812642,18.484277018770527,3.48100935251187,3.085720300464135,15.303866665212086,2.1592728208237517,1.8209426205930508,14.460941041629681
68,7.535184383392334,6.670255184173584,40.78152084350586,6.309980869293213,6.114532947540283,19.939437866210938,2.3135147094726562,1.748412013053894,15.886659622192383,3.0721184744070293,3.0188487114762514,18.70724945701788,3.5092990676796836,3.1160084269348967,15.350222377222074,2.160815239710241,1.8202173145176592,14.475198227435307
69,9.346692085266113,5.990720748901367,40.33565902709961,6.2867112159729,6.101934909820557,20.15969467163086,2.0873491764068604,1.7408013343811035,16.20520782470703,3.13486421051562,3.0485674318505027,18.9235335527187,3.5370731891626157,3.1458676917637534,15.398317100166162,2.160080579077207,1.8194231547162936,14.492498323408023
70,9.699912071228027,5.243659496307373,40.62831497192383,6.209475517272949,6.179714202880859,20.302316665649414,2.006723165512085,1.8182926177978516,15.943193435668945,3.2005146891227443,3.070518352495071,19.14058136691075,3.5637972124437187,3.1762061568749242,15.447357095820996,2.1585470049415556,1.819411849347109,14.507005274530632
71,9.99381160736084,5.483227252960205,42.20094680786133,5.950405597686768,5.839444637298584,20.121545791625977,2.017313003540039,1.807725429534912,15.620089530944824,3.268447658305125,3.094645441499723,19.371185021320258,3.587663296296149,3.202838541679161,15.494098982779047,2.1571346649275407,1.819294985148987,14.518136117094773
72,11.223222732543945,6.1854681968688965,43.785560607910156,5.953269004821777,5.577837944030762,20.554168701171875,1.927391767501831,1.839508295059204,15.509166717529297,3.3479954090475132,3.1255536690534145,19.615328777186157,3.6113193533814054,3.226588535702677,15.544699679962974,2.1548372359532837,1.8194971182480892,14.528046423099118
73,11.433433532714844,6.438482284545898,45.25930404663086,6.4632463455200195,5.474047660827637,20.702199935913086,2.2240562438964844,2.072266101837158,15.599559783935547,3.4288497902841866,3.1586829552083393,19.871768529880605,3.6398386233027917,3.2490631269539265,15.596274682522477,2.155529426032716,1.8220248080839798,14.538761556707483
74,12.071901321411133,7.465775489807129,45.65570068359375,7.157999038696289,5.409646987915039,20.885345458984375,2.7073705196380615,2.2433605194091797,15.567353248596191,3.5152803055954562,3.2017538805543273,20.129607851417735,3.6750202274567267,3.2706689655635377,15.649165390287097,2.1610478369687693,1.826238165197232,14.54904747362637
75,11.428479194641113,6.449672698974609,44.63516616821289,7.711911678314209,5.346083164215088,20.834564208984375,2.919438362121582,2.3392627239227295,15.48455810546875,3.5944122944859127,3.23423306873853,20.374663434585685,3.7153891419653013,3.2914231075500533,15.70101937847407,2.168631742220297,1.831368410784487,14.558402579944794
76,10.50854206085205,6.4725022315979,43.98606491088867,8.139659881591797,5.494359493255615,21.182533264160156,2.736363172531128,2.2540063858032227,15.557482719421387,3.663553592149574,3.2666157603671238,20.610777449348713,3.759631849361566,3.313452471407109,15.755834517330932,2.1743090565234056,1.8355947905346743,14.56839338133956
77,8.503213882446289,7.692630290985107,43.14617919921875,8.259428977966309,6.125500202178955,21.536640167236328,2.877481698989868,2.1887130737304688,15.562803268432617,3.7119501950525415,3.3108759056733037,20.836131466847416,3.8046298206476137,3.3415729487148274,15.813642573829986,2.18134078294807,1.8391259733666323,14.57833748021049
78,9.421584129333496,7.569750785827637,40.388275146484375,8.459633827209473,6.839076995849609,22.61312484741211,2.950772285461426,2.1800711154937744,15.502839088439941,3.7690465343953514,3.353464654474847,21.03165290364379,3.8511798607132324,3.376547989186175,15.881637396565807,2.1890350979732034,1.8425354247879038,14.587582496292784
79,8.245342254638672,5.456127643585205,38.34437561035156,8.571959495544434,7.51345682144165,23.25453758239746,2.920583963394165,2.12039852142334,15.363243103027344,3.8138094915977847,3.3744912843659507,21.20478013071087,3.8983876570615448,3.41791707750873,15.955366398424124,2.196350586627413,1.8453140557542582,14.595339102360128
80,8.345409393310547,6.534224033355713,39.60930252075195,6.312661170959473,7.402017593383789,21.980409622192383,2.597226142883301,2.0644776821136475,15.395892143249512,3.8591254906149124,3.4060886118558487,21.38882535461128,3.922530392200524,3.457758082667481,16.015616830661806,2.200359342189972,1.847505692017852,14.603344632769023
81,7.925065517425537,7.037169456481934,41.672325134277344,6.042094707489014,7.422137260437012,22.07621955871582,2.0662007331848145,1.934047818183899,15.398168563842773,3.8997848908830184,3.4423994203021095,21.591660352407942,3.943726035353409,3.4974018744451763,16.076222857942344,2.1990177560999205,1.8483711132795124,14.61129287207976
82,10.598698616027832,7.493880271911621,43.07403564453125,6.037973403930664,7.18708610534668,22.243316650390625,2.0723798274993896,1.9170600175857544,15.347665786743164,3.966774028134467,3.482914228818205,21.806484105329176,3.9646685090391816,3.5342987167541913,16.137893795866827,2.197751376813915,1.849058002322575,14.618656601226393
83,14.448955535888672,8.780600547790527,43.9194221496582,6.400765419006348,6.530379295349121,22.439626693725586,2.148993492126465,1.9176268577575684,15.357375144958496,4.071595843212009,3.5358910920079283,22.027613485772466,3.9890294781388533,3.564259522540141,16.200911124845415,2.1972637979670404,1.8497436908769247,14.626043786663713
84,14.071088790893555,8.598075866699219,42.13747787475586,7.043978214263916,6.389227390289307,22.244876861572266,2.242105722427368,1.9935550689697266,15.27722454071045,4.171590772688825,3.586512939754841,22.228712129662302,4.019578965500104,3.5925092012176325,16.261350782212684,2.197712217211644,1.8511818046578525,14.632555594204181
85,12.29251766204834,7.545691967010498,37.46126937866211,7.822688579559326,6.325752258300781,23.074975967407227,2.4216253757476807,2.1284213066101074,14.760896682739258,4.25280004158242,3.6261047300273974,22.381037702152298,4.0576100616406965,3.6198416317884643,16.32948703406463,2.199951348797004,1.853954199677375,14.633839005089532
86,12.742130279541016,7.515621185302734,39.118919372558594,8.876407623291016,6.318072319030762,23.310686111450195,2.469827651977539,2.2301080226898193,15.174924850463867,4.337693343962005,3.6649998945801507,22.548416518856364,4.105798037257199,3.646823938660887,16.399299024838488,2.2026501118288095,1.8577157379074993,14.639249863543277
87,12.481083869934082,7.689375877380371,40.96120071411133,8.431429862976074,6.376279354095459,23.012836456298828,2.4008705615997314,2.1296310424804688,15.477255821228027,4.419127249221726,3.7052436544081533,22.732544360808912,4.149054355514388,3.674118492815233,16.465434399153093,2.204632316326519,1.8604348909532291,14.647629923120126
88,13.864269256591797,8.671266555786133,38.4446907043457,9.443900108337402,6.734591960906982,22.02159309387207,2.492563486099243,2.199855089187622,15.784013748168945,4.513578669295428,3.7549038834219335,22.889665824244283,4.202002813042618,3.7047232274961504,16.52099598610028,2.207511628024246,1.8638290929355732,14.658993761370615
89,12.165497779846191,6.578855514526367,38.80483627319336,10.103021621704102,6.410623550415039,21.02391242980957,2.4401748180389404,2.38461971282959,15.614059448242188,4.5900978604009355,3.783143399732978,23.04881752873377,4.261013001129234,3.7317822307253397,16.566025150537374,2.209838259924393,1.8690369991345135,14.66854441823933
