method,metric,n,median,q1,q3,iqr
mpc,roll_deg,1049,-0.49211512969941873,-2.9886858751224796,2.4183377586697348,5.407023633792214
mpc,pitch_deg,1049,-0.07405291098127825,-1.1436058934919149,1.051507622723463,2.195113516215378
mpc,yaw_deg,1049,6.9922149175037935,-25.071616367500827,36.6248813485774,61.69649771607823
mpc,landing_error_xy_m,1049,2.869457483291626,2.2463696002960205,7.435774326324463,5.189404726028442
mpc,release_to_target_xy_m,1049,2.8852691650390625,2.2291414737701416,6.016457557678223,3.787316083908081
mpc,delta_theta_rad,1049,0.005849904380738735,0.005415976047515869,0.006719847675412893,0.0013038716278970242
mpc,delta_theta_deg,1049,0.335174831571421,0.3103125694666043,0.38501891077195594,0.07470634130535164
mpc,delta_omega_rad_s,1049,0.11092629283666611,0.1084795668721199,0.11426148563623428,0.00578191876411438
mpc,delta_omega_deg_s,1049,6.355608416573224,6.215421345179651,6.5467008878509025,0.33127954267125137
mpc,impulse_metric,1049,0.1291816681623459,0.12625470757484436,0.13370060920715332,0.00744590163230896
ppo,roll_deg,1993,0.0,-3.542860103620634,3.520443422764652,7.063303526385286
ppo,pitch_deg,1993,0.0,-1.1071053625673668,2.448499874044511,3.5556052366118776
ppo,yaw_deg,1993,0.0,-30.357199237850214,21.515082225161827,51.872281463012044
ppo,landing_error_xy_m,1993,13.60200309753418,1.5720038414001465,18.706472396850586,17.13446855545044
ppo,release_to_target_xy_m,1993,13.833118438720703,1.85867440700531,18.821069717407227,16.962395310401917
ppo,delta_theta_rad,1993,0.017694003880023956,0.008618147112429142,0.05627286061644554,0.0476547135040164
ppo,delta_theta_deg,1993,1.0137917450134757,0.4937834567650472,3.2241974144502774,2.73041395768523
ppo,delta_omega_rad_s,1993,0.18818724155426025,0.1267998218536377,0.2968980073928833,0.1700981855392456
ppo,delta_omega_deg_s,1993,10.782334699268059,7.265094635224143,17.011002769456127,9.745908134231984
ppo,impulse_metric,1993,0.293343186378479,0.23052343726158142,0.4092395305633545,0.17871609330177307
ppo_gru,roll_deg,1962,-1.5415327145368578,-10.350209121048863,7.379920360455812,17.730129481504676
ppo_gru,pitch_deg,1962,3.3884773378108357,-0.2413788852682506,9.328037160810604,9.569416046078855
ppo_gru,yaw_deg,1962,-2.3743513404148526,-42.51523648879639,40.2325018908135,82.7477383796099
ppo_gru,landing_error_xy_m,1962,0.9458873569965363,0.5773364901542664,1.619687408208847,1.0423509180545807
ppo_gru,release_to_target_xy_m,1962,1.6496350169181824,0.9287615418434143,2.693569779396057,1.7648082375526428
ppo_gru,delta_theta_rad,1962,0.052465615794062614,0.028768269810825586,0.10323978401720524,0.07447151420637965
ppo_gru,delta_theta_deg,1962,3.0060583545547015,1.6483004440539253,5.915203902028032,4.266903457974107
ppo_gru,delta_omega_rad_s,1962,0.21250443160533905,0.13692506030201912,0.46751099824905396,0.33058593794703484
ppo_gru,delta_omega_deg_s,1962,12.175607058812389,7.845228064879988,26.78640707561881,18.94117901073882
ppo_gru,impulse_metric,1962,0.3738323152065277,0.22519056126475334,0.7316540032625198,0.5064634419977665
ppo_rnn,roll_deg,1982,4.625001124771604,-1.5012892399471427,11.547602754254628,13.048891994201771
ppo_rnn,pitch_deg,1982,2.5084894255247328,-1.6822482718174605,8.03223757713788,9.71448584895534
ppo_rnn,yaw_deg,1982,17.854244264007562,-47.10155825229821,88.80044370130551,135.90200195360373
ppo_rnn,landing_error_xy_m,1982,1.1020100116729736,0.6301311254501343,2.0626643300056458,1.4325332045555115
ppo_rnn,release_to_target_xy_m,1982,1.9392660856246948,1.0971789956092834,2.9636221528053284,1.866443157196045
ppo_rnn,delta_theta_rad,1982,0.03573673591017723,0.01665291842073202,0.08468599244952202,0.06803307402879
ppo_rnn,delta_theta_deg,1982,2.0475641412267658,0.954141942083609,4.852149951234368,3.898008009150759
ppo_rnn,delta_omega_rad_s,1982,0.18458376079797745,0.11252614669501781,0.3912842869758606,0.2787581402808428
ppo_rnn,delta_omega_deg_s,1982,10.575870460376443,6.447273290494498,22.418938233502537,15.97166494300804
ppo_rnn,impulse_metric,1982,0.28149107098579407,0.1926756501197815,0.5928723812103271,0.40019673109054565
