method,metric,n,mean,std,min,max
mpc,roll_deg,1071,-0.25925413444298645,7.212755818708066,-142.9904337459455,152.80937709297243
mpc,pitch_deg,1071,-0.2175685014423003,3.6746764740047673,-83.59540925183808,12.96268817668704
mpc,yaw_deg,1071,6.223035440852532,39.084905237870856,-163.55239039318872,82.27819361002278
mpc,landing_error_xy_m,1071,6.092261760119074,6.088362995391809,0.5493484139442444,29.083646774291992
mpc,release_to_target_xy_m,1071,5.610212587731448,5.31744618421418,1.5552538633346558,27.453203201293945
mpc,delta_theta_rad,1071,0.013870288606006548,0.16099786377608624,0.0006609350093640387,5.2183837890625
mpc,delta_theta_deg,1071,0.7947089977525691,9.224498104991902,0.03786878656899896,298.9913669927681
mpc,delta_omega_rad_s,1071,0.11850054662963366,0.049761626709090026,0.04346195608377457,0.9180676937103271
mpc,delta_omega_deg_s,1071,6.789581191871221,2.8511311921363305,2.4901866529832146,52.6014041569109
mpc,impulse_metric,1071,0.14252998802313507,0.07847803498894154,0.11533020436763763,1.4365661144256592
ppo,roll_deg,1991,1.9394153709131043,22.312020070431654,-178.31942330329636,176.2812128926945
ppo,pitch_deg,1991,4.723555083825527,15.964498012706926,-68.189944899631,89.60881708014402
ppo,yaw_deg,1991,-7.823809097324683,51.398325287551536,-175.0727338624658,147.43907255615818
ppo,landing_error_xy_m,1991,2.4693407643088694,3.5028800523894557,0.02430541440844536,22.434398651123047
ppo,release_to_target_xy_m,1991,2.7368498835506854,3.6774466128620427,0.021187620237469673,22.925518035888672
ppo,delta_theta_rad,1991,0.13588023421897844,0.32127435136866456,0.00023477160721085966,5.721451282501221
ppo,delta_theta_deg,1991,7.785363939996572,18.407664399227542,0.013451422242685383,327.81501117703203
ppo,delta_omega_rad_s,1991,0.36462772600207755,0.33047740918294266,0.004073034506291151,1.408547043800354
ppo,delta_omega_deg_s,1991,20.89162979337163,18.93496077060057,0.2333676870216339,80.70380085538899
ppo,impulse_metric,1991,0.569340327287786,0.4357867098362999,0.09891465306282043,1.7372506856918335
ppo_gru,roll_deg,1989,3.631364554803807,13.317106679269592,-145.71067952630813,116.3926116084053
ppo_gru,pitch_deg,1989,5.588996898961548,7.901956439578312,-36.89259744328521,70.42710506037697
ppo_gru,yaw_deg,1989,8.917206525924062,57.24801183943011,-166.73208933863975,152.13430851616502
ppo_gru,landing_error_xy_m,1989,3.0498701616224557,5.51070321511949,0.006609063595533371,25.166732788085938
ppo_gru,release_to_target_xy_m,1989,4.010192498407393,5.56115958691752,0.06579166650772095,23.922740936279297
ppo_gru,delta_theta_rad,1989,0.04869535072204632,0.07212166999185418,0.0004481713694985956,1.1369644403457642
ppo_gru,delta_theta_deg,1989,2.79003807828258,4.132267301968563,0.025678327970867682,65.14326388826595
ppo_gru,delta_omega_rad_s,1989,0.24100459002818989,0.22387841647984738,0.005138969514518976,1.3129624128341675
ppo_gru,delta_omega_deg_s,1989,13.808545851895968,12.82728838836735,0.29444126422833095,75.22720491471102
ppo_gru,impulse_metric,1989,0.36727653921040054,0.3117558146541363,0.06216474622488022,1.6418025493621826
ppo_rnn,roll_deg,1993,10.277057294682972,31.070166599814723,-176.38276414527425,177.58695381670418
ppo_rnn,pitch_deg,1993,3.3179031384750575,11.23492633953281,-83.48339414944986,78.06492311860872
ppo_rnn,yaw_deg,1993,15.403436317222443,73.44091761809091,-172.0871762139832,171.57108712029705
ppo_rnn,landing_error_xy_m,1993,2.497890880353827,3.8722911193570284,0.027130553498864174,23.90921401977539
ppo_rnn,release_to_target_xy_m,1993,2.891333817659956,3.7258017519736932,0.03144548833370209,22.345413208007812
ppo_rnn,delta_theta_rad,1993,0.11345724260987057,0.41753468952161105,0.00011043105041608214,5.871981143951416
ppo_rnn,delta_theta_deg,1993,6.500621156737434,23.92297550989351,0.00632723311603792,336.43973692881724
ppo_rnn,delta_omega_rad_s,1993,0.29721420009120947,0.2924279109747051,0.009867491200566292,3.3012118339538574
ppo_rnn,delta_omega_deg_s,1993,17.02911927658307,16.75488511067797,0.5653656001749262,189.14550536419836
ppo_rnn,impulse_metric,1993,0.49110818514109733,0.4472960469011507,0.06616362929344177,3.4312663078308105
