method,metric,n,median,q1,q3,iqr
mpc,roll_deg,959,0.17303601243310304,-2.382247039095387,2.270641748057379,4.652888787152766
mpc,pitch_deg,959,0.21754152506490612,-0.919712292498897,1.3103991130236263,2.230111405522523
mpc,yaw_deg,959,9.119340730720864,-20.695049713410093,38.31617962104512,59.011229334455216
mpc,landing_error_xy_m,959,2.6177315711975098,2.1674884557724,3.1350048780441284,0.9675164222717285
mpc,release_to_target_xy_m,959,2.624163866043091,2.237308979034424,3.342984199523926,1.105675220489502
mpc,delta_theta_rad,959,0.006202931981533766,0.005054042208939791,0.007472210330888629,0.0024181681219488382
mpc,delta_theta_deg,959,0.35540182314860547,0.2895752880532258,0.42812611559397085,0.13855082754074505
mpc,delta_omega_rad_s,959,0.11083336919546127,0.10762583464384079,0.11463585123419762,0.007010016590356827
mpc,delta_omega_deg_s,959,6.350284284115199,6.166506091664958,6.568150456609093,0.4016443649441346
mpc,impulse_metric,959,0.1308152824640274,0.1272822767496109,0.1364317163825035,0.009149439632892609
ppo,roll_deg,1973,0.0,-3.704708266193256,3.816040349664464,7.52074861585772
ppo,pitch_deg,1973,0.49084471451379635,-1.0825166815553209,2.752224726056638,3.8347414076119586
ppo,yaw_deg,1973,0.0,-31.244413490278188,23.138700153143898,54.383113643422085
ppo,landing_error_xy_m,1973,13.468669891357422,1.6972285509109497,18.87090492248535,17.173676371574402
ppo,release_to_target_xy_m,1973,13.642294883728027,1.984606385231018,18.865238189697266,16.880631804466248
ppo,delta_theta_rad,1973,0.017794381827116013,0.008450130932033062,0.05438069626688957,0.04593056533485651
ppo,delta_theta_deg,1973,1.019542977738038,0.4841568387384432,3.115784383075604,2.6316275443371606
ppo,delta_omega_rad_s,1973,0.18587671220302582,0.1252318024635315,0.2807806432247162,0.1555488407611847
ppo,delta_omega_deg_s,1973,10.649951119001226,7.17525374197638,16.08754582574477,8.912292083768389
ppo,impulse_metric,1973,0.2862699031829834,0.2261182963848114,0.38470613956451416,0.15858784317970276
ppo_gru,roll_deg,1939,0.9954454300159984,-2.2976346556572693,5.422637446234863,7.7202721018921325
ppo_gru,pitch_deg,1939,3.3694552609723503,1.1208545333666025,6.747222862164606,5.626368328798003
ppo_gru,yaw_deg,1939,2.04620173193076,-39.82113667257656,43.714385480618844,83.5355221531954
ppo_gru,landing_error_xy_m,1939,0.8427168130874634,0.45956267416477203,1.8680766224861145,1.4085139483213425
ppo_gru,release_to_target_xy_m,1939,1.8003721237182617,1.058759331703186,3.162739634513855,2.103980302810669
ppo_gru,delta_theta_rad,1939,0.025030624121427536,0.014610903337597847,0.049573324620723724,0.03496242128312588
ppo_gru,delta_theta_deg,1939,1.434149120736152,0.8371430961179649,2.8403422771994418,2.003199181081477
ppo_gru,delta_omega_rad_s,1939,0.15892958641052246,0.1073988527059555,0.2789046913385391,0.17150583863258362
ppo_gru,delta_omega_deg_s,1939,9.10599454108266,6.153500984598431,15.980061700097218,9.826560715498786
ppo_gru,impulse_metric,1939,0.23608076572418213,0.17417782545089722,0.42423540353775024,0.250057578086853
ppo_rnn,roll_deg,1928,3.882019977046787,-2.134775625087485,10.245034453114421,12.379810078201906
ppo_rnn,pitch_deg,1928,1.9533726309211166,-2.138422946104272,6.832023075804899,8.97044602190917
ppo_rnn,yaw_deg,1928,15.508996359646133,-40.98457743541819,84.78089786532051,125.7654753007387
ppo_rnn,landing_error_xy_m,1928,1.1172844767570496,0.6671295464038849,2.244643449783325,1.5775139033794403
ppo_rnn,release_to_target_xy_m,1928,1.8448945879936218,1.0361840724945068,3.019046127796173,1.9828620553016663
ppo_rnn,delta_theta_rad,1928,0.035761237144470215,0.016997849568724632,0.07188381627202034,0.05488596670329571
ppo_rnn,delta_theta_deg,1928,2.0489679585446154,0.973905041086188,4.1186392876805975,3.1447342465944095
ppo_rnn,delta_omega_rad_s,1928,0.17243856191635132,0.10788264125585556,0.33565638959407806,0.2277737483382225
ppo_rnn,delta_omega_deg_s,1928,9.88000182311226,6.181220026684459,19.231694490339557,13.050474463655098
ppo_rnn,impulse_metric,1928,0.2671711891889572,0.1923103630542755,0.4934745728969574,0.3011642098426819
