dist,speed,max_hold_steps
7.9534,0.0000,0
3.7439,0.0000,0
2.8836,0.0000,0
3.9596,0.0000,0
5.3195,0.0000,0
6.8793,0.0000,0
7.9141,0.0000,0
6.2115,0.0000,0
5.9448,0.0000,0
6.5593,0.0000,0
1.8826,0.0000,1
7.3090,0.0000,0
6.2580,0.0000,0
4.5346,0.0000,0
4.4443,0.0000,0
4.5791,0.0000,0
5.7362,0.0000,0
4.5912,0.0000,0
5.1487,0.0000,0
3.3387,0.0000,0
5.7004,0.0000,0
5.0695,0.0000,0
4.4130,0.0000,0
6.3006,0.0000,0
6.6869,0.0000,0
3.3950,0.0000,0
2.3225,0.0000,0
4.4626,0.0000,0
4.2196,0.0000,0
6.1194,0.0000,0
5.1818,0.0000,0
4.2789,0.0000,0
4.1140,0.0000,0
4.0364,0.0000,0
6.1379,0.0000,0
4.9543,0.0000,0
6.7582,0.0000,0
1.7815,0.0000,0
7.5468,0.0000,0
5.3095,0.0000,0
5.8990,0.0000,0
1.8633,0.0000,1
8.9355,0.0000,0
3.6004,0.0000,0
7.4053,0.0000,0
5.0027,0.0000,0
5.9942,0.0000,0
3.7101,0.0000,0
3.0329,0.0000,0
4.0593,0.0000,0
7.2540,0.0000,1
4.4921,0.0000,0
5.9648,0.0000,0
4.9436,0.0000,0
3.0976,0.0000,0
5.7091,0.0000,0
3.0465,0.0000,0
4.9723,0.0000,0
6.6556,0.0000,0
5.3771,0.0000,0
6.6845,0.0000,0
4.6854,0.0000,0
2.6108,0.0000,0
5.7260,0.0000,0
5.5199,0.0000,0
5.1563,0.0000,0
4.8899,0.0000,0
3.2018,0.0000,0
4.9616,0.0000,0
6.6590,0.0000,0
6.7349,0.0000,0
5.5894,0.0000,0
3.9999,0.0000,4
5.1314,0.0000,4
6.4942,0.0000,4
4.7923,0.0000,0
7.0634,0.0000,0
6.5229,0.0000,0
2.4625,0.0000,0
5.4827,0.0000,0
6.8409,0.0000,0
1.9475,0.0000,0
3.4633,0.0000,0
6.2869,0.0000,0
0.8333,0.0000,3
4.4923,0.0000,0
3.9502,0.0000,0
7.4683,0.0000,0
7.1795,0.0000,0
2.8108,0.0000,0
3.1669,0.0000,0
3.8763,0.0000,0
3.0237,0.0000,0
2.6282,0.0000,0
2.8954,0.0000,0
6.5482,0.0000,0
5.1024,0.0000,0
5.7626,0.0000,2
3.5984,0.0000,0
4.7343,0.0000,0
6.7574,0.0000,0
3.0385,0.0000,0
2.0600,0.0000,0
1.8770,0.0000,0
3.4647,0.0000,0
2.1810,0.0000,0
2.1719,0.0000,0
5.2713,0.0000,0
4.7593,0.0000,0
6.6924,0.0000,0
6.2732,0.0000,0
2.2753,0.0000,0
1.1597,0.0000,0
5.6225,0.0000,0
7.4216,0.0000,3
6.3261,0.0000,0
6.8037,0.0000,0
2.4689,0.0000,0
6.1694,0.0000,0
5.5829,0.0000,0
5.6535,0.0000,0
4.2426,0.0000,0
2.7790,0.0000,0
6.3295,0.0000,0
2.3682,0.0000,0
5.4552,0.0000,0
5.7411,0.0000,0
2.9991,0.0000,0
4.9004,0.0000,0
2.7908,0.0000,0
7.1149,0.0000,1
3.9791,0.0000,0
4.9140,0.0000,0
5.3971,0.0000,0
3.4112,0.0000,0
4.2113,0.0000,0
5.9993,0.0000,0
4.6973,0.0000,0
4.3678,0.0000,0
5.3442,0.0000,0
3.6007,0.0000,1
5.6014,0.0000,0
1.8339,0.0000,0
3.1578,0.0000,0
4.6355,0.0000,0
3.2345,0.0000,0
1.4026,0.0000,0
4.0167,0.0000,0
5.9195,0.0000,0
7.0025,0.0000,0
5.9364,0.0000,0
5.8131,0.0000,1
2.5203,0.0000,0
5.9568,0.0000,0
5.4635,0.0000,0
6.6285,0.0000,0
4.7646,0.0000,1
6.4559,0.0000,0
6.4425,0.0000,0
5.6008,0.0000,0
5.4192,0.0000,1
5.7116,0.0000,0
5.0104,0.0000,0
6.4263,0.0000,0
3.3892,0.0000,0
5.6038,0.0000,0
5.7897,0.0000,0
3.0155,0.0000,0
4.0423,0.0000,0
8.3409,0.0000,0
5.9694,0.0000,0
8.5301,0.0000,0
5.3328,0.0000,0
5.0159,0.0000,0
2.3023,0.0000,0
5.2963,0.0000,0
7.8761,0.0000,0
6.6436,0.0000,0
5.8962,0.0000,0
4.8283,0.0000,0
5.4694,0.0000,0
6.0103,0.0000,0
4.2264,0.0000,0
4.7360,0.0000,0
2.9721,0.0000,0
4.9774,0.0000,0
6.3060,0.0000,0
4.6318,0.0000,0
5.5661,0.0000,0
6.5617,0.0000,0
4.3332,0.0000,0
7.2152,0.0000,0
4.0906,0.0000,0
3.2542,0.0000,0
4.3244,0.0000,0
5.3832,0.0000,0
6.3056,0.0000,0
4.0693,0.0000,0
5.5395,0.0000,0
1.5772,0.0000,0
5.3029,0.0000,0
3.1884,0.0000,0
7.1925,0.0000,0
5.2712,0.0000,0
1.2112,0.0000,0
6.9895,0.0000,2
3.3849,0.0000,0
5.0331,0.0000,0
7.4920,0.0000,0
3.1295,0.0000,0
4.8058,0.0000,0
4.4381,0.0000,0
5.4851,0.0000,0
3.6205,0.0000,0
5.6790,0.0000,3
6.5698,0.0000,0
